"","STB_a6_1","STB_a6_2","STB_b5_1","STB_b5_2","STB_d4_1","STB_d4_2","STB_wt_1","STB_wt_2"
"AC146944.4",0.0489818030152708,0,0,0,0.0550766882299245,0,0,0
"SERF1A",0.0489818030152708,0.19037464826499,0.142897113221098,0.0565254698114423,0.110153376459849,0.52592771018438,0.198439225878658,0.0922404943979811
"SMN1",22.7275565990857,22.7973641297325,27.1980838830823,27.0757000396809,23.5177458741777,23.3161284848408,20.2904108460928,22.7372818691023
"NAIP",0.293890818091625,0.19037464826499,0.142897113221098,0.169576409434327,0.605843570529169,0.876546183640633,0.396878451757316,0.368961977591925
"GTF2H2",3.72261702916058,4.28342958596227,5.43009030240173,4.69161399434971,5.06705531715305,5.1277951742977,7.49108077691934,7.19475856304253
"AC044797.1",0.342872621106896,0.19037464826499,0.285794226442196,0.282627349057212,0.220306752919698,0.306791164274222,0.44648825822698,0.461202471989906
"BDP1",14.8904681166423,13.8973493233442,16.5284327625737,17.0141664132441,14.7605524456198,18.013024073815,13.7419163920971,12.4524667437275
"MCCC2",8.66977913370293,7.23423663406961,9.71700369903467,6.89610731699597,23.5177458741777,17.6624056003588,22.5724619436973,20.8463517339437
"MAP1B",4.99614390755762,3.75989930323355,3.09610411979046,4.63508852453827,4.24090499370418,6.53026906812272,14.0891850373847,14.2050361372891
"MRPS27",74.7462314013033,70.4386198580462,84.452193913669,92.7017704907654,73.0867652811098,70.9125862565272,76.7959804150406,73.9768765071808
"PTCD2",16.7517766312226,13.4214127026818,16.7665946179422,17.3533192321128,13.4937886163315,19.8099437502783,16.7681145867466,22.3221996443114
"ZNF366",0,0.475936620662474,0,0.226101879245769,0.220306752919698,0.131481927546095,0.148829419408993,0.0461202471989906
"LINC02056",0.0489818030152708,0.0951873241324949,0.0476323710736994,0.0565254698114423,0,0.131481927546095,0,0.415082224790915
"RPL7P22",0.58778163618325,0.333155634463732,0.523956081810693,0.282627349057212,0.605843570529169,0.657409637730475,0.297658838817987,0.0922404943979811
"TNPO1",200.874374165626,177.714734155368,214.2504050895,220.562383204248,179.329696876634,188.413602173554,189.013362649422,182.866780143998
"AC008953.1",0,0,0,0,0.0550766882299245,0,0,0
"FCHO2",22.7275565990857,21.1791796194801,22.815905744302,28.4323113151555,21.3146783449808,21.1685903349213,22.3740227178187,24.9049334874549
"AC020893.2",0.0489818030152708,0.142780986198742,0,0.226101879245769,0.330460129379547,0.0438273091820316,0.0496098064696645,0.184480988795962
"AC020893.1",0.0979636060305416,0.0951873241324949,0.0952647421473988,0,0.165230064689773,0.131481927546095,0.347268645287651,0.138360741596972
"TMEM171",0.0979636060305416,0,0.0952647421473988,0,0.0550766882299245,0,0,0.0461202471989906
"AC099522.1",0.0489818030152708,0.0475936620662474,0,0.169576409434327,0,0,0.0496098064696645,0.0922404943979811
"AC099522.2",0.0489818030152708,0.0951873241324949,0.238161855368497,0.0565254698114423,0,0,0.248049032348322,0
"BTF3",235.847381518529,240.681149069013,279.268591605099,289.579981844019,230.936553748073,235.177341070782,249.338887316534,243.97610768266
"FUNDC2P1",0.244909015076354,0.237968310331237,0.333426597515896,0.339152818868654,0.275383441149622,0.26296385509219,0.545707871166309,0.645683460785868
"ANKRA2",17.6334490854975,19.3706204609627,19.2434779137745,20.0100163132506,17.5694635453459,23.6667469582971,26.8885151065581,27.4415470833994
"UTP15",22.4826475840093,23.1305197641963,28.1030989334826,30.1846008793102,18.1753071158751,22.8778553930205,22.6716815566367,23.1062438466943
"ARHGEF28",0.0489818030152708,0.0475936620662474,0,0.113050939622885,0.0550766882299245,0.175309236728127,0.0496098064696645,0.138360741596972
"ENC1",0,0.0951873241324949,0,0.226101879245769,0.0550766882299245,0.175309236728127,0.148829419408993,0.0922404943979811
"HEXB",181.281652959517,165.340382018144,206.200534378045,183.085996719262,144.686459980012,165.711056017262,228.850037244562,231.108558714142
"GFM2",20.4254118573679,22.511802157335,25.0069948136922,24.1929010792973,21.2596016567508,24.4118112143916,25.6978797512862,22.8295223635003
"NSA2",24.4909015076354,27.5567303363573,32.6758065565578,30.6368046378017,26.7121937915134,26.1210762724909,29.1705662041627,28.4100722745782
"FAM169A",0,0.0951873241324949,0,0.113050939622885,0.165230064689773,0.26296385509219,0,0.276721483193943
"GCNT4",0.0979636060305416,0.523530282728722,0.142897113221098,0.621780167925866,0,0.394445782638285,0.694537290575303,0.276721483193943
"ANKRD31",0.146945409045812,0,0.0952647421473988,0,0,0.175309236728127,0,0.0461202471989906
"AC008897.2",2.15519933267192,3.23636902050483,2.47688329583237,2.31754426226914,1.54214727043789,2.23519276828361,2.53010012995289,2.16765161835256
"HMGCR",217.136332766696,203.034562374612,236.637619494139,247.751134183552,186.985356540594,197.661164410963,167.929194899814,171.659560074643
"COL4A3BP",8.42487011862658,6.99626832373837,8.76435627756069,7.23526013586462,9.96888056961633,8.98459838231649,12.3528418109465,10.2848151253749
"AC008897.1",0.244909015076354,0.285561972397485,0.476323710736994,0.113050939622885,0.220306752919698,0.219136545910158,0.148829419408993,0.230601235994953
"POLK",7.15134324022954,5.85402043414843,6.95432617676011,8.98754970001933,7.27012284635003,6.924714850761,12.9481594885824,14.573998114881
"AC010245.2",0.146945409045812,0,0.0952647421473988,0.0565254698114423,0,0,0,0
"ANKDD1B",9.69839699702362,10.8037612890382,9.28831235937138,9.66585533775664,11.5661045282841,11.2636184597821,14.6845027150207,15.5425233060598
"POC5",6.80847061912264,5.18770916522097,6.00167875528612,8.70492235096212,5.6178221994523,8.45867067213211,10.0211809068722,8.67060647341023
"AC113404.3",8.96366995179456,8.85242114432202,9.09778287507658,9.27017704907654,7.4353529110398,8.98459838231649,4.16722374345182,4.01246150631218
"HMGN2P4",0.342872621106896,0.285561972397485,0.238161855368497,0.395678288680096,0.165230064689773,0.78889156527657,0.248049032348322,0.461202471989906
"IQGAP2",0.685745242213791,0.0475936620662474,0.190529484294798,0.339152818868654,0.275383441149622,0.0876546183640633,0.347268645287651,0.276721483193943
"F2RL2",0.0979636060305416,0.142780986198742,0.0476323710736994,0.282627349057212,0.110153376459849,0.131481927546095,0.248049032348322,0.415082224790915
"F2R",0,0,0,0,0.0550766882299245,0,0,0
"F2RL1",4.45734407438964,4.94974085488973,5.33482556025433,6.2743271490701,3.85536817609471,6.04816866712037,6.39966503458672,5.30382842788391
"RN7SL208P",0.0979636060305416,0,0,0.113050939622885,0,0.0438273091820316,0,0.0461202471989906
"S100Z",0,0,0,0,0,0.219136545910158,0.0496098064696645,0.0461202471989906
"AGGF1",4.31039866534383,3.66471197910105,3.04847174871676,4.91771587359548,4.79167187600343,7.80126103440163,5.25863948578443,5.3499486750829
"ZBED3",0.0979636060305416,0,0.0476323710736994,0,0.550766882299245,0.131481927546095,0,0.0461202471989906
"PDE8B",0.293890818091625,0,0,0.339152818868654,0.0550766882299245,0.175309236728127,0.347268645287651,0
"ALDH7A1P1",0.0979636060305416,0.0475936620662474,0.190529484294798,0.0565254698114423,0.165230064689773,0,0.148829419408993,0.138360741596972
"WDR41",6.85745242213791,6.32995705481091,7.7164441139393,7.97009124341337,6.71935596405079,9.5543534016829,12.7001104562341,10.9766188333598
"RPL7P23",10.7270148603443,8.99520213052076,12.4796812213092,12.8312816471974,8.53688667563829,9.99262649350321,8.9297651645396,7.42535979903748
"TBCA",24.2949742955743,27.4139493501585,30.9134088268309,28.4888367849669,30.7327920322979,30.8982529733323,35.5206214322798,31.5923693313085
"ACTBP2",7.053379634199,6.09198874447967,9.43120947259248,10.1180590962482,5.56274551122237,6.00434135793834,8.53288671278229,7.14863831584354
"AP3B1",46.1408584403851,39.4551458529191,48.8708127216156,50.1380917227494,45.1078076603081,48.7359678104192,43.1109218221384,40.1707353103208
"AC024568.1",0.0489818030152708,0.0951873241324949,0,0.169576409434327,0.275383441149622,0.0438273091820316,0.0496098064696645,0
"SCAMP1-AS1",4.11447145328275,4.04546127563103,4.28691339663294,3.90025741698952,4.13075161724433,5.1277951742977,4.4648825822698,4.65814496709805
"SCAMP1",25.862391992063,22.32142750907,31.2944677954205,27.6409547377953,27.2629606738126,26.2087308908549,27.9303210424211,35.4203498488247
"LHFPL2",1.1755632723665,0.904279579258701,0.714485566105491,0.791356577360193,2.09291415273713,2.80494778765003,4.4648825822698,5.11934743908795
"AC008802.1",0.0979636060305416,0.0475936620662474,0.0476323710736994,0.169576409434327,0,0.0438273091820316,0.0992196129393289,0.0922404943979811
"ARSB",0.489818030152708,0.380749296529979,0.285794226442196,0.508729228302981,0.99138038813864,1.00802811118673,1.5379040005596,1.98317062955659
"DMGDH",0.0489818030152708,0.237968310331237,0.0476323710736994,0.0565254698114423,0.330460129379547,0.0876546183640633,0.148829419408993,0.322841730392934
"JMY",8.37588831561131,5.47327113761845,8.66909153541329,6.83958184718452,7.93104310510912,5.65372288448208,7.78873961573732,7.47148004623647
"AC020898.1",9.20857896687091,7.94814156506332,10.4791216362139,10.0615336264367,7.93104310510912,8.94077107313446,8.13600826102497,6.91803707984858
"HOMER1",0.783708848244333,2.04652746884864,2.00055958509537,1.69576409434327,2.36829759388675,1.22716465709689,1.63712361349893,1.9370503823576
"AC093270.1",0.0979636060305416,0.142780986198742,0.190529484294798,0.0565254698114423,0.0550766882299245,0.350618473456253,0.148829419408993,0.138360741596972
"PAPD4",20.082539236261,17.9904042610415,23.4351265682601,22.6101879245769,17.9550003629554,22.0451365185619,28.9721269782841,27.9949900497873
"CMYA5",1.56741769648867,1.76096549645115,1.90529484294798,1.80881503396615,1.21168714105834,1.84074698564533,2.13322167819557,1.66032889916366
"AC008496.2",0.685745242213791,0.856685917192454,0.714485566105491,0.791356577360193,0.660920258759094,0.876546183640633,0.843366709984296,1.19912642717375
"MTX3",13.3720322231689,12.3267584751581,13.622858127078,14.696622150975,14.59532238093,13.4549839188837,19.0005558778815,17.4795736884174
"THBS4",0,0.0475936620662474,0,0,0,0,0,0
"AC112184.1",0.0489818030152708,0,0,0,0,0,0,0
"SERINC5",60.6394721329053,55.6369909554432,63.2557887858728,64.156408235987,64.7151086701612,61.3144055456623,82.352278739643,78.7733822158759
"RBMX2P5",0.391854424122167,0.333155634463732,0.476323710736994,0.395678288680096,0.275383441149622,0.219136545910158,0.198439225878658,0.230601235994953
"AC026410.3",0.391854424122167,0.618717606861217,0.571588452884393,0.508729228302981,0.660920258759094,0.657409637730475,0.496098064696645,0.461202471989906
"HNRNPA1P12",0.538799833167979,0.428342958596227,0.666853195031791,0.508729228302981,0.550766882299245,0.482100401002348,0.545707871166309,0.507322719188896
"ZFYVE16",11.6086873146192,9.75670072358072,11.4317690576879,14.7531476207865,9.80365050492655,11.8772007883306,13.4442575532791,16.3265675084427
"AC008771.1",2.25316293870246,2.52246408951111,2.76267752227456,2.43059520189202,1.65230064689773,2.76112047846799,3.7703452916945,3.45901853992429
"FAM151B",1.12658146935123,0.856685917192454,1.14317690576879,0.904407516983077,1.37691720574811,1.13951003873282,2.18283148466524,1.56808840476568
"RPL7P24",0.0489818030152708,0.666311268927464,0.333426597515896,0.282627349057212,0.275383441149622,0.569755019366411,0.644927484105638,0.507322719188896
"DHFR",0.636763439198521,1.18984155165619,1.00027979254769,1.41313674528606,1.43199389397804,0.745064256094538,0.793756903514632,1.66032889916366
"MTRNR2L2",6.85745242213791,5.33049015141971,5.57298741562283,5.65254698114423,6.44397252290116,6.35495983139459,3.96878451757316,4.56590447270006
"MSH3",3.28178080202314,2.47487042744487,4.47744288092774,3.05237536981789,2.64368103503637,3.37470280701644,5.10981006637544,4.61202471989906
"RASGRF2",0.195927212061083,0.142780986198742,0.0952647421473988,0.339152818868654,0.165230064689773,0.394445782638285,0.396878451757316,0.461202471989906
"CKMT2-AS1",6.46559799801575,4.99733451695598,6.00167875528612,6.2743271490701,5.6178221994523,7.40681525176335,9.57469264864524,10.1925746309769
"CKMT2",1.07759966633596,1.04706056545744,0.714485566105491,1.80881503396615,1.21168714105834,0.78889156527657,1.33946477468094,0.784044202382839
"ZCCHC9",15.2823225407645,17.704842288644,19.4340073980693,20.6883219509879,15.311319327919,17.0926505809923,20.3896304590321,21.4459149475306
"SSBP2",0.58778163618325,0.809092255126206,0.809750308252889,1.52618768490894,0.605843570529169,0.657409637730475,2.03400206525624,1.61420865196467
"SEM1P1",0.0979636060305416,0.380749296529979,0.190529484294798,0.226101879245769,0.0550766882299245,0.26296385509219,0.297658838817987,0.368961977591925
"ATG10",2.88992637790098,2.28449577917988,3.14373649086416,2.99584990000644,4.29598168193411,2.93642971519612,6.0027865828294,5.67279040547584
"PPIAP11",2.15519933267192,3.28396268257107,3.19136886193786,3.05237536981789,3.19444791733562,3.41853011619847,2.67892954936188,2.49049334874549
"RPS23",123.140252780391,99.1375980839934,119.366721910691,126.164848619139,119.957026964775,111.32136532236,92.9191675176816,103.862796692127
"ATP6AP1L",0.538799833167979,0.523530282728722,1.09554453469509,0.847882047171635,0.826150323448867,0.131481927546095,0.843366709984296,1.06076568557678
"LINC01338",5.97577996786304,6.56792536514214,6.28747298172832,7.51788748492183,2.86398778795607,3.5938393529266,4.01839432404282,4.65814496709805
"AC108174.1",19.8866120241999,18.8946838403002,15.7663148253945,15.1488259094665,14.8156291338497,13.7179477739759,13.6426967791577,18.4942191267952
"ST13P12",0.342872621106896,0.0475936620662474,0.142897113221098,0.226101879245769,0.0550766882299245,0.438273091820316,0.396878451757316,0.230601235994953
"AC104118.1",0.244909015076354,0.19037464826499,0.333426597515896,0,0.440613505839396,1.09568272955079,0.297658838817987,0.461202471989906
"TMEM167A",154.488606710164,147.540352405367,167.046725355464,171.215648058859,150.689818997073,160.802397388874,145.704001601405,140.25167173213
"XRCC4",6.66152521007683,6.66311268927464,8.71672390648699,8.81797329058501,6.71935596405079,6.83706023239694,7.63991019632833,6.3645941134607
"VCAN",0.0489818030152708,0,0.0476323710736994,0.0565254698114423,0,0,0,0
"HAPLN1",0.0979636060305416,0.142780986198742,0,0.395678288680096,0,0.52592771018438,0.0992196129393289,0.138360741596972
"RPL5P17",1.12658146935123,0.904279579258701,0.76211793717919,1.41313674528606,1.43199389397804,1.40247389382501,0.744147097044967,0.784044202382839
"AC026700.1",0.0489818030152708,0.0951873241324949,0.0476323710736994,0.226101879245769,0.110153376459849,0,0,0.0461202471989906
"AC010595.1",0.734727045229062,0.904279579258701,1.00027979254769,1.18703486604029,0.771073635218943,0.657409637730475,1.14102554880228,1.24524667437275
"AC020923.1",0.146945409045812,0.0951873241324949,0.142897113221098,0.113050939622885,0.330460129379547,0.0438273091820316,0.0992196129393289,0.0461202471989906
"COX7C",85.1303736405407,87.6675255260278,93.8357710151878,96.9411807266236,97.9263516728057,91.9935219730844,91.4308733235916,95.8839939267014
"AC091429.1",1.1755632723665,1.99893380678239,1.57186824543208,1.80881503396615,1.59722395866781,1.92840160400939,1.48829419408993,0.784044202382839
"AC109492.1",0.146945409045812,0.237968310331237,0.285794226442196,0.113050939622885,0.110153376459849,0.306791164274222,0.0992196129393289,0.415082224790915
"LINC01949",17.6334490854975,17.9904042610415,19.5769045112904,18.2577267490959,21.5900617861304,24.937738924576,32.1471545923426,29.470837960155
"RASA1",42.859077638362,38.1225233150642,45.3936496332355,52.2860595755842,37.2318412434289,41.548289104566,55.2157146007366,55.8516193579776
"CCNH",17.9273399035891,17.895216936909,19.95796347988,19.6708634943819,20.9842182156012,21.7821726634697,25.7970993642255,21.9532376667195
"TMEM161B",27.8706459156891,24.9866725847799,23.4351265682601,32.5586706113908,28.7500312560206,28.1809598040463,28.9721269782841,34.8207866352379
"TMEM161B-AS1",3.67363522614531,4.33102324802852,4.52507525200144,4.74813946416116,4.29598168193411,3.68149397129066,5.70512774401141,4.33530323670511
"CETN3",2.69399916583989,3.09358803430608,3.62006020160115,3.73068100755519,3.52490804671517,4.4265582273852,3.47268645287651,4.75038546149603
"AC093510.1",0.0979636060305416,0.0951873241324949,0.0476323710736994,0.0565254698114423,0.330460129379547,0.0876546183640633,0.0496098064696645,0.184480988795962
"MBLAC2",1.37149048442758,1.66577817231866,1.38133876113728,1.75228956415471,2.14799084096705,2.27902007746565,2.03400206525624,1.75256939356164
"POLR3G",0.440836227137437,0.571123944794969,0.666853195031791,0.565254698114423,0.771073635218943,1.00802811118673,1.73634322643826,1.06076568557678
"LYSMD3",51.9696929992023,43.2626388182189,46.2033999414884,51.6077539378469,49.4588660304722,52.8119075643481,51.4949791155117,48.3801393117411
"ADGRV1",8.13097930053496,9.99466903391196,8.52619442219219,9.55280439813375,7.98611979333905,7.53829717930944,8.83054555160028,11.2533403165537
"LUCAT1",0.342872621106896,0.142780986198742,0.428691339663294,0.0565254698114423,0.330460129379547,0.394445782638285,0.248049032348322,0.138360741596972
"ARRDC3",6.26967078595466,5.04492817902223,6.43037009494942,6.55695449812731,5.78305226414207,6.39878714057662,7.73912980926766,8.99344820380316
"ARRDC3-AS1",0.489818030152708,0.380749296529979,0.428691339663294,0.226101879245769,1.21168714105834,0.52592771018438,0.545707871166309,0.784044202382839
"POLD2P1",0.195927212061083,0.0475936620662474,0.0476323710736994,0.169576409434327,0.110153376459849,0.482100401002348,0.0992196129393289,0.0922404943979811
"NR2F1-AS1",0.146945409045812,0.0475936620662474,0.0476323710736994,0.0565254698114423,0.220306752919698,0.0876546183640633,0,0
"FAM172A",5.24105292263398,5.56845846175095,5.81114927099132,7.06568372643029,5.67289888768222,6.53026906812272,7.09420232516202,7.24087881024152
"NPM1P27",53.9779469228284,55.0658670106483,58.1591250809869,65.682595920896,63.3381914644131,61.0514416905701,57.8450343436288,54.9292144139978
"POU5F2",0.0979636060305416,0,0.142897113221098,0,0,0,0,0
"AC114980.1",0.0489818030152708,0.142780986198742,0,0.113050939622885,0.0550766882299245,0.175309236728127,0.0992196129393289,0.138360741596972
"KIAA0825",0.0489818030152708,0,0,0,0.110153376459849,0,0.148829419408993,0
"SLF1",2.49807195377881,3.7123056411673,3.81058968589595,3.90025741698952,3.52490804671517,4.07593975392894,3.72073548522484,3.87410076471521
"MCTP1",0.244909015076354,0.0475936620662474,0.142897113221098,0.226101879245769,0.0550766882299245,0.175309236728127,0.545707871166309,0.230601235994953
"TTC37",30.025845248361,30.4123500603321,36.3434991292326,39.228676049141,34.3678534554729,31.3365260651526,42.5652139509721,38.7871278943511
"ARSK",4.06548965026748,2.14171479298113,3.57242783052745,3.3350027188751,3.08429454087577,4.51421284574926,3.47268645287651,4.84262595589401
"RFESD",0.783708848244333,0.285561972397485,0.523956081810693,0.282627349057212,0.605843570529169,0.438273091820316,0.942586322923625,0.737923955183849
"SPATA9",1.22454507538177,2.28449577917988,1.76239772972688,1.18703486604029,1.37691720574811,1.44630120300704,3.72073548522484,3.22841730392934
"AC008840.1",0.293890818091625,0.523530282728722,0.571588452884393,0.226101879245769,0.49569019406932,0.306791164274222,0.347268645287651,0.737923955183849
"RHOBTB3",194.016921743488,170.099748224768,142.849480850024,154.653685404106,177.677396229736,173.556144360845,234.902433633861,253.845840583244
"GLRX",243.29261557685,226.26026946294,176.430302456983,173.759294200374,211.935096308749,206.733417411643,291.904101267506,285.99165288094
"HSPD1P11",0.0979636060305416,0.380749296529979,0.142897113221098,0.226101879245769,0.330460129379547,0.350618473456253,0.198439225878658,0.645683460785868
"AC008592.3",0.734727045229062,0.618717606861217,0.76211793717919,0.565254698114423,0.49569019406932,1.31481927546095,0.843366709984296,0.83016444958183
"LINC01554",45.6510404102324,45.3567599491338,28.4365255309985,29.2801933623271,39.9856756549252,48.0347308635067,61.1688913770963,68.165725360108
"AC008592.1",0.342872621106896,0.285561972397485,0.238161855368497,0.113050939622885,0.49569019406932,0.832718874458601,0.545707871166309,1.24524667437275
"ELL2",41.1447145328275,34.1246557014994,36.3911315003063,38.211217592535,36.7361510493596,38.4803774618238,49.0640985984982,49.6253859861138
"CAST",80.134229732983,73.2466459199548,82.5945314417947,86.1448159926381,87.0762440915106,81.1243492959406,141.437558245013,147.861512519964
"ERAP1",1.71436310553448,2.61765141364361,2.66741278012716,2.82627349057212,2.20306752919698,2.67346586010393,5.65551793754175,3.87410076471521
"AC009126.1",0.146945409045812,0,0.190529484294798,0,0.110153376459849,0.131481927546095,0.248049032348322,0.0922404943979811
"ERAP2",0.244909015076354,0.0951873241324949,0.0952647421473988,0.113050939622885,0.660920258759094,0,0.942586322923625,1.06076568557678
"LNPEP",27.4298096885517,19.9417444057577,29.1033787260303,25.4364614151491,24.068512756477,23.0093373205666,39.5390157563226,43.2146716254542
"AC008850.1",0.0979636060305416,0,0,0.0565254698114423,0.165230064689773,0.0438273091820316,0,0.138360741596972
"RIOK2",18.6620669488182,18.2283725713728,19.9103311088063,23.8537482604287,19.7725310745429,19.0210521850017,18.7525068455332,21.0769529699387
"AC116347.1",0.636763439198521,0.999466903391196,0.76211793717919,0.73483110754875,1.37691720574811,1.40247389382501,1.98439225878658,1.33748716877073
"KRT8P32",7.34727045229062,6.47273804100965,6.62089957924421,7.7439893641676,6.33381914644131,7.49446987012741,7.540690583389,7.28699905744051
"CTBP2P4",0.146945409045812,0.0475936620662474,0.142897113221098,0.113050939622885,0.275383441149622,0.0438273091820316,0.248049032348322,0.138360741596972
"RGMB",0.636763439198521,0.904279579258701,1.09554453469509,0.621780167925866,0.99138038813864,1.09568272955079,0.545707871166309,0.876284696780821
"RGMB-AS1",0,0.0951873241324949,0.0952647421473988,0,0,0.0438273091820316,0,0
"CHD1",16.3109404040852,15.6107211577292,16.6236975047211,19.3317106755133,19.6073010098531,15.9969678514415,21.2329971690164,22.4605603859084
"LINC02062",0.195927212061083,0.333155634463732,0.190529484294798,0.565254698114423,0.440613505839396,0.219136545910158,0.496098064696645,0.415082224790915
"MTCO2P22",0.0489818030152708,0.19037464826499,0.0476323710736994,0.113050939622885,0.110153376459849,0.394445782638285,0,0.415082224790915
"FAM174A",5.19207111961871,5.5208647996847,5.38245793132803,4.91771587359548,6.60920258759094,8.10805219867585,5.80434735695074,7.93268251822638
"ST8SIA4",22.3357021749635,18.466340881704,21.5774640963858,28.6584131944013,21.5900617861304,17.5309236728127,15.974357683232,17.0644914636265
"SLCO4C1",0.0489818030152708,0,0,0.0565254698114423,0,0.0438273091820316,0,0
"LINC00491",0.293890818091625,0.237968310331237,0.619220823958092,0.169576409434327,0.605843570529169,0.0438273091820316,0.694537290575303,0.553442966387887
"PAM",15.4782497528256,13.088257068218,14.1944465799624,14.5835712113521,15.2011659514592,18.6266064023634,15.825528263823,15.6347638004578
"GIN1",3.72261702916058,3.42674366876981,4.90613422059103,4.69161399434971,2.2581442174269,3.19939357028831,4.36566296933047,3.45901853992429
"PPIP5K2",19.4457757970625,18.275966233439,20.3866548195433,22.6667133943884,23.1872857447982,20.6426626247369,17.6114812967309,20.6618707451478
"C5orf30",16.2619586010699,13.7545683371455,17.8145067815636,15.8836570170153,15.1460892632292,22.0451365185619,13.0473791015218,12.0373845189365
"PDZPH1P",0,0.142780986198742,0.0476323710736994,0.0565254698114423,0,0.175309236728127,0,0.184480988795962
"NUDT12",5.09410751358816,3.37915000670357,5.71588452884393,3.95678288680096,4.46121174662388,4.51421284574926,8.73132593866095,8.25552424861931
"LINC02163",1.12658146935123,1.38021619992118,1.61950061650578,1.4696622150975,1.59722395866781,1.18333734791485,1.68673341996859,2.25989211275054
"AC099520.1",0.146945409045812,0.0951873241324949,0.142897113221098,0.621780167925866,0.0550766882299245,0.0876546183640633,0.148829419408993,0.507322719188896
"AC091987.1",1.02861786332069,1.28502887578868,1.47660350328468,1.0739839264174,1.26676382928826,1.49012851218908,2.13322167819557,2.30601235994953
"PSMC1P5",0.440836227137437,0.666311268927464,0.714485566105491,0.678305637737308,0.330460129379547,0.52592771018438,0.793756903514632,0.553442966387887
"EFNA5",0.146945409045812,0.0951873241324949,0.190529484294798,0.282627349057212,0.165230064689773,0.131481927546095,0.0992196129393289,0.368961977591925
"FBXL17",0.832690651259604,1.42780986198742,1.61950061650578,1.97839144340048,0.330460129379547,1.22716465709689,1.09141574233262,1.38360741596972
"AC133134.1",1.07759966633596,1.04706056545744,1.28607401898988,1.4696622150975,0.936303699908716,1.13951003873282,1.09141574233262,0.968525191178802
"LINC01023",0.440836227137437,0.0475936620662474,0.0952647421473988,0.169576409434327,0.330460129379547,0.175309236728127,0.0992196129393289,0.415082224790915
"FER",4.40836227137437,3.85508662736604,4.66797236522254,5.65254698114423,4.84674856423335,4.2950762998391,9.57469264864524,5.8572713942718
"AC008467.1",0.293890818091625,0.0951873241324949,0.0952647421473988,0.226101879245769,0.385536817609471,0.131481927546095,0.148829419408993,0.276721483193943
"PJA2",51.0880205449275,42.0727972665627,51.7763873571112,62.234542262398,47.9167187600343,46.3692931145895,67.2212877663954,68.5346873377
"MAN2A1",102.763822726038,88.3338367949552,119.557251394985,117.912130026669,94.6768270672402,97.0336625290181,74.3154900915574,74.4841992263698
"AC008417.1",0,0.285561972397485,0.142897113221098,0.113050939622885,0.165230064689773,0.0876546183640633,0,0.0922404943979811
"TMEM232",0.244909015076354,0.142780986198742,0.190529484294798,0.113050939622885,0.275383441149622,0.131481927546095,0.347268645287651,0.138360741596972
"SLC25A46",12.6373051779399,11.3272915717669,11.9080927684248,12.5486542981402,15.311319327919,15.3395582137111,13.8411360050364,17.9868964076063
"BCLAF1P1",0.685745242213791,0.571123944794969,0.714485566105491,0.847882047171635,0.660920258759094,0.701236946912506,0.595317677635974,0.553442966387887
"TSLP",0,0.0475936620662474,0.142897113221098,0,0,0.0438273091820316,0,0
"WDR36",26.0093374011088,21.4171479298113,29.0557463549566,27.3018019189266,24.0134360682471,21.8259999726518,20.8361187172591,22.7834021163013
"AC010468.1",6.95541602816845,6.32995705481091,7.764076485013,8.1396676528477,7.10489278166026,5.52224095693599,5.70512774401141,5.30382842788391
"CAMK4",0.244909015076354,0.713904930993711,0.0952647421473988,0.73483110754875,1.15661045282841,0.613582328548443,0.892976516453961,1.24524667437275
"AC010275.1",0.195927212061083,0.0951873241324949,0.190529484294798,0.113050939622885,0.110153376459849,0.175309236728127,0.0496098064696645,0.138360741596972
"STARD4",50.5982025147747,46.6893824869887,51.8240197281849,51.4381775284125,49.1834825893226,46.1939838778614,46.5836082750149,50.9167529076856
"NREP",0.0489818030152708,0.19037464826499,0.0476323710736994,0.339152818868654,0,0.0438273091820316,0.0992196129393289,0.184480988795962
"EPB41L4A",0.244909015076354,0.618717606861217,0.0952647421473988,0.565254698114423,1.10153376459849,0.350618473456253,0.198439225878658,0.368961977591925
"EPB41L4A-AS1",13.3230504201537,14.7540352405367,16.2902709072052,15.205351379278,13.879325433941,12.7099196627892,14.634892908551,14.435637373284
"SNORA13",0.146945409045812,0.0475936620662474,0.0952647421473988,0.169576409434327,0.165230064689773,0.0876546183640633,0.0992196129393289,0.0922404943979811
"APC",9.0616335578251,8.66204649605703,10.4791216362139,10.9094156736084,8.97750018147769,8.80928914558836,9.47547303570591,8.85508746220619
"AC008575.2",0.293890818091625,0.285561972397485,0.190529484294798,0.621780167925866,0.165230064689773,0.52592771018438,0.198439225878658,0.138360741596972
"SRP19",26.9399916583989,25.6529838537074,29.0557463549566,31.3716357453505,28.419571126641,27.1291043836776,26.7396856871491,26.5191421394196
"REEP5",184.612415564556,185.04415811357,206.01000489375,209.426865651394,205.491123785848,195.163007787587,202.060741750943,203.989853361135
"XBP1P1",0.930654257290145,0.999466903391196,0.714485566105491,1.35661127547462,0.826150323448867,0.78889156527657,1.09141574233262,0.922404943979811
"ZRSR1",0.0979636060305416,0,0.0952647421473988,0.0565254698114423,0,0.131481927546095,0.0496098064696645,0.0461202471989906
"AC008536.1",0.538799833167979,1.09465422752369,0.476323710736994,1.35661127547462,0.49569019406932,0.964200802004696,1.24024516174161,1.01464543837779
