"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","STB_wt_1","STB_wt_2"
"ZNF385A",196.57917646946,-0.0183096430490424,0.197305659802018,-0.0927983670991232,0.926063748280557,0.957761079236233,10.3188397456902,10.4692961141709
"ITGA5",9841.5482039871,-0.268372553461539,0.0693921233248296,-3.8674786215327,0.000109966465541026,0.000960528689992477,588.818792988448,592.460695518233
"GTSF1",157.913470597053,1.0564700968023,0.840131783066961,1.25750521298644,0.208570752566776,0.378782283416169,4.66332180814846,4.47366397830208
"MUCL1",72.3355783118473,0.59289394763917,0.333986678449304,1.77520238349616,0.0758644763298144,0.184677821050166,3.12541780758886,2.35213260714852
"BLOC1S1",39.2092083586836,0.307169165513658,0.295079203267609,1.0409719224946,0.297888579500365,0.480711590894544,1.78595303290792,1.70644914636265
"CD63",33483.7109882521,0.214159076364134,0.0733997390926745,2.91770895934299,0.00352613299493904,0.0170750483229177,1575.06174560538,1556.00489999954
"AC009779.2",39.3373648122909,-0.607250838755621,0.279477843037996,-2.1728049427985,0.0297950011447613,0.0914833715892099,2.67892954936188,2.85945532633741
"GDF11",28.9324775576447,0.28485375697634,0.44162900570616,0.64500690239053,0.518922712698815,0.683149741929273,1.5379040005596,1.06076568557678
"SARNP",16.0806634340325,-0.21855543958877,0.464156043012097,-0.470866302139417,0.637736213500826,0.773053605771772,1.14102554880228,0.737923955183849
"ORMDL2",632.671265033917,0.512079027958972,0.0945001919626076,5.41881468517646,5.99954642734476e-08,1.27049218461418e-06,23.8127071054389,26.3807813978226
"DNAJC14",194.064384597883,-0.610861179351228,0.153420168683259,-3.98162239420015,6.84464594815445e-05,0.000642641869945947,13.1962085209307,14.2511563844881
"TMEM198B",103.541123470986,0.00820129683640725,0.236447941217827,0.0346854229060587,0.972330584769598,0.982703566864276,5.15941987284511,5.62667015827685
"MMP19",100.903491989123,-0.158586296978069,0.236597413417408,-0.670279081615696,0.502679899473691,0.669845810197162,4.81215122755745,6.64131559665464
"PYM1",952.501862208799,0.0940957429757311,0.0778098230952996,1.20930416279812,0.226546012169317,0.400334990811568,46.5836082750149,48.3801393117411
"DGKA",422.322437371712,-0.306298425034543,0.156122833439879,-1.96190664930825,0.0497733535447343,0.134695930984461,23.515048266621,28.1333507913842
"PMEL",351.401833858922,0.617899209710724,0.115984885287284,5.32741148280003,9.96223013154121e-08,2.0054097312273e-06,13.2954281338701,13.0059097101153
"CDK2",397.159105448551,0.119609019088152,0.129621388075017,0.922756814013821,0.356133950952204,0.538625348937435,18.5044578131848,20.5235100035508
"RAB5B",4292.90833284071,-0.0345673187620016,0.0635506083680509,-0.543933719120458,0.586487084359577,0.736616553322435,226.27032730814,231.523640938933
"AC034102.1",15.0334199031825,-0.322095374744887,0.484054234614763,-0.665411748750073,0.505787172409778,0.672264394667147,0.843366709984296,1.01464543837779
"SUOX",388.409676301597,0.19871192291254,0.14591888044233,1.36179720067874,0.173261895267408,0.332586819069065,17.2642126514432,19.370503823576
"IKZF4",52.5554711939316,-0.0442864211372571,0.266484158038535,-0.166187819430726,0.868009144840927,0.925129010064494,3.22463742052819,2.39825285434751
"RPS26",1932.95691771574,0.0876242316706036,0.0831773033524003,1.05346324224245,0.292128732417264,0.474944777865488,100.955956165767,92.3327348923791
"ERBB3",1975.10100633671,0.0688744124542808,0.0852888016656215,0.807543441919913,0.419353456709652,0.599600588178143,97.9297579711177,101.649024826575
"PA2G4",1460.68050224042,0.289417534320457,0.0883615760987475,3.27537768222945,0.00105520798505606,0.00642300512642821,67.0724583469864,64.0610233593979
"RPL41",3963.78202449869,0.240605103826721,0.0941696670045954,2.55501703977544,0.0106182599791159,0.0416013917092228,180.083597484882,185.357273492743
"ZC3H10",25.1680156278026,0.508195456582722,0.534039879491751,0.95160581840138,0.341296929608621,0.524545327539681,0.942586322923625,1.06076568557678
"ESYT1",618.669773664889,-1.0086630225854,0.122052453559019,-8.26417653372,1.40662325358939e-16,1.48936579791818e-14,53.5785909872376,50.5016706828947
"MYL6B",170.408433718399,0.158119682109004,0.156682551911339,1.0091722414534,0.312892036758382,0.495592666644326,8.78093574513061,7.65596103503243
"MYL6",3544.58124613178,0.0290094668377813,0.0930319263143982,0.311822704173026,0.755175268316608,0.852999406614904,189.112582262361,176.456065783338
"SMARCC2",406.510139325093,-0.194507618732311,0.117189581654394,-1.65976886329313,0.0969609598584964,0.219692158643599,24.0111463313176,23.0601235994953
"RNF41",1072.1254515658,0.14597641295384,0.0992996622600408,1.47005951109445,0.141545636934255,0.288932876012796,49.7586358890735,54.2835309532119
"NABP2",304.53866854103,0.0874678503528249,0.120934245177986,0.723267840503681,0.469515346624712,0.642612792469191,15.676698844414,14.804599350876
"ANKRD52",159.395938123455,-0.657535092953966,0.173294733922383,-3.79431664235376,0.000148050640826323,0.00123867070014055,11.2614260686138,11.7145427885436
"COQ10A",22.3006619246581,-0.423943048786547,0.388804487531432,-1.09037591484145,0.275547586924498,0.457376161916745,1.63712361349893,1.24524667437275
"CS",2058.56612550403,-0.00600641845821238,0.083459336214615,-0.0719682030871528,0.942627212472962,0.96719078804229,109.43923307208,106.860612760061
"CNPY2",88.4007292560455,0.103791439865465,0.208165463825936,0.498600670629273,0.618060732608513,0.758907057812072,4.01839432404282,4.75038546149603
"PAN2",234.704826971232,-0.588790468410721,0.137195964269519,-4.29160195451561,1.77388721929178e-05,0.000199740652038216,15.5774792314746,17.2489724524225
"STAT2",2273.79551347318,0.00482547887160801,0.124717073572483,0.0386914055420292,0.969136425663999,0.981203913612661,118.170559010741,119.405319998187
"TIMELESS",265.307842003989,-0.0298062090403751,0.162073987070605,-0.183904953404956,0.854088018834016,0.917512919883076,11.6583045203712,16.6032889916366
"SPRYD4",428.272065960165,0.385433528905015,0.109566317622866,3.51781037518941,0.000435123172991491,0.00306116805119642,17.5122616837916,18.9554215987851
"HSPD1P4",64.3977321943057,-0.199129160476761,0.269324345715318,-0.739365614897826,0.45968501595347,0.635091140462031,3.7703452916945,3.68961977591924
"RBMS2",1115.71361950733,-0.334217682592266,0.0889627742488317,-3.75682621651893,0.000172081908190809,0.00139615714308062,66.0306524111234,72.3165476080172
"BAZ2A",1174.07269359674,0.147243418334136,0.0823027789175423,1.78904552520222,0.073607484103706,0.180531826544591,58.3411324083254,55.4365371331867
"ATP5B",10718.9057196752,0.0171206000862272,0.0611559503140488,0.279949865848036,0.779515968710648,0.868964098536155,561.930277881889,550.767992050345
"PTGES3",2849.81538760366,0.0569162608651768,0.077993749293096,0.729754132620152,0.465540485709166,0.639743714683771,141.040679793256,148.830037711143
"NACA",14455.2169791426,0.151319253514224,0.0748573156151947,2.02143574439782,0.0432346776557801,0.120989273688103,703.318226320433,694.663163311196
"PRIM1",176.020036036731,0.179513004015012,0.151626123220403,1.18391870874436,0.236445243528895,0.411777480091787,8.28483768043397,8.48612548461426
"HSD17B6",23.3496639786946,-0.300920195445361,0.496277026372194,-0.606355280326194,0.544278857432426,0.703520066028782,1.09141574233262,1.75256939356164
"RDH16",14.7199132238767,1.19485333170054,0.596143818943138,2.00430381685214,0.0450375252642799,0.12496648719003,0.644927484105638,0.138360741596972
"ZBTB39",98.6162607750281,-0.527895679780802,0.186188455652369,-2.83527610737817,0.00457860955495479,0.0209783565063383,5.80434735695074,7.60984078783344
"TAC3",2084.17895860663,-0.747358229791321,0.335328600338693,-2.22873393154197,0.0258316131710227,0.0823370417290376,163.265873091666,149.890803396719
"MYO1A",231.097696206676,-0.589003252824172,0.442453869403641,-1.33121957689749,0.183116771609957,0.346385125699663,15.7759184573533,16.5571687444376
"NEMP1",130.508788219942,0.102942529245286,0.177265504009727,0.580725109605293,0.5614257358182,0.718023170047637,6.25083561517772,6.68743584385363
"NAB2",59.0801468245431,0.0693278423037789,0.272076181726995,0.25481040590809,0.79886953776025,0.881878059907057,2.33166090407423,3.64349952872025
"STAT6",303.02625136543,-1.0034352373718,0.132310790587399,-7.58392594373449,3.35252563015807e-14,2.56011048121162e-12,22.9693403954547,27.9027495553893
"LRP1",522.87722178197,-0.0843086991241153,0.178192478321255,-0.473132760251076,0.636118465576328,0.772018172439004,30.758080011192,26.4269016450216
"SHMT2",8707.52646033696,-0.361988621620934,0.0691481569111927,-5.23497136859103,1.65010440524092e-07,3.164583790873e-06,536.579666775891,557.732149377393
"R3HDM2",611.050961285266,-0.375153773529395,0.107880938149734,-3.47747971016619,0.000506151357000814,0.0034622731260642,38.298770594581,39.017729130346
"MARS",6823.51818796592,-0.0180811939592228,0.0614827718991925,-0.294085536495799,0.768692542668511,0.861701604770751,350.493282708179,371.175749457476
"DDIT3",2656.15292914134,-0.90682901873199,0.105927919913964,-8.56081210193239,1.12075235637899e-17,1.38445879317404e-15,209.849481366681,218.194889498424
"MIR616",45.234888993692,-0.696495993672704,0.316192493518826,-2.20275942012911,0.027611709721461,0.0864581368017913,2.9269785817102,3.73574002311824
"MBD6",99.4098808482977,-0.18861138747492,0.205395972580895,-0.918281819769547,0.358471342721337,0.540344409413668,4.91137084049678,6.54907510225666
"DCTN2",880.469689323335,-0.0583223373415461,0.0797589853879339,-0.731232187293711,0.464637343009877,0.638921197239129,46.5339984685453,48.5646203005371
"KIF5A",25.8629599123895,0.464615563306681,0.354798563452067,1.30951929113279,0.190358507494067,0.355178023756144,1.14102554880228,0.968525191178802
"PIP4K2C",1634.20053694072,0.178837230237856,0.0964229534006267,1.85471637126491,0.0636367396749681,0.162072363474681,74.0178312527394,81.7711982838103
"OS9",3839.92998559252,-0.0996383110698328,0.0815079775869136,-1.22243630647793,0.221542676562007,0.394321070524475,225.030082146398,198.178702214062
"AGAP2",17.6332907608923,-0.0936149014051707,0.500572630420043,-0.187015621142962,0.851648385124788,0.91645483410815,1.14102554880228,0.784044202382839
"TSPAN31",171.121790796616,-0.0668614268843247,0.174815596947359,-0.38246831548136,0.702114026297883,0.817694494070923,8.43366709984296,10.1003341365789
"CDK4",371.010242125479,-0.359720195421687,0.127238484529737,-2.82713360467301,0.00469667279685802,0.0214258063868252,23.8127071054389,22.7372818691023
"MARCH9",18.8368545027144,0.455862600092159,0.477422306567348,0.95484143455675,0.339657890203547,0.522933701926282,0.942586322923625,0.599563213586877
"CYP27B1",17.8957806602056,0.890372097631437,0.446757292260247,1.99296600874009,0.0462651693071036,0.127502435098317,0.496098064696645,0.645683460785868
"METTL1",441.55607930762,0.393057922656216,0.128038049075166,3.06985248131569,0.00214164524351839,0.011392398269437,17.3634322643826,20.0623075315609
"EEF1AKMT3",158.752638972535,-0.190383194776023,0.184055246357024,-1.03438070114407,0.30095822286669,0.484065754378227,9.0785945839486,9.2701696869971
"TSFM",406.317186184863,0.381815772629707,0.124860519979449,3.05793835147051,0.00222865419891371,0.0117537473632914,17.0161636190949,17.6640546772134
"AVIL",38.9583012297473,-0.309281435584199,0.293382060829752,-1.05419341151766,0.291794375856866,0.474707441678051,2.48049032348322,2.30601235994953
"CTDSP2",547.660138611457,-0.304935021918416,0.0961891476418802,-3.17016034962399,0.00152354835536161,0.00861611726999832,32.8913016893875,34.036742432855
"ATP23",19.519841848296,0.23202291176015,0.406891840266268,0.570232402813277,0.568520081645113,0.723132750729701,0.843366709984296,0.968525191178802
"LRIG3",81.4275960295464,-0.100522872302822,0.23899639089339,-0.420604143548184,0.674044167537637,0.797897072730717,4.51449238873947,4.47366397830208
"RPS3P6",23.3252410999685,0.648449907867084,0.404992605566203,1.60114011701649,0.10934588854312,0.240023763271943,0.694537290575303,1.01464543837779
"USP15",1206.92555495037,0.0209462970759212,0.0859838068840927,0.2436074632536,0.807534847572632,0.887788070797938,60.9704521512176,64.0610233593979
"MON2",194.553771128646,-0.196634848100988,0.146232409212556,-1.34467351772321,0.178730690311096,0.33997685657002,10.2196201327509,12.3141060021305
"PPM1H",486.446453082146,0.349507278043676,0.113895399482421,3.06866896847418,0.00215014698242175,0.0114215227565405,19.7447029749265,22.5066806331074
"AC078814.1",280.71840852422,0.314813385273222,0.143073913849512,2.20035488512845,0.0277817260432338,0.0867963670083676,12.8985496821128,11.9451440245386
"TMEM5",136.34429236864,0.0664870128474422,0.172048726989023,0.386442922368639,0.699168666824603,0.815366432149996,6.74693367987437,7.05639782144555
"PABPC1P4",37.4421304421233,0.0210481067449296,0.2967988354303,0.0709170799623051,0.943463749756445,0.967576367160281,1.98439225878658,1.89093013515861
"SRGAP1",35.9624278426231,-1.54585702069257,0.529671509376987,-2.91852024004622,0.00351697042629435,0.0170437797581957,3.42307664640685,4.01246150631218
"C12orf66",143.851903683877,0.1014568971322,0.175069949857399,0.579522055126194,0.562236969313407,0.71855255281173,7.88795922867665,6.41071436065969
"C12orf56",264.397960867643,0.376614327729433,0.153211309089872,2.45813660862669,0.0139660037615511,0.0513557184639837,10.5172789715689,12.0835047661355
"XPOT",1731.3077412232,-0.255639251473473,0.0822899104295782,-3.10656859557823,0.00189272390325787,0.0103150178118725,102.0473719081,104.508480152913
"TBK1",1608.31308051441,0.244690179049317,0.0819976865577946,2.9841107636232,0.00284403796994203,0.0143110536826156,71.9838291874832,75.9600471367374
"RASSF3",247.543377542348,0.371689851472218,0.130457482041529,2.84912636405091,0.00438394646268412,0.0202930659183761,10.3684495521599,10.8843783389618
"AC025262.2",34.2113733387453,1.19178454827373,0.434909711399684,2.74030337110242,0.00613824979373602,0.0266552147922972,0.992196129393289,0.83016444958183
"GNS",3147.05591477468,0.506396504058149,0.108887907925467,4.6506220360554,3.30935347881793e-06,4.58218173990175e-05,126.703445723523,123.878983976489
"TBC1D30",152.209957258846,1.05077487727485,0.24637656187796,4.26491411871939,1.99979107932037e-05,0.000220064345846608,3.02619819464953,5.81115114707281
"LEMD3",116.063611635874,0.341074772743455,0.196053005403215,1.73970693304078,0.0819104913347303,0.195542287005987,5.60590813107209,4.51978422550107
"LLPH",512.340328502453,0.0838277458025034,0.102133878042563,0.820763368718546,0.411781067707814,0.592558411731208,25.7474895577559,25.5967371954398
"TMBIM4",103.541086974121,-0.29987362583778,0.181355669577158,-1.65351117247646,0.0982268741954856,0.221842375849277,5.65551793754175,6.96415732704757
"RBMS1P1",25.9211577661196,-0.414857391193799,0.346898434497091,-1.19590447790642,0.231733837517697,0.406493993139772,1.5379040005596,1.79868964076063
"HELB",70.7326499723793,0.115854141737725,0.247204694984137,0.46865672088129,0.639315026931389,0.774182541022153,3.91917471110349,3.04393631513338
"GRIP1",118.63760851668,-0.0046345274430026,0.184009866705293,-0.0251862985718325,0.979906365646492,0.987350676301144,6.35005522811705,6.08787263026675
"CAND1",787.018516274082,0.131800866496633,0.104572203130967,1.26038146419813,0.207531785029186,0.377330518234884,39.7870647886709,37.0806787479884
"DYRK2",234.653870225021,0.218964641104762,0.143417356130813,1.52676528847067,0.126819385954354,0.266905397972067,11.7079143268408,10.1925746309769
"LINC02421",43.1950458835153,0.574896722008824,0.384934252907339,1.4934932853253,0.135308110607734,0.279443073866161,1.28985496821128,2.02929087675558
"MDM1",46.1866931081495,-0.914116619839779,0.282046768962751,-3.24101078413879,0.00119106677952254,0.00707230981243357,3.57190606581584,3.87410076471521
"RPSAP12",87.8462136336843,0.577000027684751,0.228329199249514,2.52705317401922,0.0115024085992672,0.0441577165472332,2.82775896877087,3.87410076471521
"RAP1B",5654.88821982187,0.879238497943999,0.0807192151388122,10.8925550927617,1.25080920757828e-27,3.94004900387158e-25,179.041791549019,184.480988795962
"RPL10P12",69.6459809304885,0.377048085858718,0.238586789617656,1.58033932416356,0.114029178813146,0.247391696545596,3.17502761405853,2.76721483193943
"ATP5HP4",16.8999343046069,0.171433450445122,0.495582015282494,0.345923470098891,0.729400229716292,0.836559520701372,0.545707871166309,1.06076568557678
"NUP107",844.520248746242,0.0601135837554963,0.115486156693986,0.520526316541858,0.602696790556439,0.747717708352657,40.6304314986552,45.1056017606128
"SLC35E3",249.004753657116,0.363672602102186,0.15917064145596,2.28479698753245,0.0223247343912915,0.0735595327746531,12.4520614238858,8.99344820380316
"MDM2",5273.25205628324,-0.177959663856754,0.0697988430471526,-2.54960764516588,0.0107844212265955,0.0421475519401686,301.478793916151,303.563467063756
"CPM",1044.08026409103,-0.085369758791171,0.106152599794898,-0.804217315036255,0.421271480581537,0.601475428365707,55.2653244072062,58.9877961675089
"PRELID2P1",38.3770236694565,0.583470956103916,0.34982432586198,1.66789703565131,0.0953361682454433,0.217221649166833,1.63712361349893,1.29136692157174
"CPSF6",1214.43095633274,0.0192329751492263,0.0708213532098217,0.271570286044167,0.785952449341688,0.873206222452897,61.6649894417929,64.2916245953928
"YEATS4",223.593120568056,-0.109561765113983,0.157512185881307,-0.695576437473498,0.486694126539366,0.656497804774222,11.6583045203712,13.0981502045133
"FRS2",569.040392372805,0.420679616380748,0.102705165178153,4.09599279306971,4.20363007497148e-05,0.000424745300277791,23.7630972989693,23.7519273074801
"CCT2",2500.40296344455,0.162702806554132,0.0735203794793456,2.21303001570933,0.0268955763457546,0.0848908471834938,116.235776558424,124.201825706882
"RAB3IP",427.806862687752,-0.3713932668323,0.107721606833066,-3.4477137665412,0.000565352828663895,0.00380729323418764,24.7552934283626,29.24023672416
"LINC01481",28.5518120772491,-0.0438034739218002,0.337560559652128,-0.129764786404377,0.896752523672785,0.941436973599498,1.38907458115061,1.66032889916366
"CNOT2",920.188563720398,-0.145266586515314,0.0929439132548419,-1.56294889496432,0.118064615726311,0.253685906915333,49.2129280179072,54.6063726836048
"AC025569.1",57.7607201190094,0.986767984846501,0.274564024759044,3.59394493037638,0.000325708706813206,0.00238739366250518,1.58751380702926,1.89093013515861
"PTPRB",34.7422542923101,1.29428347403946,0.375535028602683,3.44650532030347,0.000567887383259648,0.00382194367929287,1.19063535527195,0.553442966387887
"PTPRR",137.331861822102,-0.549149890652267,0.188756703216672,-2.90930007408479,0.00362238989120865,0.0174550463907548,9.9219612939329,8.90120770940518
"ZFC3H1",182.363214433594,-0.038717880927521,0.170747401956161,-0.226755315067468,0.820614012013714,0.896690360885681,8.18561806749464,11.2994605637527
"THAP2",142.612756943634,0.285777664701186,0.159599869070834,1.79058834048512,0.0733593794441258,0.18007562458523,6.74693367987437,6.08787263026675
"TMEM19",74.4548305200435,-0.0565249960358211,0.249722019161091,-0.226351669851579,0.820927914288944,0.896877804564354,3.86956490463383,4.15082224790915
"RAB21",625.092216948814,-0.106951302117025,0.109794955519155,-0.974100327390412,0.330006726994325,0.513914814006736,36.9096960134304,32.2380527920944
"TBC1D15",763.398012821258,-0.218260967864933,0.100583431590758,-2.16994950771781,0.0300106712361138,0.0919811378192737,41.7218472409878,47.6883356037562
"ATXN7L3B",711.306480963642,-0.195247956075122,0.0989436850348565,-1.97332407830109,0.0484586513383461,0.132131358334378,41.2257491762912,41.1392605014996
"AC121761.1",19.4417918825067,1.1027272804653,0.457098474193357,2.41245014525872,0.0158457043570694,0.0565597379317492,0.396878451757316,0.691803707984858
"KRR1",425.009339084489,-0.101642005661627,0.12600218061806,-0.80666862401157,0.419857425489782,0.599982845688111,25.9955385901042,20.8924719811427
"PHLDA1",385.479302639127,-1.15074118454721,0.405985835037902,-2.83443678383455,0.00459065395207445,0.0210258959636998,34.4292056899471,34.26734366885
"NAP1L1",880.598892518098,-0.211056418220621,0.0937280136762015,-2.2517965541204,0.0243351315534237,0.0786010401366673,49.1137084049678,53.591727245227
"BBS10",66.8801132414802,-0.675637835676938,0.29614152332169,-2.28146944102469,0.0225206830110545,0.0740370138881298,5.01059045343611,4.70426521429704
"OSBPL8",216.948544335923,-0.0657130327438724,0.12975739745751,-0.506429953370409,0.612554851459789,0.755278513395963,11.7575241333105,11.7606630357426
"AC107032.1",46.555617038232,0.187404795935609,0.268144172931832,0.698895649629693,0.484617246443655,0.65485103258863,2.43088051701356,1.98317062955659
"ZDHHC17",143.469146957997,-0.434796711554292,0.19795057628836,-2.19649126416743,0.0280567997590952,0.0873957174201729,11.0629868427352,7.60984078783344
"CSRP2",57.4000753094941,0.771408564010142,0.31678858668146,2.4350895090353,0.0148881063361575,0.0540431394102657,2.18283148466524,1.75256939356164
"NAV3",53.2852225465209,-0.230313422815409,0.272236823756381,-0.846003930098417,0.397550551835294,0.578890206070115,3.32385703346752,2.9516958207354
"SYT1",122.756838592506,-0.653824508993708,0.18434465032052,-3.54675065350095,0.000390013535403885,0.00278739112086725,8.68171613219128,8.99344820380316
"PAWR",649.003075688231,0.30249627427221,0.0871943853304649,3.46921734840787,0.000521976988434167,0.003555199101419,28.3768093006481,29.470837960155
"PPP1R12A",1260.98767988249,-0.0723099006445668,0.08378737163402,-0.86301669612473,0.388128287256891,0.570177966589347,63.9966503458672,73.146712057599
"PPP1R12A-AS1",56.1433531361326,0.316392846387618,0.26849739463069,1.17838330171809,0.238643831676997,0.414346462605782,2.62931974289222,2.35213260714852
"OTOGL",44.7954561697232,-0.406174770883879,0.269070356465149,-1.5095485664787,0.131158653884734,0.273774524392663,2.57970993642255,3.18229705673035
"ACSS3",76.6604989551268,0.846354875305018,0.245306515261282,3.45019321807879,0.000560185457901002,0.00377653117686068,2.48049032348322,2.53661359594448
"CCDC59",281.488047685599,-0.0459579599276028,0.144573213383087,-0.317887102680802,0.750570576126427,0.85031372587601,14.9821615538387,15.1735613284679
"METTL25",86.822562887392,0.758714610655801,0.235072696027661,3.2275743779555,0.00124844580022634,0.00733229614466033,3.02619819464953,2.9516958207354
"SLC6A15",841.256649271652,-0.284626494402584,0.0971968855354311,-2.92834994490465,0.00340766272564083,0.0166098840785588,49.7586358890735,52.0236388404613
"AC079597.1",39.6081908351587,-0.334623986469797,0.329776571017092,-1.01469908986486,0.310249288116495,0.493035258397025,2.03400206525624,2.85945532633741
"RPL23AP68",21.3745026338744,0.150820402380784,0.407867507163312,0.369777929675568,0.711547961047774,0.82449508113587,1.09141574233262,0.968525191178802
"C12orf29",233.036740261806,-0.293523000394334,0.128883228991177,-2.27743363269109,0.0227603436052629,0.0745464854240479,13.1465987144611,15.1735613284679
"CEP290",35.0418375272274,-0.441706900469127,0.33142449446863,-1.33275273204327,0.182612962098529,0.345743549577981,2.38127071054389,2.21377186555155
"TMTC3",924.411804897576,-0.344943410233407,0.100938931669947,-3.41734754397157,0.000632344994211654,0.00418243933179361,55.7614224719029,59.4489986394988
"DUSP6",127.611480394151,-0.877459752024266,0.291902919522219,-3.00599854725837,0.00264710262455402,0.0135198593714555,9.12820439041826,11.2072200693547
"POC1B",228.384803665981,-0.141904175404552,0.135854460300734,-1.04453085375648,0.296239852035109,0.478927244405651,11.4598652944925,14.2511563844881
"ATP2B1",255.727066128788,0.674658974341637,0.166351479364527,4.05562353228763,5.00007378256284e-05,0.000491426908426613,10.1204005198116,8.39388499021628
"AC126175.1",532.826346740265,0.212228693439005,0.166100369916766,1.27771355082084,0.201350445489874,0.369652860805753,24.1599757507266,25.7350979370367
"BTG1",1667.1511891813,0.0425626215788304,0.0999294650249989,0.425926643039495,0.670161300126887,0.79457146932517,88.0574064836544,82.6474829805911
"AC025164.2",42.1323706777789,-0.349427889536979,0.303975361047093,-1.14952701539137,0.250338733629123,0.427948360162094,1.98439225878658,3.27453755112833
"EEA1",432.394278801989,-0.0415383425967403,0.104120877544499,-0.398943454726338,0.689934869248232,0.809022922414217,21.9275344595917,24.351490521067
"AC138123.1",66.9662605727673,0.280486777465062,0.236763855629487,1.18466890446318,0.236148381679354,0.411531443122774,3.37346683993718,2.67497433754145
"NUDT4",321.195146114643,0.18470464497179,0.124042888044719,1.48903857273302,0.136477211714953,0.281258238077921,14.188404650324,16.3265675084427
"UBE2N",1504.39903360491,0.25411494868571,0.0818791513474547,3.10353666963855,0.00191222536359398,0.0103898402679104,70.0490467351662,67.6584026409191
"MRPL42",1362.44146165343,0.19500134844453,0.0829022470033103,2.35218411434305,0.0186635344269232,0.0643922600709837,66.3283112499414,62.3545742130352
"SOCS2",208.504667815972,0.155024149855892,0.206015498395775,0.752487803408245,0.451757761810163,0.628272383974398,9.62430245511491,10.5154163613698
"AC012085.1",40.6317335301725,-0.0864842540423178,0.273547941279643,-0.316157576027621,0.751882906822394,0.850958827446525,2.18283148466524,2.25989211275054
"CRADD",253.64704939334,0.00469484206883267,0.123126868877201,0.038130118240195,0.96958393788187,0.981203913612661,13.1962085209307,13.2826311933093
"CEP83",56.2741612696521,0.127662436416685,0.282840490549594,0.451358418197553,0.651731247419101,0.781854110014346,2.13322167819557,3.36677804552631
"RBMS2P1",21.4807898499219,-0.247519335684155,0.384921082221588,-0.643039176382824,0.520198679645224,0.684100432769911,1.48829419408993,1.06076568557678
"TMCC3",51.2634446548394,-0.70771252607246,0.288934550509851,-2.4493869799359,0.0143099611348261,0.0523839367515424,3.7703452916945,3.82798051751622
"NDUFA12",868.700752187149,-0.00949521873703972,0.105857799945987,-0.0896978658340202,0.928527311924923,0.958970830348691,45.1449238873947,46.2586079405875
"NR2C1",419.169926904487,-0.111637506698653,0.115675460754793,-0.965092388396025,0.33449853904572,0.518478192826867,23.5646580730906,22.9678831050973
"FGD6",810.584294100907,0.468586732487407,0.0968528628237882,4.83812990990202,1.31066468503772e-06,2.03629778439893e-05,33.9331076252505,31.9613313089005
"VEZT",1379.2920466846,0.0749885467614696,0.0925846941301881,0.809945396115089,0.417971559353574,0.598314100104332,66.3779210564111,72.5471488440121
"AC018475.1",86.2320035241368,0.574166900973545,0.211478482363324,2.71501334110728,0.00662731006343016,0.0282299211626842,3.42307664640685,3.18229705673035
"METAP2",1307.72351398987,0.0670718499634055,0.0849290059209014,0.789740198135285,0.429679510149895,0.608635758134487,66.3779210564111,65.8597130001585
"SNRPF",216.583785447244,0.20281174813653,0.145704454191154,1.39193924621175,0.163940796073044,0.320746887246749,9.02898477747893,11.3455808109517
"LTA4H",603.302937105992,0.202658202844863,0.101135352813804,2.0038314714536,0.0450881163611063,0.125032281233777,26.9381249130278,29.8859201849459
"ELK3",89.0467653569237,0.308100046219726,0.205047373456652,1.5025798235102,0.13294742953849,0.276243009924962,4.51449238873947,3.4128982927253
"CDK17",160.599004102725,-0.234099938845843,0.193671535767814,-1.20874726333816,0.226759957771385,0.400388938890058,9.27703380982726,9.68525191178802
"NEDD1",195.126429671757,-0.0159263527348776,0.191197068219891,-0.0832981011851139,0.933614510083957,0.962410441549362,10.1700103262812,10.4692961141709
"TMPO",186.941251304462,-0.152020570742291,0.147622968439369,-1.0297894179301,0.303108869317791,0.48627091334405,9.72352206805424,11.4378213053497
"SLC25A3",2152.64003763828,-0.088135141575062,0.0652903398035768,-1.3498955870074,0.177049477441685,0.33764543904423,115.938117719606,120.097123706171
"IKBIP",17.9580345859003,0.21610837364531,0.44483152702163,0.485820722043385,0.627094280871916,0.765861000192511,0.892976516453961,0.784044202382839
"UHRF1BP1L",294.7499187277,-0.065055143885038,0.137775081906534,-0.472183670550609,0.636795694282659,0.772559646310159,14.9821615538387,16.9722509692285
"AC126474.2",23.7580258573035,-0.394481245302669,0.411391189620989,-0.958895706216025,0.337611288084602,0.521536839699974,1.04180593586295,1.98317062955659
"GOLGA2P5",34.9266368554682,-0.199063458708438,0.376253303330678,-0.529067670492946,0.596758507522406,0.743514011152211,1.73634322643826,2.30601235994953
"ACTR6",1550.95588085097,0.157414635917329,0.0936797234258023,1.68034906766145,0.0928894194505843,0.213227670810232,77.0936392538586,72.4087881024152
"DEPDC4",17.9471465188972,-0.183380259795055,0.421858414651493,-0.434696223723662,0.663782939787824,0.789920444830581,1.28985496821128,0.784044202382839
"SCYL2",733.186219844142,-0.0961043686096425,0.0966681860677282,-0.99416749728095,0.32014132901496,0.503907650916738,37.9515019492933,42.7073489062653
"NR1H4",115.335766404397,0.694651231088804,0.279642256326727,2.48407104210027,0.0129889892285623,0.0485497669177945,3.17502761405853,5.07322719188896
