"","hTSC_a6_1","hTSC_a6_2","hTSC_b5_1","hTSC_b5_2","hTSC_d4_1","hTSC_d4_2","hTSC_wt_1","hTSC_wt_2"
"UBAP2",178.838027090503,181.861175801598,161.728117116649,178.678138193458,202.737721283282,194.381537136102,185.808438186604,166.332920334183
"AL354989.1",1.59970874008869,1.65830859393554,1.29308603062998,1.70942968852866,0.669930512295025,1.36376195371446,1.00068191924242,1.1684388240108
"DCAF12",53.4490920217867,62.4234735002879,57.3114201432786,58.5052310898935,63.5596573539905,58.0053417646552,57.1753260221693,51.0720840817624
"TUBB4BP2",0.564603084737184,0.31586830360677,0.461816439510706,0.384621679918949,0.167482628073756,0.454587317904822,0.227427708918732,0.150766299872361
"UBAP1",64.3177014029775,79.3224277432501,56.4339689082082,62.5223908579358,66.1975087461522,69.960988225552,57.948580232493,59.2888474248061
"AL353662.1",0.611653341798616,0.197417689754231,0.0461816439510706,0.256414453279299,0.0837413140368782,0.227293658952411,0.181942167134986,0.150766299872361
"RNA5SP282",0.141150771184296,0,0,0.299150195492516,0.0418706570184391,0.318211122533375,0.0454855417837465,0.0376915749680903
"AL353662.2",1.59970874008869,1.46089090418131,1.5701758943364,1.41027949303615,1.08863708247942,1.68197307624784,1.31908071172865,1.84688717343643
"KIF24",4.37567390671317,5.64614592697101,4.66434603905813,5.12828906558599,6.02937461065523,5.04591922874352,6.41346139150825,5.01297947075601
"SERPINH1P1",0.141150771184296,0.0789670759016925,0.0923632879021411,0.0854714844264331,0.293094599129074,0.272752390742893,0.0909710835674929,0.0376915749680903
"NUDT2",15.573635087334,17.5306908501757,18.1493860727707,17.6498615340584,14.4872473283799,17.6834466664976,17.2390203360399,18.5065633093323
"KIAA1161",8.23379498575059,8.33102650762855,5.91125042573703,9.35912754469443,10.4257935975913,9.81908606674415,11.5988131548553,10.4782578411291
"C9orf24",0.282301542368592,0.118450613852539,0.138544931853212,0.170942968852866,0.0837413140368782,0.227293658952411,0.0909710835674929,0.226149449808542
"FAM219A",19.38470590931,21.4395611073095,19.3501088154986,20.7695707156233,17.3344520056338,17.1379418850118,20.4684938026859,19.4865442585027
"DNAI1",2.02316105364157,1.30295675237793,2.58617206125995,2.00857988402118,1.33986102459005,1.40922068550495,1.31908071172865,1.92227032337261
"CNTFR",0,0,0,0,0,0,0,0
"RPP25L",22.9134751889174,20.7683409621451,17.2719348377004,14.6583595791333,17.2925813486153,15.6378037359259,17.1025637106887,21.2203567070348
"DCTN3",39.3810651604186,35.0613817003515,49.1834508078901,46.5392232701928,38.814099056093,47.049787403149,41.3008719396418,44.2122174375699
"SIGMAR1",38.9105625898042,63.0946936454523,40.7783916087953,52.094869757911,47.9000316290943,52.141165363683,41.3463574814255,35.9200709445901
"GALT",48.9793176009507,43.39240820798,47.0129135421898,47.4794095988836,46.8951358606518,43.8222174460248,52.6722573855784,45.7952635862297
"IL11RA",4.79912622026606,4.97492578180663,4.94143590276455,4.23083847910844,4.27080701588079,4.36403825188629,4.5030686365909,4.71144687101129
"AL162231.2",1.36445745478153,1.34244029032877,2.77089863706423,1.49575097746258,1.13050773949786,1.18192702655254,2.59267588167355,2.07303662324497
"GLULP4",1.3174071977201,1.6188250559847,0.969814522972481,1.15386503975685,1.33986102459005,1.95472546699073,1.50102287886363,1.31920512388316
"YWHAZP6",0.70575385592148,1.14502260057454,0.600361371363917,1.15386503975685,0.753671826331903,0.590963513276268,0.864225293891183,0.640756774457535
"PHF24",0,0.0789670759016925,0.0461816439510706,0,0.0418706570184391,0.0909174635809643,0,0.150766299872361
"DNAJB5-AS1",0.0941005141228639,0.31586830360677,0,0.0427357422132166,0.209353285092195,0.0454587317904822,0.0909710835674929,0.150766299872361
"DNAJB5",11.8566647794809,11.6476436954996,15.6555772994129,11.6241218819949,13.6498341880111,15.1377576862306,11.5078420712879,7.61369814355424
"AL355377.2",0.329351799430024,0.236901227705077,0.138544931853212,0.470093164345382,0.125611971055317,0.227293658952411,0.136456625351239,0.263841024776632
"AL353795.3",0.941005141228639,0.908121372869463,0.692724659266058,0.769243359837898,0.669930512295025,0.409128586114339,0.682283126756197,0.452298899617084
"C9orf131",0.0941005141228639,0.394835379508462,0.184726575804282,0.726507617624682,0.376835913165952,0.272752390742893,0.227427708918732,0.263841024776632
"VCP",274.114797639903,375.054126995088,325.118773415537,382.91225023042,355.565619400585,405.628263766472,322.174092454276,331.987392318939
"FANCG",25.924691640849,27.5989930276415,30.8031565153641,33.2484074418825,30.0212610822208,29.6390931273944,28.1555503641391,35.053164720324
"PIGO",44.7918447224832,50.4994450391323,55.3256094533825,57.9069306989084,55.9391977766346,56.3233686884074,49.1243851264462,50.1674862825282
"STOML2",229.228852403297,234.137380048518,244.993621160429,234.491017523919,226.478383812737,231.475862277135,237.252585944021,226.677131858095
"FAM214B",2.68186465250162,2.09262751139485,1.98581068989603,1.19660078197006,1.716696937756,1.04555083118109,2.36524817275482,1.73381244853215
"UNC13B",15.573635087334,15.9908328700927,16.2097570268258,19.1028767693078,20.307268653943,21.0928515507837,22.2879154740358,20.1649926079283
"ATP8B5P",2.54071388131733,3.00074888426431,1.93962904594496,2.26499433730048,2.13540350794039,2.0456429305717,1.72845058778237,1.77150402350024
"RUSC2",1.45855796890439,2.36901227705077,1.84726575804282,2.43593730615334,2.30288613601415,2.63660644384797,1.63747950421487,1.77150402350024
"TESK1",1.1762564265358,1.26347321442708,0.877451235070341,0.854714844264331,0.544318541239708,1.68197307624784,1.41005179529614,1.20613039897889
"AL357874.2",0.282301542368592,0.434318917459309,0.138544931853212,0.12820722663965,0.209353285092195,0.0454587317904822,0.272913250702479,0.414607324648993
"RMRP",1.50560822596582,1.77675920778808,0.738906303217129,0.512828906558599,1.04676642546098,1.63651434445736,0.77325421032369,1.58304614865979
"CCDC107",1.78790976833441,2.92178180836262,2.58617206125995,2.30773007951369,2.21914482197727,3.13665249354327,1.59199396243113,2.52533552286205
"ARHGEF39",18.5848515392656,19.3864171338655,18.4264759364771,17.6498615340584,19.7210794556848,15.5923450041354,21.6056323472796,20.3534504827688
"TPM2",73.5395517870182,97.7612399662953,76.7538922466793,67.8643586345879,67.9560763409266,75.4614947722004,79.9180969140425,83.1476143796072
"TLN1",32.0882753158966,40.8654617791259,37.4994948882693,41.239991235754,43.0430354149554,53.8231384399309,47.0775357461776,45.8706467361659
"CREB3",66.011510657189,62.9762430315997,70.057553873774,67.9070943768011,71.3057289024018,72.0066311561237,63.5433018718938,73.5739543377123
"GBA2",43.4744375247631,38.5359330400259,36.021682281835,37.9066033431231,40.4470546798122,41.5038221247102,38.389797265482,33.8470343213451
"RGP1",11.1038606664979,11.2133247780403,10.6679597526973,10.0856351623191,10.1745696554807,12.4102337788016,11.9172119473416,11.3451640653952
"NPR2",0.282301542368592,0.31586830360677,0.415634795559635,0.256414453279299,0.879283797387221,0.272752390742893,0.909710835674929,0.150766299872361
"HINT2",14.9149314884739,14.6878761177148,17.68756963326,16.4105250098752,14.1522820722324,14.5922529047448,12.7814372412328,13.3805091136721
"TMEM8B",3.57581953666883,3.98783733303547,1.47781260643426,1.45301523524936,2.59598073514322,2.40931278489555,2.09233492205234,1.73381244853215
"HRCT1",0.329351799430024,0.473802455410155,0.600361371363917,0.341885937705733,0.544318541239708,0.318211122533375,0.409369876053718,0.565373624521355
"PGAM1P2",0.517552827675752,0.236901227705077,0.507998083461776,0.555564648771815,0.502447884221269,0.454587317904822,0.454855417837465,0.640756774457535
"YBX1P10",1.0351056553515,1.22398967647623,1.80108411409175,1.49575097746258,0.711801169313464,1.13646829476205,1.31908071172865,1.62073772362788
"OR2S1P",0.141150771184296,0.0789670759016925,0,0,0,0,0.0909710835674929,0.226149449808542
"RECK",3.81107082197599,4.30370563664224,4.89525425881348,4.78640312788026,4.48016030097298,6.31876371887702,6.23151922437326,4.89990474585174
"GLIPR2",9.73940321171642,8.92327957689125,10.1137800252845,6.92319023854108,7.53671826331903,9.00082889451547,6.95928789291321,9.30981901711831
"CCIN",7.01048830215336,5.96201423057778,6.83488330475844,6.49583281640892,7.45297694928216,8.72807650377257,7.09574451826445,5.842194120054
"CLTA",96.0295746623826,110.277521496714,108.619226572918,105.001718617873,95.2557447169489,112.101232595329,93.2453606566802,102.784924937982
"GNE",59.9420274962643,61.9496710448777,46.7358236784834,50.6418545226616,60.2937461065523,56.9597909334741,48.1237032072037,50.2805610074325
"HMGB3P24",0.893954884167207,0.671220145164386,1.15454109877676,0.683771875411465,1.08863708247942,0.500046049695304,0.454855417837465,0.603065199489445
"RNF38",50.3437750557322,53.421226847495,48.0289097091134,63.334369959987,60.7543233337551,57.9598830328648,59.9954296127616,54.3889426789543
"MELK",202.551356649465,178.149723234218,191.51527746509,196.071585274238,218.983536206436,189.108324248406,205.048822361129,188.307108540579
"EBLN3P",24.8895859854975,22.1897483283756,20.7817397779817,23.8892798971881,21.5633883644961,20.2291356467646,24.3802503960881,21.5595808817477
"ZCCHC7",20.7962136211529,20.7288574241943,22.3519156723181,23.2055080217766,20.0979153688508,20.0018419878122,25.9267588167355,21.1449735570987
"GRHPR",87.0900258207106,85.0475407461228,90.977838583609,81.4543246583908,79.3867657069605,90.2810413358976,90.8346269421417,92.1935923719489
"ZBTB5",23.2898772454088,23.0583861632942,19.1192005957432,20.7695707156233,25.1223942110635,25.2750548755081,32.5676479171625,24.5749068791949
"POLR1E",22.7252741606716,23.4532215428027,20.0428334747646,19.8293843869325,22.1077069057358,18.9108324248406,25.0170479810605,23.2180101803436
"AL513165.1",0.941005141228639,1.18450613852539,0.785087947168199,1.19660078197006,1.29799036757161,1.31830322192398,1.22810962816115,1.50766299872361
"FBXO10",2.02316105364157,2.09262751139485,0.969814522972481,2.82055898607229,1.54921430968225,2.59114771205748,1.68296504599862,1.46997142375552
"TOMM5",22.1606710759345,22.071297714523,22.906095399731,18.547312120536,13.063644989753,24.4567977032794,16.1928528750137,21.4465061568434
"RAB1C",0.752804112982911,1.18450613852539,0.554179727412847,0.769243359837898,1.00489576844254,0.954633367600125,0.727768668539943,0.866906224266077
"FRMPD1",0.188201028245728,0.0394835379508462,0.138544931853212,0.170942968852866,0.209353285092195,0,0.0454855417837465,0
"TRMT10B",22.0665705618116,20.6104068103417,18.0108411409175,18.5045763783228,19.4698555135742,15.0468402226496,20.3320371773347,17.3004329103535
"EXOSC3",34.2996373977839,37.6278116671565,34.5438696754008,32.9919929886032,28.4301761155201,29.0935883459086,27.4277816955991,30.6432504490574
"DCAF10",26.3010936973405,23.887540460262,27.2009882871806,28.7611545094947,26.3785139216166,24.9113850211842,30.4753129951101,26.6102519274718
"AL138752.1",1.22330668359723,1.06605552467285,0.692724659266058,1.19660078197006,1.13050773949786,0.818257172228679,1.13713854459366,0.979980949170348
"PAICSP1",0.0941005141228639,0.276384765655924,0.138544931853212,0.299150195492516,0.209353285092195,0.136376195371446,0.500340959621211,0.113074724904271
"SLC25A51",16.1382381720712,15.3196127249283,12.5614071546912,13.5472302815897,14.0685407581955,13.6830782689351,12.8724083248002,14.7750973874914
"TMX2P1",2.44661336719446,2.09262751139485,1.2469043866789,2.47867304836656,2.09353285092195,2.36385405310507,2.00136383848484,1.9599618983407
"SHB",0.188201028245728,0.710703683115232,0.461816439510706,0.683771875411465,0.502447884221269,0.409128586114339,0.77325421032369,0.603065199489445
"ALDH1B1",23.195776731286,29.2573016215771,26.1388104763059,24.7867304836656,28.1370815163911,28.5026248326323,33.3409021274861,34.7139405456112
"ANKRD18A",0.047050257061432,0,0.0461816439510706,0.0854714844264331,0,0.0909174635809643,0.0454855417837465,0
"YWHABP1",0,0,0,0,0,0,0,0
"CNTNAP3",0,0,0,0,0,0,0,0
"ZNF658B",0.423452313552888,0.197417689754231,0.415634795559635,0.0854714844264331,0.167482628073756,0.0909174635809643,0.272913250702479,0.188457874840452
"RBPJP5",0,0.197417689754231,0.0923632879021411,0.0854714844264331,0.251223942110635,0.227293658952411,0.272913250702479,0.301532599744723
"AL773545.3",0.188201028245728,0.118450613852539,0.0923632879021411,0.213678711066083,0.209353285092195,0.0909174635809643,0.272913250702479,0.376915749680903
"C2orf27AP3",0.141150771184296,0.355351841557616,0.0923632879021411,0.170942968852866,0.167482628073756,0.409128586114339,0.363884334269972,0.113074724904271
"FRG1HP",8.98659909873351,8.56792773533363,7.43524467612236,6.79498301190143,7.70420089139279,8.81899396735354,7.59608547788566,8.85752011750122
"AL353763.2",1.59970874008869,1.18450613852539,1.52399425038533,1.06839355533041,1.17237839651629,1.22738575834302,1.81942167134986,1.58304614865979
"AL353763.1",0,0.197417689754231,0.277089863706423,0.341885937705733,0.0418706570184391,0.0909174635809643,0.0454855417837465,0.376915749680903
"CBWD6",26.9127470391391,20.3735055826367,24.3377263622142,24.7439947414524,20.9353285092195,23.5476230674698,23.6524817275482,26.4971772025675
"AL354718.3",0.846904627105775,0.473802455410155,0.230908219755353,0.213678711066083,0.334965256147513,0.227293658952411,0.545826501404957,0.376915749680903
"FKBP4P6",0,0.118450613852539,0,0.0854714844264331,0.0418706570184391,0.409128586114339,0.181942167134986,0.0376915749680903
"LINC01410",0.564603084737184,0.355351841557616,1.5701758943364,0.897450586477548,0.753671826331903,0.227293658952411,0.136456625351239,0.301532599744723
"BMS1P10",3.05826670899308,2.29004520114908,2.8170802810153,3.03423769713838,1.38173168160849,1.36376195371446,3.18398792486225,3.24147544725577
"AL591438.2",1.1762564265358,0.908121372869463,0.969814522972481,1.45301523524936,1.13050773949786,1.04555083118109,1.09165300280991,0.866906224266077
"CR786580.1",0.23525128530716,0.118450613852539,0.277089863706423,0.470093164345382,0.334965256147513,0.500046049695304,0.272913250702479,0.188457874840452
"DUX4L50",1.97611079658014,1.81624274573893,1.33926767458105,1.70942968852866,1.33986102459005,1.50013814908591,1.04616746102617,0.753831499361806
"FRG1JP",2.77596516662449,3.47455133967447,4.15634795559635,2.99150195492516,3.8521004456964,3.40940488428616,3.63884334269972,4.07069009655375
"AL163540.1",0.0941005141228639,0.276384765655924,0.369453151608564,0.12820722663965,0.0418706570184391,0.181834927161929,0.0909710835674929,0.0753831499361806
"ANKRD20A4",0.0941005141228639,0.157934151803385,0.230908219755353,0.0854714844264331,0.251223942110635,0,0.136456625351239,0.226149449808542
"BMS1P11",0.188201028245728,0.157934151803385,0.230908219755353,0.256414453279299,0.251223942110635,0.272752390742893,0.272913250702479,0.301532599744723
"CBWD4P",1.69380925421155,1.46089090418131,3.1403517886728,1.49575097746258,1.67482628073756,1.59105561266688,2.27427708918732,1.9599618983407
"FRG1KP",0.282301542368592,0.0394835379508462,0.138544931853212,0.12820722663965,0.293094599129074,0.136376195371446,0.227427708918732,0.188457874840452
"CBWD5",45.0270960077904,39.3650873369937,39.7623954418717,38.1630177964024,40.2795720517384,40.8673998796435,36.7978033030509,43.7222269629848
"AL591479.1",1.12920616947437,0.789670759016925,0.877451235070341,0.470093164345382,0.502447884221269,0.863715904019161,0.409369876053718,0.263841024776632
"ZNF658",1.50560822596582,1.026571986722,1.47781260643426,0.940186328690764,1.25611971055317,1.04555083118109,1.54650842064738,1.01767252413844
"CBWD3",11.2920616947437,9.51553264615394,10.9912312603548,10.5557283266645,11.1794654239232,9.09174635809643,9.91584810885673,9.95057579157584
"AL161457.2",0.0941005141228639,0.197417689754231,0.184726575804282,0.0427357422132166,0.418706570184391,0.272752390742893,0.181942167134986,0.376915749680903
"PIP5K1B",3.3876185084231,3.90887025713378,5.26470741042204,3.50433086148376,5.3594440983602,4.86408430158159,5.1853517633471,3.65608277190476
"FAM122A",11.8096145224194,14.4114913520589,10.1599616692355,12.7779869217518,10.8026295107573,12.0465639244778,11.4168709877204,15.4912373118851
"FXN",13.4093232625081,18.3598451471435,15.701758943364,16.5387322365148,15.9945909810437,15.8650973948783,16.8296504599862,14.6620226625871
"TJP2",35.2406425390125,40.9049453170767,35.0980494028136,39.4878258050121,42.7499408158263,41.6401983200817,56.1291585611431,42.7799375887825
"FAM189A2",1.97611079658014,2.36901227705077,3.04798850077066,2.99150195492516,2.97281664830918,3.45486361607664,2.41073371453856,2.48764394789396
"APBA1",0.329351799430024,0,0.0923632879021411,0,0.167482628073756,0.136376195371446,0.0454855417837465,0.226149449808542
"PTAR1",11.5743632371123,12.1214461509098,14.5010362006362,12.436100984046,13.4404809029189,11.591976606573,15.8289685407438,13.1166680888954
"MAMDC2-AS1",0,0.0789670759016925,0,0,0,0,0,0
"MAMDC2",0.141150771184296,0.0394835379508462,0.138544931853212,0,0.0418706570184391,0.0454587317904822,0,0.188457874840452
"SMC5-AS1",0.329351799430024,0.197417689754231,0.323271507657494,0.256414453279299,0.125611971055317,0.272752390742893,0.0909710835674929,0.188457874840452
"RPL24P8",10.8215591241294,10.7000387846793,11.0374129043059,10.854878522157,11.9750079072736,9.50087494421077,10.052304734208,13.7197332883849
"SMC5",35.1935922819511,36.206404300926,38.0074929717311,38.077546311976,43.3361300140845,39.1399680716051,43.0748080692079,32.8670533721748
"AL162390.1",1.45855796890439,1.42140736623046,2.17053726570032,2.60688027500621,1.67482628073756,1.09100956297157,1.77393612956611,1.84688717343643
"KLF9",0.188201028245728,0,0.0923632879021411,0.12820722663965,0.334965256147513,0.181834927161929,0.227427708918732,0.263841024776632
"TMEM2",83.7494575693489,93.3390837158005,77.5389801938475,104.189739515822,109.031190876015,93.9177398791361,108.073647278182,89.8190231489592
"ABHD17B",4.89322673438892,3.71145256737955,5.68034220598168,6.41036133198249,5.10822015624957,4.22766205651484,5.32180838869833,3.65608277190476
"C9orf85",25.8776413837876,22.86096847354,22.4904606041714,23.0773007951369,20.3910099679798,22.3202373091267,21.3782046383608,22.5018702559499
"HSPB1P1",2.68186465250162,4.38267271254393,2.26290055360246,3.24791640820446,1.96792087986664,2.0456429305717,2.00136383848484,2.56302709783014
"BTF3P4",0.329351799430024,0.750187221066078,0.323271507657494,0.341885937705733,0.46057722720283,0.590963513276268,0.363884334269972,0.376915749680903
"GDA",0.23525128530716,0.789670759016925,1.10835945482569,0.598300390985032,0.544318541239708,0.63642224506675,0.318398792486225,0.301532599744723
"LINC01504",0.047050257061432,0,0,0,0,0,0.0454855417837465,0.113074724904271
"ZFAND5",28.5595060362892,30.6787089878075,27.8013496585445,31.6671849799935,26.4622552356535,27.2752390742893,37.1162020955371,33.6585764465046
"AL596448.1",0.047050257061432,0,0,0.0427357422132166,0.0418706570184391,0,0.0909710835674929,0.0753831499361806
"TMC1",1.45855796890439,0.987088448771156,0.692724659266058,0.940186328690764,1.04676642546098,0.909174635809643,1.2735951699449,1.84688717343643
"LINC01474",0.329351799430024,0.0394835379508462,0.138544931853212,0.0427357422132166,0.167482628073756,0.0454587317904822,0.0454855417837465,0
"ALDH1A1",0.282301542368592,0,0,0.0427357422132166,0,0.318211122533375,0.136456625351239,0.0376915749680903
"ANXA1",1716.58157862928,1554.26947143506,2080.48305999573,1978.19477130758,2107.35016773804,1969.95414214054,2004.63879749327,1974.36007997851
"TRPM6",4.75207596320463,4.58009040229816,7.01960988056272,9.65827774018694,8.87657928790909,7.00064469573425,7.86899872858814,7.3875486937457
"C9orf40",8.89249858461064,8.68637834918617,7.38906303217129,8.41894121600366,7.24362366418996,6.45513991424847,6.82283126756197,7.57600656858615
"C9orf41-AS1",0.0941005141228639,0.236901227705077,0.369453151608564,0.170942968852866,0.0837413140368782,0.0454587317904822,0.136456625351239,0.301532599744723
"CARNMT1",22.0665705618116,21.044725727801,22.3057340283671,28.3765328295758,26.2529019505613,21.6383563322695,22.6972853500895,20.4288336327049
"AL158825.2",0.517552827675752,0.750187221066078,0.415634795559635,1.0256578131172,0.669930512295025,0.272752390742893,0.591312043188704,0.452298899617084
"NMRK1",16.3264392003169,13.5428535171403,15.2861241478044,14.5301523524936,15.1990484976934,17.4106942757547,15.41959866469,17.2627413353854
"OSTF1",113.861622088665,106.724003081137,122.150448250582,115.087353780192,123.560308861414,124.147796519807,110.48438099272,134.671997360987
"PCSK5",6.39883496035475,7.02806975525063,4.94143590276455,6.1966826209164,7.45297694928216,6.68243357320088,10.6436167773967,8.85752011750122
"RFK",32.1823758300195,36.7591738322378,33.9435083040369,40.855369555835,41.1169851921072,37.7307473861002,42.5289815678029,32.4147544725577
"RPSAP9",5.97538264680186,5.25131054746255,6.00361371363917,4.95734609673312,5.19196147028645,5.22775415590545,5.68569272296831,6.48295089451153
"GCNT1",34.2996373977839,32.3370175817431,24.1068181424588,23.4619224750559,19.5117261705926,20.9110166236218,15.1921709557713,12.3251450145655
"PRUNE2",0,0.236901227705077,0,0,0.125611971055317,0,0,0
"VPS13A",20.3727613076,21.2421434175553,19.9042885429114,24.5730517725995,22.6520254469755,18.2289514479833,21.2417480130096,22.9164775805989
"GNAQ",37.8284066773913,33.9163590997769,46.0430990192173,44.0178144796131,43.294259357066,40.0946014392053,39.2995081011569,33.7339595964408
"AL353705.3",0,0.0789670759016925,0,0,0.125611971055317,0.0454587317904822,0.0909710835674929,0.0753831499361806
"AL353705.4",2.77596516662449,2.053143973444,4.20252959954742,3.50433086148376,2.42849810706947,3.18211122533375,2.68364696524104,2.44995237292587
"CEP78",23.2898772454088,22.0318141765722,25.6769940367952,28.7611545094947,27.1321857479485,23.5021643356793,26.199672067438,20.5042167826411
"PSAT1",314.10751614212,303.27305500045,322.855872861934,343.680838878688,389.773946184649,375.625500784754,269.228921817995,258.5642042811
"CHCHD2P9",3.90517133609885,3.79041964328124,3.04798850077066,3.67527383033662,2.80533402023542,3.40940488428616,3.32044455021349,4.03299852158566
"TLE4",18.8671530816342,18.6757134507503,26.6929902037188,24.4448445459599,24.1593690996394,25.45688980267,25.3354467735468,20.9942072572263
"TLE1",21.0785151635215,20.6104068103417,16.5330285344833,18.1199546984038,17.9625118609104,18.8653736930501,17.8303323792286,19.5619274084389
"DDX10P2",0.70575385592148,0.592253069262693,0.554179727412847,0.470093164345382,0.334965256147513,0.363669854323857,0.500340959621211,0.301532599744723
"RASEF",2.44661336719446,2.68488058065754,5.1723441225199,4.57272441681417,4.18706570184391,3.45486361607664,2.50170479810605,3.39224174712813
"FRMD3",0.188201028245728,0.31586830360677,0.184726575804282,0,0.209353285092195,0.318211122533375,0.0909710835674929,0.0753831499361806
"IDNK",2.2113620818873,1.89520982164062,3.18653343262387,1.5384867196758,1.75856759477444,1.59105561266688,2.13782046383608,1.84688717343643
"UBQLN1",68.5992747955678,70.9124341597198,57.8655998706914,69.3601096120505,67.7467230558344,68.4153913446756,55.8562453104406,57.6304181262101
"AL354920.1",1.08215591241294,1.34244029032877,1.33926767458105,0.769243359837898,1.50734365266381,0.545504781485786,1.18262408637741,1.65842929859597
"GKAP1",0.47050257061432,0.434318917459309,0.0461816439510706,0.299150195492516,0.334965256147513,0.363669854323857,0.318398792486225,0.301532599744723
"KIF27",2.91711593780878,2.053143973444,2.72471699311316,2.56414453279299,1.716696937756,2.63660644384797,1.72845058778237,2.48764394789396
"C9orf64",21.5019674770744,24.8746289090331,19.0730189517921,22.3507931775123,23.6569212154181,20.365511842136,30.3388563697589,31.8493808480363
"HNRNPK",1205.70988745626,1123.34613823953,1170.75085580359,1243.2682124669,1233.09084919303,1135.96824871236,1312.43982262822,1182.98777194848
"RMI1",13.6916248048767,11.2133247780403,13.4388583897615,16.1968462988091,14.403506014343,11.0464718250872,17.0570781689049,14.7750973874914
"SLC28A3",1.12920616947437,1.10553906262369,1.52399425038533,3.71800957254984,4.56390161500986,3.22756995712423,2.04684938026859,1.62073772362788
"AGTPBP1",12.8917704348324,13.1085345996809,12.2381356470337,10.7266712955174,12.9380330186977,13.5467020735637,15.8744540825275,14.5489479376829
"AL353743.1",0.376402056491456,0.31586830360677,0.415634795559635,0.341885937705733,0.293094599129074,0.727339708647715,0.727768668539943,0.339224174712813
"NAA35",39.8986179880943,43.1555069802749,40.2703935253335,42.1374418222315,43.0011647579369,47.5043747210539,39.2995081011569,43.2699280633677
"GOLM1",17.9261479404056,18.5572628368977,21.3359195053946,18.8464623160285,21.2702937653671,18.6380800340977,19.740725134146,18.1673391346195
"ISCA1",46.5327042337562,40.9444288550275,43.5954718898106,40.3425406492764,40.1539600806831,37.048866409243,39.0265948504545,42.6291712889101
"ZCCHC6",42.4863821264731,37.9041964328124,26.831535135572,35.5988732636094,36.9717901472817,35.548728260157,37.9349418476445,31.5855398232597
"GAS1",0.329351799430024,0.552769531311847,0.554179727412847,0.256414453279299,0.293094599129074,0.454587317904822,0.500340959621211,0.339224174712813
"GAS1RR",0.0941005141228639,0.513285993361001,0.0923632879021411,0.384621679918949,0.167482628073756,0.181834927161929,0.500340959621211,0.0753831499361806
"AL513318.2",1.59970874008869,1.50037444213216,2.21671890965139,0.897450586477548,1.59108496670069,1.22738575834302,2.22879154740358,1.5453545736917
"CDC20P1",5.83423187561756,7.97567466607094,7.34288138822022,8.2479982471508,5.94563329661835,6.81880976857232,7.41414331075067,7.8021560183947
"DAPK1",7.66919190101341,10.1077857154166,7.5276079640245,7.7351693405922,9.54650980020411,10.6373432389728,11.2349288205854,9.98826736654393
"AL161787.1",2.96416619487021,2.60591350475585,2.67853534916209,3.03423769713838,2.63785139216166,3.50032234786713,3.72981442626721,3.99530694661757
"CTSL",324.787924495065,334.741434747274,297.548331976748,258.294825936681,294.769425409811,312.07419374166,303.661476948291,365.608277190476
"AL772337.3",0.423452313552888,0.0394835379508462,0.0923632879021411,0.0427357422132166,0.251223942110635,0.181834927161929,0.227427708918732,0.188457874840452
"CDK20",9.41005141228639,9.3970820323014,8.95923892650769,6.79498301190143,6.74117577996869,7.1370208911057,9.14259389853304,9.04597799234167
"RPS10P3",2.63481439544019,3.51403487762531,3.37126000842815,3.37612363484411,3.22404059041981,3.40940488428616,3.09301684129476,3.80684907177712
"RPSAP49",0.47050257061432,0.473802455410155,0.461816439510706,0.555564648771815,0.837413140368782,0.409128586114339,0.409369876053718,0.640756774457535
"SPIN1",67.1877670837249,61.3969015135659,56.9881486356211,70.7703891050866,70.1752211629039,64.8241515332276,71.3668150586982,59.7788378993912
"HNRNPA1P14",0.517552827675752,0.31586830360677,0.323271507657494,0.299150195492516,0.46057722720283,0.181834927161929,0.727768668539943,0.716139924393716
"NXNL2",1.3174071977201,0.94760491082031,1.38544931853212,0.641036133198248,0.46057722720283,0.772798440438197,1.31908071172865,1.1684388240108
"C9orf47",0.141150771184296,0.355351841557616,0.0923632879021411,0,0.125611971055317,0.0909174635809643,0.0454855417837465,0.339224174712813
"S1PR3",13.0329212060167,13.5033699791894,16.6715734663365,18.6327836049624,16.9576160924678,15.365051345183,13.099836033719,14.6620226625871
"SHC3",0,0,0,0.256414453279299,0.0418706570184391,0,0.272913250702479,0.301532599744723
"AL353150.1",0.0941005141228639,0.157934151803385,0.0461816439510706,0.12820722663965,0.251223942110635,0.181834927161929,0.181942167134986,0.0376915749680903
"CKS2",374.331845180753,355.114940329911,405.243925670644,364.450409594311,349.661856760985,373.852610244925,315.169319019579,350.079348303623
"SECISBP2",41.6394774993673,33.9558426377278,40.9169365406485,41.239991235754,37.7673326306321,39.2763442669766,38.025912931212,40.5184430906971
"SEMA4D",11.6214134941737,11.4107424677946,10.8526863285016,10.0428994201059,11.346948051997,9.91000353032511,9.32453606566802,7.53831499361806
"PA2G4P6",0.941005141228639,1.42140736623046,1.15454109877676,1.19660078197006,1.08863708247942,1.18192702655254,1.00068191924242,1.13074724904271
"AL590233.1",0,0,0,0,0.0837413140368782,0,0,0
"GADD45G",27.1950485815077,40.1547580960106,27.4318965069359,33.3338789263089,34.4176800691569,47.4134572574729,30.7482262458126,29.7763442247913
"UNQ6494",4.75207596320463,5.05389285770832,2.49380877335781,2.17952285287404,3.51713518954888,5.091377960534,2.22879154740358,4.2591479713942
