"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hTSC_wt_1","hTSC_wt_2"
"CEACAM1",53.6051285061298,-1.13437726876278,0.311971827802852,-3.63615290762612,0.00027674009957331,0.0112398435194046,4.18466984410467,3.76915749680903
"PSG11",268.922725699169,0.966971257035455,0.220979861547303,4.3758342966853,1.20968888008494e-05,0.000897308783921066,6.50443247507574,7.19909081890525
"ETHE1",882.739875000986,-0.517054079762252,0.137598380934989,-3.75770467827339,0.000171479090449007,0.00751218619196578,44.4393743227203,55.2558489032204
"LHB",322.923403809858,0.918131582822113,0.260390650053901,3.52597753656692,0.000421922754859299,0.0154679102577497,8.3238541464256,8.63137066769268
"CGB2",568.495186736794,1.21367618613621,0.229404922946683,5.29054115555438,1.21954974569401e-07,1.86698324255641e-05,10.8710444863154,14.0966490380658
"NTF6B",17.1274399265532,2.3688108957481,0.731347071424788,3.23896955126006,0.00119962379448019,0.0336256721949768,0.0909710835674929,0.263841024776632
"CGB7",5674.12023605448,0.959603619330557,0.302717429591509,3.16996487656974,0.00152457365276104,0.0402585588652987,138.594445815075,152.047813421276
"KLK6",98.7276614691449,-0.678689833927977,0.219614003506645,-3.09037594639288,0.00199903291550175,0.0491293932377804,6.458946933292,5.57835309527737
"AC018755.4",84.6533790392113,1.74208269544153,0.367302429905322,4.74291089196056,2.10668951484427e-06,0.000217394752824412,1.77393612956611,0.942289374202258
"SIGLEC14",1396.68892808073,1.59163634872943,0.445020594660936,3.57654537301158,0.000348164908447711,0.0135105441214069,25.7903021913842,22.954169155567
"ZIK1",54.9557063838205,2.71809261337449,0.536469776950396,5.06662766507686,4.04925214957812e-07,5.32171053733706e-05,0.272913250702479,0.640756774457535
"ANGPT4",1732.20842580644,1.8313472686951,0.190377637731054,9.6195503343845,6.6119572181217e-22,1.84222352011307e-18,28.7468624073278,23.2933933302798
"SIRPA",371.539275970846,0.616908373796426,0.155888990039251,3.95735692200647,7.5783652166693e-05,0.00396895510651955,12.4630384487465,10.8174820158419
"AL109976.1",84.326168740124,0.922248370375887,0.272188059230355,3.38827637400281,0.000703333555855514,0.0230003280906647,2.59267588167355,1.84688717343643
"RNF24",730.948297492554,-0.581816715993039,0.099285144914957,-5.86005808312408,4.62705300381947e-09,1.0231662761303e-06,42.6199526513704,42.5914797139421
"AL118508.1",53.9319506746453,1.13577689977916,0.351153546089289,3.23441671721112,0.00121891464264414,0.0340294586907324,1.00068191924242,1.46997142375552
"SLC2A10",114.261335976685,-0.75453538312969,0.239685501776412,-3.14802262772468,0.00164378968372127,0.0424854064636754,7.77802764502064,6.67140876935199
"SULF2",496.398309948231,0.907293846836375,0.155627477149612,5.82990782510824,5.54580007011955e-09,1.18859293502824e-06,13.5092059097727,12.7397523392145
"CR381653.2",247.292003710772,1.00475497936242,0.16078957219203,6.24888147698065,4.13402465595784e-10,1.15182194964297e-07,6.18603368258952,6.14372671979872
"HUNK",382.832042071744,0.714467721755139,0.18186815607307,3.92849269043055,8.54799484301228e-05,0.00436198227684997,9.68842039993799,12.8905186390869
"CBR1",3888.9752646012,0.755702151614758,0.14430913402159,5.23668967136687,1.63482227823062e-07,2.3973378061085e-05,113.850311084717,110.737847256249
"AP000688.2",82.8134939363724,0.855237826648462,0.269376515015277,3.17487894815166,0.00149899020699843,0.0399281693569696,2.41073371453856,2.11072819821306
"PLAC4",534.689423613275,0.929607279352073,0.216424463544967,4.29529667822846,1.74459867995277e-05,0.00120316852526842,13.8276047022589,14.0589574630977
"ABCG1",109.663470948107,0.856034444651657,0.244859520106247,3.49602271653646,0.000472248494186815,0.0167828922768279,2.95656021594352,3.01532599744722
"NIPSNAP1",1105.48968505259,-0.578553312144093,0.133078092691553,-4.34747222809286,1.37715501872993e-05,0.000978834008465648,64.9078681254062,63.7741448460088
"LIF",98.6376318887303,0.845228516612438,0.261197166520935,3.23597888855618,0.00121226349632675,0.0339117324645139,2.50170479810605,2.90225127254295
"GAL3ST1",31.2822646080764,1.87318324393776,0.57174276299892,3.27626926856493,0.00105188221406501,0.0306936823567965,0.136456625351239,0.753831499361806
"TIMP3",3617.27773536465,0.641284964360865,0.192323652058325,3.33440509005302,0.000854820669436524,0.0265222867392433,113.850311084717,109.267875832494
"NCF4",410.376936681153,0.648603987148678,0.13119117552121,4.94396048035881,7.65512282935196e-07,9.1148304389489e-05,12.554009532314,12.6266776143103
"TMEM184B",621.955582847366,0.54669436963123,0.141624847722223,3.86015856979766,0.000113313468646495,0.00534508957690979,19.376840799876,21.0695904071625
"APOBEC3C",2890.91422347661,0.846161264167453,0.130807200841865,6.4687666942005,9.88060100442404e-11,3.72017979980085e-08,75.9608547788566,82.3183997303092
"APOBEC3H",164.08041300312,1.119164529252,0.196808827006767,5.68655657509467,1.29626456038784e-08,2.68690089591168e-06,3.59335780091597,4.03299852158566
"FAM83F",109.485971017139,2.30728335037465,0.330766680252949,6.97556159105925,3.04651374690476e-12,1.57188825956038e-09,1.91039275491735,0.565373624521355
"FBLN1",1469.4699025893,-0.710265823263177,0.158804832002391,-4.47257060321996,7.72848706892362e-06,0.000625962519518459,88.8332631036568,92.7589659964703
"PDK3",62.7488881533545,1.50280063771722,0.427535661661688,3.51502990856094,0.000439704464952211,0.0159104490941539,1.22810962816115,1.09305567407462
"DMD",593.767665352502,-0.536353122733392,0.133519098217718,-4.01705171689228,5.89307947646097e-05,0.0032449205607343,35.342265965971,32.4901376224938
"SRPX",141.500326223172,1.01811151196808,0.217205548237138,4.68731816581656,2.76808454383091e-06,0.000275444184143632,2.72913250702479,4.22145639642611
"PINCR",38.9474454594953,1.48029962206536,0.382158033221619,3.87352742420807,0.000107271329283482,0.00513538449569824,0.818739752107436,0.640756774457535
"SLC9A7",403.07307311327,-0.605994453405762,0.171768980248415,-3.52796210660018,0.000418772100938534,0.0154544790119723,26.199672067438,21.4088145818753
"PLP2",803.199239210549,-0.640193288723602,0.106224872960106,-6.02677387022184,1.67264768141246e-09,4.08800962276437e-07,46.5317092447726,49.5644210830388
"XAGE3",520.695564348004,-1.92039068350417,0.594026080656817,-3.23283900494872,0.0012256661527396,0.0341495103476309,46.8955935790426,54.7658584286352
"HEPH",62.7916932213096,1.30388725936974,0.400880663455055,3.25255712792923,0.00114371602608554,0.0327168541260732,0.77325421032369,1.80919559846833
"GCNA",22.6047123090389,1.79933686362141,0.566364101925844,3.17699666610756,0.00148808746605932,0.0397813403167988,0.272913250702479,0.414607324648993
"PRPS1",356.694965341497,-0.596455231160712,0.144065385317251,-4.14017031119056,3.47048062794904e-05,0.00212983549021842,20.9233492205234,20.9188241072901
"TMEM164",45.3741453042816,-1.21096308682858,0.326414261434642,-3.70989637985243,0.000207344093355112,0.00880643464795752,3.45690117556473,3.46762489706431
"SMARCA1",610.802604813809,-0.585906930075324,0.115709547939163,-5.06360054559524,4.11411238711397e-07,5.35642052942847e-05,37.6620285969421,33.7716511714089
"PHF6",786.496005517603,-0.518685474744978,0.131202327591542,-3.95332525166585,7.70725572105599e-05,0.00402134005430828,49.5337550024999,39.651536866431
"MAGEC2",14.9282205781209,6.84290795396609,1.63703032184436,4.18007404179082,2.91414195794177e-05,0.00183696432651976,0,0
"GABRQ",108.54233210059,2.29752023083279,0.3662966690172,6.27229354008923,3.55768040012295e-10,1.01147031947169e-07,1.41005179529614,1.01767252413844
