"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day18Rep1","Day18Rep2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"GPR19",701.206706552097,-0.0359770684031821,0.527759758851141,-0.0681694043545479,0.945650782085071,0.969073093067649,42.7773408425557,14.1575136342465,37.6025231386798,33.7673313297109,31.1009892486116
"GPR20",613.365112152498,-0.361013553720161,0.437518058002798,-0.825139779071364,0.409292238063748,0.582430043773672,29.884170354963,13.267833815701,33.7578761344756,35.2252523202695,28.3906633881662
"GPR21",1903.19300072221,1.29642677693703,0.298627096603085,4.34128982829766,1.41648730954827e-05,0.000129191916037603,91.9013198708644,149.736981634339,59.8889728459771,58.6930772973249,55.4939219926207
"GPR22",639.960192537186,-0.408382831640197,0.235768718061112,-1.73213323208698,0.0832498435001282,0.192152428143161,19.4397027894324,24.3694906818997,36.4147460154297,34.7079255171681,31.6430544207007
"GPR25",1556.89897282839,0.123851968363229,0.152445319925403,0.812435359929935,0.416541863370391,0.588937575789769,65.9650583086139,68.2345739093193,68.015868952425,74.7772379028418,74.8049937482946
"GPR26",1261.76725286917,1.02040191340087,0.201480403310082,5.06452189213882,4.09426587834337e-07,5.32062216123239e-06,82.4063493567457,66.4552142722282,45.3855890252395,39.7871341294366,44.1783115252609
"GPR27",1729.85598881177,1.60692077004434,0.522544660074411,3.07518360213558,0.00210373005196697,0.0100207933570077,182.403380929122,56.3979641495394,44.9479869272,48.3465412352965,44.3815859647944
"GPR3",2315.28140880462,0.576749224933798,0.570546860788679,1.01087091100027,0.312078218182257,0.48396368241735,188.999886759983,48.9710717512461,94.6783396401173,92.6485274645272,92.6931444272346
"GPR31",656.096136709328,-0.0154048447792343,0.230209195783996,-0.0669167221004001,0.946648000565943,0.969684454052708,23.5875056982316,29.7849330556552,33.289016743719,30.3811922548653,31.7108125672118
"GPR32",1715.5192290224,0.194006353918457,0.428015778383167,0.453269163700735,0.650354934500652,0.77642410732697,107.942822686823,44.8321265084473,84.7072632633601,73.4604060404018,76.5667055575842
"GPR33",1053.57544175232,-0.25663482550735,0.198744683407899,-1.29127894697257,0.196606968193673,0.354097360723104,34.681629141044,42.5499043652218,53.5749997171215,54.3663440350221,55.2228894065762
"GPR34",1664.92321683127,0.848385037861251,0.422033737051913,2.01023037586423,0.0444068118778214,0.119274392896415,130.830698978751,56.0885102996105,65.4527709496222,63.1138699783734,53.9354846228646
"GPR35",2876.79003612795,1.0385744227976,0.246840792241741,4.20746673742839,2.58249401017379e-05,0.000218171167185843,141.724928305477,198.475962998139,90.3960905378736,96.5519933424743,105.973741143417
"GPR37",654.750909727627,-0.218552559442397,0.194132897089967,-1.12578837857199,0.260255104400764,0.42770428866078,23.3876115821449,25.4912608878919,34.6330803305546,34.8019849359138,30.9654729555893
"GPR37L1",555.945534687256,-0.598256964290416,0.183200011353863,-3.26559458085864,0.00109234519281789,0.00572579316960822,17.8905233897604,16.9812800148476,32.4763271330742,30.3811922548653,30.2201333439668
"GPR39",1963.36598810328,0.558856510190927,0.23715875448674,2.35646586777033,0.0184497630910495,0.0600803305384754,83.0060317050059,116.045193723332,79.424780794169,79.0569414557717,80.4966780552301
"GPR4",829.024829785115,-0.407817859310174,0.189723744350822,-2.14953516074441,0.0315920019842225,0.0920842893904109,26.9857056717057,29.8236147868963,45.0105015126342,47.0297093728565,41.0614367857487
"GPR45",1212.94572250027,-0.225767059395554,0.170232665281353,-1.3262264267696,0.184764708331305,0.339012512784901,47.6747466866801,42.7046312901862,64.5463094608261,64.2896127126948,57.4589082414437
"GPR50",770.973697471693,0.0167982551222351,0.327010276605548,0.0513691963953102,0.95903133006959,0.977446008848971,24.0872409884484,39.3780024034507,33.6953615490414,37.4356486607938,39.9773064415705
"GPR52",1830.74416421129,0.899676139015292,0.263627853313003,3.41267482820609,0.00064328649928643,0.00365063202980162,126.383054895822,82.0826336936369,64.6400813389774,68.6633756843705,63.4893832809348
"GPR55",1739.07703686431,-0.106820082162533,0.399060997357943,-0.267678582647152,0.788946736963414,0.873834553702242,94.5499169090133,42.279132246534,88.5206529748472,82.584169658736,87.9500741714551
"GPR6",1016.81889475078,-0.0538329988458033,0.344571561203903,-0.156231694390899,0.875850394957717,0.928654648864652,29.0845938906161,52.1816554442583,51.8245913249635,48.7698086196522,48.7858654880182
"GPR61",1381.76515588354,1.13208146682701,0.186352916642479,6.07493291344039,1.2403956652513e-09,2.57149692358254e-08,92.8508169222763,75.5067393826481,45.1667879762197,47.1237687916022,43.0941811810828
"GPR62",923.380124428817,0.464065009376188,0.842032865626767,0.551124579954206,0.581548276663323,0.725916699062176,82.8061375889191,8.58734433552658,38.6340137983443,37.8118863357766,39.5707575625037
"GPR63",1102.28079186628,0.997230426873109,0.384304416781453,2.59489712667085,0.00946192346030974,0.0348575388055513,43.0771820166858,85.4866260428546,36.1334303809758,36.7772327295738,41.1969530787709
"GPR65",730.581516869204,0.216181315855167,0.284125624051409,0.760865256616387,0.446737552304273,0.616596528798336,37.2302791211495,28.2763455372519,37.7275523095482,34.4257472609309,27.1032586044546
"GPR68",1276.5783440827,0.280721954486482,0.416104537321902,0.67464285848273,0.499902696571567,0.660273936815501,36.1808350116943,80.4580009815103,54.3251747423321,58.4579287504606,57.3911500949325
"GPR75",1516.7588857054,-1.09182254618298,0.234017270562693,-4.66556397123039,3.07771723553573e-06,3.26899829027309e-05,31.1335085805049,42.7819947526684,91.5526103684066,92.1312006614258,95.0646795551244
"GPR75-ASB3",566.79846777593,-0.525886120259868,0.17922271531556,-2.93426042192215,0.0033434355459723,0.0148618795114924,18.889993970194,17.9096415646343,32.3200406694887,30.6163408017296,30.4911659300114
"GPR78",438.410322117351,-0.562052294485327,0.37387973433031,-1.503297030774,0.132762465469207,0.270057739140693,9.94473227531377,17.9096415646343,25.2558925154225,23.2326764301911,24.3929327440091
"GPR82",1260.46654222688,0.707151993874349,0.262236436619816,2.69661990145009,0.00700471748612492,0.0272299427191,55.6705113301484,78.7173230756603,48.6363474678186,44.6782239042137,52.3092891065973
"GPR83",1676.75877969156,0.745160986008209,0.609417586666683,1.22274283235572,0.22142684371203,0.38315352768508,35.3312850183258,144.979128691683,64.2962511190892,58.0816910754777,68.6390024157812
"GPR84",1047.59570468173,0.232804835375173,0.618824199822002,0.376205124883831,0.706764405707872,0.816678365104485,76.9592346933829,17.9483232958754,46.7296526120751,47.3118876290936,47.6339769973289
"GPR85",764.045220153364,-0.117094399497485,0.180114000228117,-0.650112702783702,0.515619424510371,0.673446359307023,28.185070368226,31.3708840365408,36.789833528035,39.1757479075894,38.2155946322809
"GPR87",1426.43044458785,1.16782179059746,0.64609140935685,1.8075179048735,0.0706815655436591,0.169739336802489,31.0835350514832,143.161087323351,49.355265200312,42.3267384355708,46.0755396275728
"GPR88",932.284748105606,0.152973775286899,0.168100990840194,0.910011145813676,0.362816631777832,0.535703709098228,40.4785585075585,40.8479081906129,44.0102681456867,40.1633718044194,44.9914092833946
"GPR89A",950.89228498809,-1.77833868792282,0.46273316240567,-3.84311917191659,0.000121480442791962,0.000863836141674906,22.9878233499715,8.89679818545546,69.5162190028461,62.7376323033905,59.7626852228223
"GPR89B",795.378532027712,-1.70221301383429,0.247974396426667,-6.86447084200357,6.67381698211304e-12,2.03825107609866e-10,15.8915822288934,11.9139732222621,56.1693550126414,55.8712947349535,47.159669971751
"GPRASP1",1247.93384931955,-0.266939907677582,0.209518478386577,-1.27406379491291,0.202640808179874,0.361381602762948,51.3727878342842,39.9582283720674,61.1705218473785,69.2277321968447,63.2861088414014
"GPRASP2",864.333326296412,0.692332078944175,0.463227844307033,1.49458217473924,0.135023521074361,0.273136276490061,26.8857586136623,64.5984911726549,30.069515593857,32.450499467271,37.8768038997253
"GPRC5A",784.909542133679,0.0165916153659397,0.431877180971841,0.038417439255772,0.969354856730241,0.983075474479337,45.5758584677696,19.4955925455198,36.9461199916205,38.7054508138609,37.4024968741473
"GPRC5B",1800.24471111886,-0.703742925105613,0.195693816229014,-3.5961428862016,0.000322970443934667,0.0020173150664216,60.6678642323161,46.6888496080206,105.462105627519,102.195558467217,100.417573129504
"GPRC5C",957.622552689324,0.398656977369004,0.158325816438387,2.51795308141766,0.0118039043752356,0.0418360815941735,44.276546713206,47.5011659640839,41.5721993137524,40.7277283168937,40.6548879066819
"GPRC5D",900.943757608793,0.270665358274534,0.256101460614551,1.0568676868341,0.290571977561236,0.461788595486502,34.1818938508272,47.9653467389773,39.3841888235549,39.5049558731994,41.6035019578378
"GPRC6A",1088.32485304827,1.0980762735625,0.469896949431357,2.33684486543556,0.0194472520226526,0.0626446749150927,36.530649714846,94.0739703783812,37.1024064552061,35.3663414483881,35.7085432113689
"GPRIN1",742.177215397066,0.719517548268124,0.450577608906812,1.59687817158472,0.110292866402336,0.236762835049716,55.9703525042785,23.9439916382475,26.1623540042186,26.1014887019353,33.0659754974346
"GPRIN2",1220.85105114696,0.469456440081548,0.291267304373838,1.61177184336147,0.107011597399934,0.232008236530614,46.5753290482032,73.2631989706637,52.3247080084372,50.0866404820922,50.7508517368412
"GPRIN3",633.301809081158,0.301217651072851,0.493294649429947,0.610624200811704,0.541448397358958,0.69457968376866,42.577446726469,16.2463271212665,28.8817384706069,31.3217864423224,23.6475931323866
"GPS1",772.318270690802,1.22532863210111,0.500471392344374,2.44834899825395,0.014351257111321,0.0489989710748497,71.21227885589,25.6846695440975,24.9433195882514,26.5717857956639,21.2760580044968
"GPS2",287.982374991876,-1.38917541196607,0.709337903020542,-1.95841136650193,0.0501817620838683,0.131058734722139,2.09888821891044,9.78647800400101,19.1919777283037,19.4702996803626,16.7362621882507
"GPSM1",1581.18255263184,0.382901039959616,0.497532170053506,0.769600566569269,0.441536868840815,0.611681933989032,38.6795114627782,111.326022511917,66.2342032675499,70.0742669655561,67.7581465111364
"GPSM2",462.550909048535,-0.911570098016333,0.48518343242473,-1.87881538629774,0.0602697054002198,0.150619812295361,17.9404969187821,7.00139335464104,28.319107201699,28.829211845561,25.2060305021427
"GPSM3",1555.11673080581,0.755641320171672,0.469114500720444,1.61078226959771,0.10722718690173,0.232267593688131,46.4753819901598,121.576681290811,54.9190633039571,59.5866417754091,61.9987040576898
"GPT",1073.52329693665,0.249265007323764,0.503364512603711,0.495197816060595,0.620460492083039,0.755749482842445,25.1366850979036,71.6772479897781,48.9489203949897,46.4183231510093,49.1246562205739
"GPX1",1120.76537113139,0.282081656003093,0.578452355349254,0.487648902099776,0.625798551031478,0.759898240538224,22.0882998275813,80.1872288628225,48.9176631022725,49.0519868758893,51.3606750554414
"GPX2",1724.74789625907,-0.357057477164813,0.16272463142632,-2.19424357600396,0.0282179033985001,0.0842793866273573,56.7699289686253,64.1729921290027,93.5843343950185,92.6485274645272,87.408008999366
"GPX3",1252.29383543438,0.76460743738816,0.233865340852902,3.2694346011241,0.00107762644983306,0.00565783105968479,58.2691348392756,77.8276432571147,44.5728994145947,49.2871354227536,47.8372514368623
"GPX4",1323.04292971682,0.292427191897896,0.532201500550467,0.549467056360105,0.582684966630653,0.726452192960488,29.2844880067029,91.9851568913612,55.3879226947137,56.7648592130378,63.557141427446
"GPX5",1226.80935679492,-0.441518405840175,0.156922843350719,-2.81360187218499,0.00489898607466208,0.0203778877258178,39.479087927125,43.2461755275618,64.7025959244116,67.1584249844391,66.6740161669582
"GPX6",2250.02168411334,0.316535970410528,0.144648459543338,2.1883120733525,0.0286468780484157,0.0852581462728979,108.642452093126,100.688546420611,98.5542439370385,104.452984517114,93.5062421853683
"GPX7",1657.65591909523,0.490771647297554,0.183894940082161,2.6687610169061,0.00761315984666802,0.0291725884521792,74.6104788293641,89.5482078231713,68.60975751405,66.8762467282019,71.010537543671
"GPX8",1191.58344952896,-0.228955749678579,0.316193129186465,-0.72410096407743,0.46900375277113,0.634652041552973,32.8825820962636,55.4309208685116,61.0454926765101,61.5618895690691,60.6435411274671
"GRAMD1A",979.940973204487,-0.81001977768941,0.667950865554251,-1.21269365676662,0.225246965934929,0.388099039099308,46.4254084611381,9.28361549786657,53.0436257409307,55.7772353162078,62.4052529367566
"GRAMD1B",1881.0258803469,0.6986734429681,0.269457665344237,2.59288761399878,0.00951738658149184,0.0350152301686161,122.235251987022,78.5625961506958,69.1723887829579,71.9084256310975,76.8377381436287
"GRAMD1C",1066.89515940082,0.250188787758429,0.220193479028178,1.13622251150504,0.255863451372272,0.422925315713082,51.5726819503709,45.2576255520995,49.1052068585752,53.3316904288192,41.0614367857487
"GRAMD2A",693.686552505053,0.659461555992154,0.382644189967512,1.72343282161986,0.0848102837916204,0.194802078891714,24.9867645108386,47.6945746202895,26.2561258823699,26.0074292831896,29.2715192928109
"GRAMD2B",730.354913183012,1.05617993769787,0.55422244234247,1.90569680512003,0.05668955405592,0.143600187753111,67.0145024180692,20.4239540953064,27.0063009075805,24.6435677113768,22.1569139091416
"GRAMD4",1719.19821589631,1.11746746103201,0.487105965206481,2.29409520895176,0.0217850305083864,0.0685780435268877,155.767489960568,53.5741977689383,55.7942675000361,56.1064432818178,57.594424534466
"GRAP",746.88900991734,0.470194736436211,0.350353939742607,1.342056369572,0.179577719116735,0.331980463553307,47.8246672737451,25.9167599315442,32.5075844257913,30.4282219642381,30.6944403695448
"GRAP2",1236.87731799072,0.939756451749739,0.302270109125156,3.10899564124824,0.00187724487723587,0.0091037217479687,89.4526169488022,53.1873804565272,42.7287191442853,44.6782239042137,43.5007300601496
"GRAPL",2010.83269653507,0.497760581902502,0.375070783540946,1.32711105142147,0.184471950095873,0.33873790466559,65.9650583086139,133.219882394385,81.737820455235,80.7970407025674,87.3402508528549
"GRASP",1603.7730527973,0.0284228374169433,0.156368550076356,0.181768248174357,0.855764603660373,0.91628898588121,68.3637877016544,64.6758546351371,73.6734389342213,74.1188219716218,82.5294224505642
"GRB10",1259.36986009848,1.16847123923171,0.270691074303322,4.31662271184598,1.58434619474712e-05,0.00014256167113028,62.0671230449231,92.4493376662546,40.7907669958247,41.2450551199951,39.5707575625037
"GRB14",787.727630875429,-0.179767859522175,0.178157508368407,-1.00903891825001,0.312955969901122,0.484801010583904,32.1829526899601,27.6961195686353,38.8528148473641,40.633668898148,40.1128227345928
"GRB2",549.920907218172,-1.23681426595509,0.233640979451441,-5.29365297500024,1.19896856486092e-07,1.75875972131834e-06,10.994176384769,13.8093780530765,36.0396585028244,33.5792124922195,33.8113151090571
"GRB7",2217.79914366262,0.388145066043065,0.124995375960714,3.10527539966807,0.00190101933860617,0.00918628336746473,109.442028557473,102.467906057702,96.2724615686897,94.8118940956787,94.5903725295465
"GREB1",1529.43057082304,0.573709842850814,0.266548100880094,2.15236890060941,0.0313683110889818,0.0915701202496539,94.1001551478182,62.3936324919116,66.0779168039643,62.4084243377805,56.6458104833101
"GREB1L",7245.65959833124,3.40572899302757,0.252281706986377,13.499706473809,1.57000402512925e-41,7.23809236632802e-39,791.280858529237,512.455575482235,74.0797837395437,72.3316930154533,70.2651979320485
"GREM1",692.877390863566,-0.654764297153767,0.272361030083399,-2.40403077104413,0.0162154083085924,0.0540318277541345,17.8905233897604,24.2921272194175,43.6664379257986,38.1881240107595,35.5730269183466
"GREM2",1786.28334644002,0.869596027005944,0.176236365782108,4.93425986825601,8.04552614798237e-07,9.84115747336593e-06,93.1506580964063,107.728621506493,64.3275084118063,61.7500084065605,68.2324535367144
"GRHL1",1221.42952946552,-0.687818672377229,0.408712178533502,-1.6828925304971,0.0923958978457236,0.207687564511092,50.9230260730891,22.6674945072909,72.704462859991,71.0148611530133,64.6412717716241
"GRHL2",363.933321234605,-1.08363717540821,0.41582641723407,-2.60598444566408,0.00916106217222533,0.0339039844879203,6.09677054064462,11.6818828348154,25.1621206372712,20.975250380294,20.6662346858966
"GRHL3",784.484233856646,-0.425750197905281,0.656849372884703,-0.648170212959939,0.516874865384142,0.674410243829726,44.3265202422277,9.36097896034879,42.1973451680945,41.1509957012494,43.0941811810828
"GRHPR",614.586133788585,0.18431497700506,0.470649754149871,0.391618130849735,0.695340389376674,0.808148018259064,15.9915292869367,38.0628235412529,24.5682320756461,28.7821821361882,31.0332311021005
"GRIA1",1631.9163266564,0.477350415475747,0.459437967332754,1.03898774027533,0.298810438021426,0.470090342453468,44.9761761195095,115.348922560992,68.4534710504645,70.2153560936747,65.5221276762689
"GRIA2",1380.70207585103,1.35815504426164,0.438100587649206,3.10009865896172,0.00193456192304873,0.00932742094521728,126.882790186038,52.3750641004639,36.5710324790153,44.0198079729937,42.3488415694603
"GRIA3",882.942694856272,-0.330708243015739,0.341132293262836,-0.969442792567677,0.332324310185639,0.505046355711838,22.5880351177981,39.9195466408262,47.3860557591343,45.9009963479079,45.9400233345505
"GRIA4",759.293707205469,-1.02355232400882,0.200018169322708,-5.1172967309656,3.09945804055177e-07,4.1218960191761e-06,19.9894116086709,18.4511858020098,45.7606765378447,41.950500760588,50.2087865647521
"GRID1",626.229017863616,0.547157913955798,0.264857450504759,2.06585811693436,0.0388418785918101,0.108031871502533,26.6858644975756,36.5155542916085,24.3806883193435,24.8787162582411,27.306533043988
"GRID2",2133.8589794072,0.38297788876604,0.260978579153757,1.46746867121384,0.142248605638684,0.282585385347475,84.1054493434828,118.907641835174,84.1758892871693,88.8391210053259,102.382559378327
"GRID2IP",1583.98769045642,0.459648562826963,0.232868482666042,1.97385475941005,0.0483982602000666,0.12741779443742,65.3653759603538,89.6642530168946,66.265460560267,66.500009053219,66.6062580204471
"GRIFIN",648.398898612328,-0.283210019371026,0.181993088805958,-1.55615810044845,0.119670501985399,0.251468542919924,23.7873998143184,23.2864022071486,34.445536574252,35.2722820296424,31.304263688145
"GRIK1",820.572468812662,-0.140033683980883,0.816778761419758,-0.171446284594216,0.863872863655866,0.921099683863906,57.1697172007987,6.73062123595326,43.3538649986275,43.1732732042822,36.7926735555471
"GRIK2",2129.70332446145,0.486743476451136,0.231723255547973,2.10053788213918,0.0356815518594066,0.101216215741824,124.434087263976,86.8018049050524,88.1143081695248,90.8613985083587,86.5949112412324
"GRIK3",608.85859268037,0.451646723488691,0.815239476012652,0.554004972499249,0.579575442685413,0.724862375450049,6.69645288890475,52.3750641004639,26.1310967115015,25.7722807363253,24.9349979160982
"GRIK4",811.14895411665,0.209794953435326,0.480823319690782,0.436324414486065,0.662601370599737,0.784658451404972,53.0718878210212,19.6503194704842,36.8210908207521,35.5544602858795,38.0800783392587
"GRIK5",808.928087659542,0.60784309085307,0.16740512272649,3.63097067134664,0.000282357273173319,0.00180180505484608,43.8767584810326,39.7648197158618,33.4453032073046,31.792083536051,31.5075381276784
"GRIN1",799.167059455368,0.376703360390362,0.603687335857915,0.624004079620155,0.532624905854963,0.687059364815849,60.8177848193812,15.6274194214087,32.1637542059032,32.5915885953895,38.5543853648366
"GRIN2A",2165.21073141027,1.17993466765618,0.480433701526708,2.45597813789212,0.0140501704664356,0.0481766337420917,198.894645506275,69.3950258465526,71.1415982241357,72.0495147592161,64.8445462111575
"GRIN2B",653.591326025525,0.239847397985764,0.437703503802224,0.547967735926873,0.583714056873346,0.727313724790129,18.5401792670422,40.2290004907551,27.0688154930147,27.7004988206125,33.4725243765014
"GRIN2C",3550.54066037993,3.44392394408975,0.990350006672918,3.47748161850336,0.000506147754024293,0.00298342129716054,29.1845409486595,604.904913148489,32.8201573529624,33.3910936547281,37.5380131671696
"GRIN2D",410.632093109979,-1.09298272070574,0.236874839507429,-4.6141782005153,3.94653716143715e-06,4.10843005682298e-05,11.1940705008557,8.89679818545546,24.7557758319488,26.2896075394268,24.3929327440091
"GRIN3A",1330.04825267412,0.295344380363176,0.239297014667266,1.23421673594149,0.217122152732411,0.378785137702286,51.6226554793926,70.8262499024737,57.3883894286086,57.7995128192406,61.3211225925785
"GRIN3B",1023.45859324637,-0.387087200634247,0.1545753163952,-2.50419801596644,0.0122729324830809,0.043270355365968,36.530649714846,34.3493773421063,56.6069571106809,52.6732744975993,54.2065172089091
"GRINA",1482.99521443841,1.67698881326023,0.218756325277015,7.66601290790848,1.77425343630526e-14,7.46844984503884e-13,90.4520875292358,116.238602379538,40.3219076050681,37.7648566264037,36.1150920904357
"GRIP1",847.209966620122,0.568630298723663,0.216319154860373,2.6286636478896,0.00857210997572401,0.0321670088100667,48.3244025639619,38.101505272494,31.7574094005808,35.5074305765066,35.5052687718355
"GRIP2",1637.05431076652,0.804480044908714,0.147702373980357,5.44662907730721,5.13333552042811e-08,8.08761396924732e-07,94.2001022058616,86.4149875926413,59.545142626089,64.0074344564577,58.8818293181776
"GRIPAP1",853.238977314039,-0.0517782308883726,0.160632335612164,-0.322340023825512,0.747195115229777,0.844941833568544,35.6810997214775,32.8021080924619,41.6347138991866,40.7277283168937,42.8909067415494
"GRK2",989.896880591608,-1.29969670607454,0.336997766704013,-3.85669234186966,0.000114931668499739,0.000824841325856352,28.0351497811609,15.3566473027209,61.4518374818325,60.8094142191034,65.5898858227801
"GRK3",1259.8598341012,-0.264641836467795,0.271068975691843,-0.976289653924267,0.328920945520166,0.501724930526783,55.9703525042785,36.3995090978852,63.3897896302931,62.9727808502548,69.045551294848
"GRK4",2099.09344592073,1.26152772886719,0.398106808297078,3.16881726857032,0.00153060592832237,0.00764631645771568,84.4052905176128,179.328506033789,64.7651105098458,59.4455526472906,70.6717468111153
"GRK5",2199.07332843326,0.305128798771273,0.133659368564536,2.28288373683244,0.0224372177065662,0.0702769081935041,103.745046249002,99.8375483333067,92.4278145644856,99.0915976486086,99.4012009318371
"GRK6",996.138315483943,0.434148146890422,0.386841969774194,1.12228811972972,0.261739955815404,0.429279244829212,65.4153494893755,31.6803378864697,41.16585450843,39.6930747106909,45.5334744554837
"GRK7",1481.76961674182,0.123301475949602,0.257745051956885,0.478385423942987,0.632375906138909,0.764576626323302,76.6094199902312,51.4467025506772,70.1413648571883,72.5198118529447,64.3702391855796
"GRM1",828.551947710636,-0.567990186375787,0.29578378179297,-1.92028847198034,0.0548214717004511,0.14005913135451,32.6826879801769,20.1531819766187,45.9482202941474,46.2772340228908,45.6012326019948
"GRM2",1485.68403639669,0.609998560500811,0.423310381354097,1.44101960965269,0.149579142892698,0.292407970099073,48.1744819768968,104.82749166341,50.4180131526937,59.962879450392,67.2838394855585
"GRM3",1136.43034023461,0.0497969266847803,0.30263277098423,0.164545718306809,0.86930155917881,0.924901702861657,37.2802526501712,57.6357795492549,59.1700551134837,55.0717896756149,47.9727677298846
"GRM4",371.719596504281,-0.14334540360311,0.455489371945095,-0.314706362940975,0.752984612640965,0.849355764567576,19.9394380796492,8.85811645421435,17.3790547507115,17.9183192710583,20.5984765393855
"GRM5",1146.88786581443,0.202231193763824,0.721139325615001,0.280432901910262,0.779145397233667,0.867544124590885,88.4531463683687,14.312240559211,53.3874559608189,49.2871354227536,53.8677264763535
"GRM6",903.182912072702,0.0514594819493183,0.346993653597723,0.148300931200824,0.882105280494569,0.932478274074158,26.9857056717057,48.4295275138706,43.8227243893841,43.3143623324008,41.73901825086
"GRM7",2234.4042856764,0.322601144321147,0.284582124503775,1.13359595190199,0.256964071861797,0.42417692442114,80.7572228990304,126.992123664566,92.0839843445974,101.066845442269,100.824122008571
"GRM8",1426.5082581846,-0.0312913980337538,0.251845120771122,-0.124248577609695,0.901118460824463,0.943442113262155,68.2638406436111,47.3851207703606,67.3907230980828,65.2772366095248,75.5503333599171
"GRN",1972.81647183746,0.206229342908158,0.196636461786271,1.04878485421647,0.294277149804887,0.465220810893091,79.2580170283801,96.3175107903656,82.925597578485,92.8366463020187,93.3029677458348
"GRP",918.514312231426,1.36055548247558,0.164350867836155,8.27835897910775,1.2488427474658e-16,6.77348518744548e-15,58.5689760134057,60.2274555424094,27.3188738347516,25.9603995738168,28.4584215346773
"GRPEL1",1607.65709452685,-0.149066772220152,0.615789029630146,-0.242074420048834,0.808722498655336,0.88680736279966,101.446263914005,23.054311819702,81.0814173081757,80.0445653526017,81.0387432273192
"GRPEL2",749.063335203638,0.408193102807961,0.592773604353671,0.688615518319231,0.491065252803271,0.652898403040925,15.6916881128066,55.9724651058872,30.7571760336333,28.8762415549339,36.250608383458
"GRPR",1453.23179637644,0.296548839364382,0.320201931987736,0.926130699847682,0.35437806140142,0.527629558086559,86.1043905043499,48.3908457826295,65.4840282423393,65.5594148657619,61.6599133251341
"GRSF1",436.25900387398,-0.254495710812658,0.394498760244387,-0.645111560439382,0.51885489275562,0.675915834924207,21.3886704212778,10.7922030162699,22.2239351218631,22.1509931146154,23.1055279602975
"GRTP1",1635.62059628752,0.761276696541971,0.528697176561308,1.43991065262232,0.149892678848716,0.292788625585345,136.927469519396,41.8536332028818,58.4823946737073,59.9158497410192,66.8095324599805
"GRWD1",633.719498219217,-0.370855782416773,0.448954093419179,-0.826043882554631,0.408779199237275,0.582016036769367,13.2429851907445,30.751976336683,33.8203907199098,32.9207965609995,34.1501058416128
"GRXCR1",1163.88956772916,0.774729272995077,0.521599407970665,1.4852955374494,0.137465553490138,0.276165425218021,31.3334026965916,95.1570588531323,43.1350639496077,44.6782239042137,43.3652137671273
"GRXCR2",1360.98977529492,-0.192898222242977,0.305177942737211,-0.632084417742737,0.52733171669873,0.682626288971621,64.7656936120937,38.2949139286996,73.57966705607,66.9232764375748,66.8095324599805
"GSAP",1997.44442259483,0.102752014261002,0.365113122845439,0.281425146979718,0.778384332686017,0.866896113758159,115.039063807901,56.3592824182983,89.2708280000578,94.8118940956787,96.6908750713917
"GSC",2454.99750326909,1.38398648709608,0.387694931145294,3.56978225897262,0.000357278072484093,0.00220115835741986,220.383262985597,100.340410839441,71.9855451274976,74.0717922622489,70.0619234925151
"GSC2",1123.77937874532,0.146425969391691,0.189042725036586,0.774565481762671,0.438596460830074,0.609190050770556,49.4238202024388,48.4295275138706,52.5122517647399,57.0940671786478,46.3465722136173
"GSDMA",1320.66680849252,-0.0597661878092193,0.145717654831747,-0.410150629161774,0.681695454928263,0.798736582663564,55.1707760399316,50.5183410008906,66.2342032675499,65.1361474814062,62.8795599623346
"GSDMB",1288.65635735341,0.121626118783273,0.159161431187797,0.764168290493472,0.444766960423102,0.615012686900844,56.8698760266687,54.154423737555,55.9192966709045,61.4208004409506,62.8795599623346
"GSDMC",752.916062294756,0.974346443866236,0.835895143647613,1.16563237778181,0.243763111269677,0.409472119676824,79.4579111444668,8.74207126049102,25.0370914664028,26.4777263769182,27.1032586044546
"GSDMD",1529.31143568464,-0.108907593315127,0.393867980185158,-0.276507862517613,0.782158021553206,0.869202691066555,38.2797232306048,81.0382269501269,75.6426483753991,76.4703074402646,75.8891240924728
"GSE1",1352.04958135065,0.570533317263071,0.671027697934241,0.850238103463476,0.395192721313257,0.568972909717347,22.6380086468198,114.343197548723,52.8248246919109,54.8366411287506,56.2392616042432
"GSG1",601.553154072959,-0.536387731274674,0.245604063749916,-2.18395299770303,0.0289657020447388,0.0859559982670157,18.5901527960639,20.2305454391009,32.3200406694887,38.2351537201323,28.8649704137441
"GSG1L",982.551516553077,0.379893572319086,0.2892608901865,1.3133250474136,0.189073441903818,0.344924538871645,57.7693995490589,36.0126917854741,41.5721993137524,41.950500760588,43.3652137671273
"GSK3A",536.029926760924,-0.19836132158799,0.401591860332364,-0.493937604770731,0.621350245765848,0.756299019912252,13.4928528358528,26.7290762876075,25.693494613462,27.9356473674767,28.1873889486328
"GSK3B",984.999296891172,-0.241121574537733,0.482008684686832,-0.50024321593789,0.61690383206898,0.753017014458277,53.6715701692813,19.4955925455198,52.6997955210425,51.2153535070407,47.9727677298846
"GSKIP",2044.84480239691,0.532326334947443,0.374034574326663,1.42320087897151,0.154677930890118,0.299502877582536,67.814078882416,137.242782443461,81.9878787969718,83.9950609399217,85.1719901644985
