"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day_6_Rep_1","Day_6_Rep_2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"CTDNEP1",1223.24397297039,-0.38805516764775,0.11130165543065,-3.48651748391594,0.000489353395348574,0.00426241556191382,40.5123685116208,39.6321332127154,51.386989226924,55.1188193849878,50.4120610042855
"CTDP1",1014.58390867388,0.0603094197462669,0.155191973797939,0.388611719216808,0.697563396234138,0.838834929901976,33.2080276629997,47.4701062411445,41.447170142884,36.9653515670652,37.5380131671696
"CTDSP1",2601.3060482085,0.208619377868443,0.0982827659483836,2.12264455375631,0.0337836484930011,0.122546419215058,97.2368106140838,122.287121512514,95.8348594706502,95.5173397362715,93.3029677458348
"CTDSP2",2209.54915667919,0.0730851267547903,0.0894221570088495,0.81730444891368,0.413754464970949,0.628500539013615,93.7093484481643,83.0726859220029,83.206913212939,81.8316943087703,86.4593949482101
"CTDSPL",1627.465042524,0.0333164826777432,0.104148040821592,0.319895433605085,0.749047599590794,0.869686213591972,60.6082135780713,67.2984580716847,61.4205801891154,59.3514932285449,66.7417743134694
"CTDSPL2",1028.06772310924,-0.234010487268958,0.146690471316075,-1.59526713064228,0.110652512561917,0.277211101143278,40.5836303735586,31.7941601842862,47.0422255392461,42.5148572730622,37.3347387276362
"CTF1",901.529381889109,-0.105547632034008,0.131638478976365,-0.801799237234867,0.422669099956342,0.635612129733974,35.6309309688838,31.3273216653516,34.6643376232717,37.2005001139295,35.9118176509023
"CTGF",1606.73694814277,0.288263750119741,0.107897025357171,2.67165613848485,0.00754779489227866,0.0401174725498742,64.4563541227107,75.2592833419387,54.606490376786,57.000007759902,60.101475955378
"CTH",642.437655500047,-0.000947278737901076,0.151191846943001,-0.00626540886333769,0.995000959707358,0.998002010063983,26.2956270550362,23.5630599820174,24.6620039537975,24.4554488738854,25.5448212346984
"CTHRC1",2142.95103489128,0.137978253265561,0.094798707758101,1.45548664669187,0.145534584342768,0.330904903314822,81.0247370232417,94.8419306888291,81.3314756499126,78.2574363964332,79.8868547366298
"CTIF",1249.71376802117,0.179380756284314,0.110809794231883,1.61881679798934,0.105486686764127,0.268719736325981,49.954565218375,54.3006908866094,44.8542150490486,47.3118876290936,45.8045070415282
"CTLA4",1091.13605969267,-0.0949344236806877,0.120226040537197,-0.789632788840913,0.429742253524364,0.641120213806322,39.0158694109277,42.2857416361334,43.9477535602525,40.8217877356394,45.3979581624614
"CTNNA1",793.842252394751,-0.0174377443191536,0.13548877318303,-0.128702503605942,0.897593054297524,0.950511036935355,30.8563862190533,30.2707923856574,29.3505978613635,31.6039646985596,31.778570713723
"CTNNA2",1962.92610895597,-0.00619437549588549,0.0881993025297199,-0.0702315700716365,0.944009347072627,0.972641567996982,77.5329057882911,74.4484585458943,74.3923566667148,78.3985255245517,75.6858496529394
"CTNNA3",1194.8344875099,0.284253421245954,0.13009604918245,2.18495045031928,0.0288924798353734,0.109096155821438,46.5339958453622,57.3719969322321,46.2607932213185,40.633668898148,40.7904041997041
"CTNNAL1",588.052192440051,-0.09458276375146,0.188554108884262,-0.501621334645731,0.615933909144782,0.785971285275499,25.7255321595341,18.2804135835463,25.6309800280278,23.8910923614111,20.4629602463632
"CTNNB1",1497.24623900367,-0.908045035773557,0.106940715637878,-8.49110678152161,2.04678398531343e-17,1.44641891633664e-15,36.4148114501992,39.6075627643504,66.8280918291749,72.3787227248261,74.8727518948057
"CTNNBIP1",2130.91071690315,0.0288180339417865,0.0923382500931195,0.312092051914831,0.75497056673748,0.873489091483576,78.2098934766998,88.9941639779635,80.4562714538336,80.7029812838217,84.6299249924094
"CTNNBL1",654.433552410542,-0.803623893328214,0.156463557710506,-5.13617295354557,2.80389633777009e-07,5.1953918457648e-06,17.0315850031264,18.1084204449915,32.5075844257913,31.792083536051,27.3742911904991
"CTNND1",1462.64328446044,0.159188568701611,0.10352981121483,1.53761092417417,0.12414377482112,0.29808977081614,63.7081045723642,57.445708277327,53.5124851316873,53.8960469412935,54.9518568205316
"CTNND2",834.5283252296,0.339570321392758,0.176399181829384,1.92501075045345,0.054228013324371,0.171683620340058,28.8610540847958,45.1359136464713,29.8507145448372,28.0767364955953,29.8135844649
"CTNS",1346.61507833437,0.274255533243293,0.10539101209201,2.60226681383285,0.00926097708674361,0.0470656953623665,58.9335598225337,57.8142650028018,49.7616100056344,48.5816897821607,45.9400233345505
"CTPS1",1793.23991458966,-0.282078246116502,0.112518612022957,-2.50694743780656,0.0121778819294561,0.0579504369132608,56.1543472069608,66.83161955275,71.7354867857607,69.9802075468104,82.8004550366087
"CTPS2",1146.99265135506,0.0734416056578784,0.113635364717212,0.646291811010082,0.518090390234571,0.71426536311324,45.6432225711401,46.1924429261655,45.0417588053513,43.9727782636208,41.4679856648155
"CTR9",1992.61452568819,-0.592777170170964,0.0975333025143535,-6.07768992630726,1.2192622927853e-09,3.30652321781538e-08,64.2781994678663,54.3498317833394,87.5204196078998,89.5445666459187,90.4571255923671
"CTRB1",1813.60006051339,-0.214628760404921,0.10052214302065,-2.13513912413139,0.0327496476699992,0.119783042658518,59.7887021657869,68.4286986964738,71.829258663912,73.2252574935375,78.1929010738514
"CTRB2",1466.31312954641,-0.235466277408262,0.130788437412828,-1.80036004761662,0.07180380501281,0.207436065864794,58.7910360986582,44.128525263507,55.0440924748255,63.4901076533562,62.7440436693123
"CTRC",1130.98002299831,0.0554970722751582,0.136132672654656,0.407669012830919,0.683516690045933,0.829988746906108,50.9166003545349,38.9933015552258,41.2596263865813,45.7128775104165,42.3488415694603
"CTRL",2004.89490590355,0.122237696241076,0.0860360684253393,1.42077268845859,0.155382852994151,0.344794657635314,82.8062835716859,80.8613455691545,76.3615661078925,74.5891190653504,73.991895990161
"CTSA",1333.42120596712,0.118349952748044,0.125480973822887,0.943170499418433,0.345593700192986,0.565730338882197,47.6385547053976,60.9347119451544,52.0746496667004,48.8638680383979,48.9213817810405
"CTSB",918.10011699948,0.216690512452883,0.167022437113492,1.29737367145255,0.194502646976905,0.398830324411078,31.3552192526177,46.2415838228954,32.0074677423176,31.462875570441,36.8604317020582
"CTSC",702.378831930827,0.19578734250711,0.172091675863695,1.13769211395316,0.255249067514735,0.47173691842014,28.3622210512315,30.762201352957,27.5376748837713,29.158419811171,20.3274439533409
"CTSD",1424.29108141397,0.347567749809916,0.108011901348192,3.21786530439346,0.00129148451573074,0.00954466209087572,60.1093805445069,66.7087673109251,48.9176631022725,52.438125950735,47.9050095833734
"CTSE",2382.93134323974,0.0410618907349273,0.0804946898988666,0.510119248692273,0.609967920638746,0.782401108840722,92.4266349332845,95.7510372783334,92.8654166625251,91.9901115333073,88.8309300760998
"CTSF",1426.20354946833,0.109974343856141,0.131239645290302,0.837965872377037,0.40204987084386,0.617799511876015,50.275243597095,65.2836813057562,48.4488037115159,54.4604034537678,57.9332152670216
"CTSG",940.557580794184,0.199680826177537,0.128944611650029,1.54857828971941,0.121483128207993,0.293784182336156,37.9825724128301,41.2046419080742,36.6960616498837,33.1559451078638,33.269249936968
"CTSH",855.709998677112,0.187023276034234,0.14021000529712,1.33387967312255,0.182243294258747,0.382730684027345,38.7308219631766,32.9244008090754,29.3505978613635,33.1559451078638,31.7108125672118
"CTSK",1267.5499983795,-0.112842353127666,0.113504158690595,-0.994169327621442,0.320140438071899,0.53931436422361,49.4557321848107,44.4479410922518,50.1054402255226,53.425749847565,48.2438003159291
"CTSL",848.458024008051,-0.0786754192441872,0.187666747840244,-0.419229406112806,0.675048483113427,0.823678577417003,23.5164144394633,40.09897173165,34.0391917689296,34.2376284234395,32.5239103253455
"CTSO",1578.20986036466,0.0718685295697352,0.11506374828752,0.624597500423423,0.532235260622345,0.724518523493955,60.8576300948535,65.504815341041,66.578033487438,60.2450577066291,52.7158379856641
"CTSS",1018.74481690737,-0.0898248337905068,0.131884013923725,-0.681089626544556,0.495814780511057,0.695988226405364,35.3815144521016,40.5903806989497,37.4149793823771,40.0693123856737,43.9750370857275
"CTSV",1660.40938604779,-0.000384838384143919,0.0982634625025618,-0.0039163934828155,0.996875178094193,0.998628696437366,66.3804243950304,62.4089388470533,61.1392645546614,64.9480286439148,66.9450487530028
"CTSW",883.673869369087,-0.150767487577987,0.126727260485821,-1.18970051905174,0.234164121312229,0.447445987638584,32.4597781126531,31.8678715293812,35.4145126484823,35.2722820296424,36.250608383458
"CTSZ",2006.55120870846,-0.0230342772850112,0.0953403255350172,-0.241600573060253,0.809089678002059,0.904526757225973,80.7396895754906,73.7604859916748,82.2066798459916,79.8564465151103,72.3657004738937
"CTTN",723.390857361664,0.0666863920069895,0.141614046246899,0.470902384151386,0.637710445406496,0.800985168293071,28.5760066370448,29.1405517608682,28.4753936652845,26.1014887019353,27.9163563625882
"CTTNBP2",1442.99139118851,-0.113529669495712,0.104871020480982,-1.08256474453111,0.27900166304442,0.498413986671196,54.0521222797967,52.6053299494257,54.2626601568979,58.0346613661049,60.7112992739782
"CTTNBP2NL",2239.60169604769,-0.113636504171524,0.0856671651359595,-1.32648843919575,0.184677961962463,0.386043331261921,82.0936649523082,83.7360880278574,93.6468489804528,89.8267449021559,84.7654412854317
"CTU1",853.314751852507,-0.701194984008198,0.133700328187522,-5.24452702183897,1.56683742502392e-07,3.05218038840424e-06,23.6945690943077,24.4967370198867,40.2593930196339,40.5866391887751,36.3183665299691
"CTU2",585.393992568489,-0.720044942266432,0.165904212976274,-4.34012451732858,1.4240200108751e-05,0.000189768062426529,18.1361438631618,14.643987225529,26.7562425658436,26.6658452144096,27.2387748974768
"CTXN1",831.079522460459,-0.338619986261143,0.171387600526312,-1.97575545267732,0.0481824810445365,0.157967724426915,33.5999679036574,22.1871148735784,34.2579928179493,37.2945595326752,33.7435569625459
"CTXN2",1324.29798746229,0.274389173886741,0.146730405212357,1.87002260022133,0.0614806795088323,0.186795919869688,67.8769234957236,47.0278381705748,47.3860557591343,51.3564426351593,43.0941811810828
"CTXN3",1008.36161414425,0.0151871658985712,0.12281138724016,0.123662522180231,0.901582486793644,0.952080153347804,37.8756796199234,40.8852260793294,40.5094513613708,37.341589242048,38.8254179508812
"CUBN",1911.73166124073,0.143500176956563,0.104136660426336,1.37799864494475,0.168203706512124,0.363618216946997,71.7963259023008,85.2840262748512,67.7658106106881,70.121296674929,75.5503333599171
"CUEDC1",1964.78917298519,0.124411374835788,0.110060855523268,1.13038713213969,0.258313133862575,0.475249007933601,70.6561361112965,89.583854738723,70.0163356863198,74.9183270309604,75.6180915064283
"CUEDC2",592.1223676659,-0.0910510105870513,0.154977933813283,-0.587509514075401,0.556861562598472,0.743057710467522,22.5543793033034,21.7202763546438,24.3494310266264,23.3737655583097,22.7667372277418
"CUL1",1217.3826537695,-0.311040030562863,0.117583512365375,-2.64526908837651,0.00816259769399362,0.0426707287118786,43.9685688156026,38.723026623211,51.2932173487727,53.8490172319207,48.1082840229069
"CUL2",838.920596678187,0.156833404127409,0.139432410663218,1.12479877082683,0.260674315450262,0.478034127066373,37.1986919315146,32.3101395999508,31.2572927171071,32.9207965609995,28.9327285602553
"CUL3",1280.06410282381,-0.330698546477938,0.121909195623342,-2.71266285358559,0.0066744975878687,0.0364565012112557,47.7098165673354,38.4773221395612,53.8875726442926,55.7772353162078,52.2415309600862
"CUL4A",345.297328256455,-0.206582345648135,0.228769093097566,-0.903016849221113,0.366516952563291,0.585163897797081,14.1454795946469,10.4915814518472,15.9099619930075,14.3910910680941,11.9931919324711
"CUL4B",922.058371888336,-0.0220285449504444,0.129997994325717,-0.169452960137606,0.865440369584602,0.934139131293084,34.3838483849728,36.4379749252678,35.3519980630481,33.9084204578295,38.6221435113478
"CUL5",1502.83801751406,0.264572731047414,0.108997181349074,2.42733553081612,0.0152101815496056,0.0684918012430264,69.0171132867278,60.8855710484245,57.3571321358915,53.5198092663107,50.5475772973078
"CUL7",1732.86221203813,-0.054701975092462,0.101148554705192,-0.540808272069695,0.588639740601271,0.767721565399575,68.8389586318834,62.7283546757981,72.0168024202147,63.4430779439834,68.8422768553146
"CUL9",1781.06144920764,0.0627366532872874,0.0940815498686729,0.66683269328429,0.504879007220745,0.703307353727718,73.2928250029939,68.5515509382987,67.1094074636289,65.7945634126262,70.4684723715819
"CUTA",801.189834569786,-0.367792518634221,0.137249275502452,-2.67974105719524,0.00736791315009682,0.0393232917103982,27.7564952247604,25.2092800224711,32.5700990112256,35.1782226108966,34.5566547206796
"CUTC",983.763908555012,0.529276425093144,0.140622238380509,3.76381738186372,0.000167339107009868,0.0016999932471312,52.9475634197613,40.7869442858695,33.2265021582848,32.2623806297795,31.5075381276784
"CUX1",3113.07123870859,0.159188291837821,0.108368556685876,1.46895277289015,0.141845599285054,0.325402234113135,108.496184800251,149.142621575438,120.340576960862,111.46041121367,113.90144428522
"CUX2",1901.37217533481,-0.11576466196018,0.0946445044224445,-1.22315249751286,0.221272103402205,0.431512915517867,71.404385661643,68.9938190088684,71.516685736741,75.4826835434346,81.1065013738303
"CUZD1",729.205321492877,0.109289279148966,0.162511059099448,0.672503642241894,0.501263122183496,0.700630081881586,25.1554372640319,33.9809300887696,28.1003061526792,27.3242611456296,26.7644678718989
"CWC15",1777.93107970494,-0.772090380790353,0.128327345470455,-6.01656940662044,1.78152133179655e-09,4.69327857790159e-08,40.3342138567764,56.3891789976328,81.0814173081757,88.0866456553602,78.5994499529182
"CWC22",766.391314744177,-0.34858306103394,0.141983218061046,-2.45510043929323,0.0140845229893459,0.0647480101240989,24.7278660924053,26.3149501988953,32.4763271330742,30.2401031267467,34.759929160213
"CWC25",1289.90113553459,-0.273622561647615,0.132784821220546,-2.06064638361902,0.0393367882211236,0.136931977374214,38.2676198605812,50.5168418384022,50.511785030845,54.0841657787849,56.5780523367989
"CWC27",884.631695649018,-0.216835421765209,0.154822189309298,-1.40054486202894,0.161350219068763,0.353359422538149,36.486073312137,26.1920979570704,36.8836054061863,35.1782226108966,36.7249154090359
"CWF19L1",1214.73545891141,-0.085086381338199,0.11084046411648,-0.767647284919191,0.442696762198955,0.651610597222225,44.2179853323847,46.6838518934651,47.9486870280422,46.8415905353651,49.7344795391741
"CWF19L2",721.783680765302,-0.248963014215557,0.159723747738412,-1.55871007123685,0.119065016999686,0.289885065279131,21.8773916148946,28.3788678615538,28.6941947143043,31.6509944079324,29.2715192928109
"CWH43",1567.84172043475,0.173970012144805,0.104737502106789,1.66100974956827,0.0967114886337323,0.253743164554872,68.8745895628523,61.6718253961039,55.8880393781874,56.0123838630721,61.4566388856007
"CX3CL1",1922.39704126884,0.0526595460787522,0.11212309006581,0.469658355365019,0.638599125390084,0.801673021976528,84.3384136033478,68.4532691448388,79.9561547703599,72.6138712716904,67.2838394855585
"CX3CR1",1291.76141861355,0.10788847408104,0.108771677982258,0.991880203398519,0.321255967215816,0.54057490786732,49.954565218375,54.792099853909,48.6676047605357,48.4406006540422,48.5148329019737
"CXADR",849.617997675595,-0.00104903050702037,0.160694359503232,-0.00652811032237429,0.994791358558025,0.997939035089339,27.7208642937916,38.1824767591815,34.9456532577257,33.8613907484567,29.9491007579223
"CXCL1",806.500594648626,-0.113615727867951,0.154902625160992,-0.733465477101301,0.463274576416352,0.668284707081117,34.027539075284,25.7498298865007,33.9766771834954,30.5222813829839,32.0496032997675
"CXCL10",1021.1953634466,0.416364146759287,0.13914079295231,2.99239452302096,0.00276798298480685,0.0180946841778579,41.5812964406873,51.5242302213665,32.0699823277518,35.0841631921509,37.6735294601919
"CXCL11",1589.64841603478,0.0533805123956794,0.110100453541767,0.484834627637837,0.62779365738071,0.794043927726887,68.8389586318834,57.445708277327,60.1702884804311,63.6782264908477,58.0009734135328
"CXCL12",693.95599751362,0.226636823845037,0.203023521644785,1.11630820906341,0.264290228944174,0.482095160590747,35.8447165546971,23.3664963950975,28.8817384706069,26.6658452144096,19.7853787812518
"CXCL13",1877.89532498036,0.27925306796034,0.0968722991267696,2.88269268384868,0.00394291906458513,0.0242216820582366,86.7969478402008,76.3158126216329,66.7655772437407,69.5099104530819,64.6412717716241
"CXCL14",823.501700999455,0.531944008332995,0.15392246333061,3.45592187665573,0.000548414244030557,0.00469657010489327,34.2769555920662,44.177666160237,28.912995763324,27.3242611456296,24.9349979160982
"CXCL16",1791.42416640868,0.152903297880618,0.092429849776608,1.65426318716483,0.0980740492464197,0.256172644753598,74.0767054843093,74.0061904753247,69.3286752465435,65.1831771907791,64.6412717716241
"CXCL17",2373.47045493922,-0.0218117625197362,0.0801802327891793,-0.272034163047226,0.78559575121096,0.892539751408815,90.0393625583692,92.5077380941558,94.021936493058,90.4851608333759,92.9641770132792
"CXCL2",1433.9484312041,-0.137988790869298,0.106848507242941,-1.29144331942376,0.196549997513265,0.401455443233054,49.4913631157795,55.4555019597635,59.5763999188061,56.0594135724449,57.3233919484214
"CXCL3",711.404386732066,0.028674807416448,0.170148393646183,0.168528228812293,0.86616773787493,0.934403359990655,30.7138624951778,25.3075618159311,28.2565926162648,30.9925784767124,22.6312209347196
"CXCL5",1488.16415688808,0.159492738527024,0.10989395369842,1.45133315491329,0.14668711333323,0.332549183406079,61.9978198858577,61.0821346353443,52.3247080084372,51.9207991476336,61.117848153045
"CXCL6",2227.49299231499,0.022442780206274,0.0813312971686999,0.275942730382407,0.782592053438268,0.890402498235261,87.652090183454,86.881105418575,85.832525801176,86.0643681523273,85.3075064575208
"CXCL8",1226.12714464483,0.0605585437311382,0.123628562182437,0.489842659835944,0.624245240919157,0.791826763435186,45.3225441924201,52.0647800853961,44.5416421218776,44.2079268104851,51.4961913484637
"CXCL9",1252.51859537957,-0.0953147813361451,0.120177459045851,-0.793116962972067,0.427709680684857,0.639615581333093,44.7880802278869,48.4283537273788,47.3235411737001,46.8415905353651,55.3584056995985
"CXCR1",1740.89170445589,0.248206886995424,0.105472300139993,2.35328978950852,0.0186081258315564,0.0792619375410153,71.119338213892,78.3060189391964,66.6092907801551,64.9009989345419,56.5102941902878
"CXCR2",1103.1623279994,-0.119048369059797,0.130049797546439,-0.915406031426431,0.359978513208538,0.579273980381332,44.9662348827313,36.6099680638226,45.1042733907855,45.9480260572808,41.1969530787709
"CXCR3",823.821873612043,-0.234472254520917,0.171471907958768,-1.36740914189453,0.171497098463307,0.367944411916346,34.8114195565994,23.1453623598127,34.1329636470809,35.8836682514895,31.7108125672118
"CXCR4",2408.16828406271,0.294124520666418,0.0827524889688224,3.55426796621466,0.000379032806745894,0.00345537299294762,107.961720835718,102.114783404864,82.33170901686,85.3589225117345,89.0342045156333
"CXCR5",841.943853330066,0.267426116520664,0.145691272597929,1.83556716714729,0.0664216967631154,0.196283419675946,40.156059201932,32.5804145319656,29.4443697395149,28.6410930080696,32.3883940323232
"CXCR6",2014.49384945499,0.238224291167409,0.0977375000683454,2.43738883233994,0.0147937621896787,0.0671161240109534,90.5738265229025,81.7213112619289,78.6746057689585,68.5222865562519,71.010537543671
"CXXC1",2188.59604239543,0.0476634930312851,0.0958107124210692,0.497475614436656,0.618853695063023,0.787833275969653,93.2817772765377,80.1979434633,84.676005970643,87.475259433513,78.5994499529182
"CXXC4",1013.33908104843,0.0878488498862651,0.128262122975613,0.684916543155674,0.49339658614626,0.694204192526524,38.6595601012389,42.9491437419879,41.3846555574497,37.4356486607938,35.9795757974134
"CXXC5",1899.5842466825,0.451861739413463,0.0945347434294951,4.77984837130769,1.75427449501766e-06,2.82409935062647e-05,83.8395805697835,91.8689064366663,61.889439579872,67.0643655656933,63.557141427446
"CXorf21",573.507783281755,-0.0306974326890975,0.181798590196409,-0.168854074478427,0.865911423647355,0.934403359990655,18.4568222418818,25.454984506121,23.7555424650014,21.7277257302597,21.7503650300748
"CXorf36",2095.77274355032,-0.132201283792273,0.0954025792833562,-1.38572022669974,0.165832349452445,0.35993854752244,81.3810463329305,72.6056749185207,89.4583717563604,79.0099117463989,83.7490690877646
"CXorf38",1215.33631258063,-0.198224740688981,0.110754124497709,-1.78977299119079,0.0734904127984138,0.210558003952166,42.2226531981272,44.4725115406168,51.3244746414898,49.0049571665164,48.5148329019737
"CXorf40A",767.14210034655,0.0253120175404329,0.139298971532118,0.181710010217819,0.855810309743911,0.928911212240101,29.5736727041735,30.5164968693072,28.2565926162648,28.829211845561,31.5075381276784
"CXorf40B",1440.43481047924,0.236682583168546,0.104003662761979,2.27571392086656,0.0228631376164218,0.0920180697706869,59.7174403038492,63.2689045398277,51.8871059103977,54.4604034537678,49.8699958321964
"CXorf49",676.519380552129,-0.0454060650266248,0.15842472857505,-0.286609706925361,0.774411181077822,0.886188024925611,22.8750576820234,28.6000018968386,27.44390300562,25.6311916082068,26.5611934323655
"CXorf49B",493.087008617287,-0.477027594517977,0.19036863711048,-2.5058097896721,0.0122171322819502,0.0581197240989399,13.3259681823625,17.5924410293268,22.1614205364289,19.5643590991083,22.9022535207641
"CXorf51A",1635.1309369551,0.0555170607523809,0.103438567621483,0.536715289364184,0.591464293245076,0.769499924365791,60.1093805445069,69.6817915630879,62.9521875322536,62.6435728846448,61.5243970321119
"CXorf51B",1220.74863973784,0.0202838692657123,0.116267847034809,0.1744581135973,0.86150544642346,0.932569973759312,51.0234931474415,44.6199342308066,48.6050901751015,45.0074318698236,47.3629444112844
"CXorf56",1011.07827076258,0.0611241754000071,0.161686898650739,0.378040372535327,0.705400602633293,0.844299342635971,48.6362207725263,31.9907237712061,38.6340137983443,39.8811935481823,36.8604317020582
"CXorf57",986.15064287375,-0.322122251677476,0.124457459697197,-2.5882116866373,0.00964756720436612,0.0485083987998289,33.4930751107507,32.9981121541703,40.4781940686536,39.6930747106909,44.4493441113055
"CXorf58",1085.66346984753,0.209224391888116,0.118562871042572,1.76467042378715,0.0776191720859368,0.218165195108143,45.073127675638,46.6592814451001,39.4467034089891,41.8564413418423,37.4024968741473
"CXorf65",1812.99276378819,0.312156584625435,0.113165702353342,2.75840275042676,0.00580845851385321,0.0327040366978016,69.8366246990122,89.4118616001681,65.8278584622275,64.0544641658305,62.2697366437344
"CXorf66",1252.58714908083,-0.100665731101575,0.112104663557684,-0.897962028580341,0.369205793444365,0.587760567167906,44.1823544014159,48.8951922463134,49.042692273141,49.0049571665164,51.631707641486
"CXorf67",685.559584325616,-0.138076401866246,0.148478772602396,-0.929940350705845,0.352401969430909,0.571439522158168,26.1174724001918,24.079039397682,28.1315634453964,25.6782213175796,28.8649704137441
"CYB561",997.771480828664,0.409221219955698,0.121972139449458,3.35503846864364,0.000793539487065918,0.0064128986177201,43.5053667130071,47.3718244476846,34.1017063543638,34.1435690046938,34.285622134635
"CYB561A3",1603.64529315272,0.0888592749429537,0.105267990817486,0.844124355873934,0.398599918889875,0.61471177339599,69.7297319061055,59.4604850432555,61.1080072619443,59.0222852629349,61.5243970321119
"CYB561D1",1400.82762097457,0.0931131932699993,0.118092309741609,0.78847804292875,0.430417136975516,0.641731502522284,51.5223261810059,61.475261809184,55.4504372801479,54.2722846162764,48.7858654880182
"CYB561D2",1061.97833114051,0.0475121017561062,0.121765838480231,0.390192375374806,0.69639429926153,0.838157808093051,39.3365477896477,44.6936455759016,41.2596263865813,40.4925797700294,40.0450645880816
"CYB5A",2024.52783896225,0.196601489738167,0.0980870210148686,2.00435784167984,0.0450317419245474,0.150706709917084,81.7729865735882,88.5273254590288,80.9251308445902,71.6732770842333,69.519858320426
"CYB5B",1511.89477275489,0.124591696716533,0.113779288590773,1.09502966892901,0.273503638680128,0.492087990686055,55.4417285875831,67.9618601775392,56.7632435742664,57.7054534004949,55.155131260065
"CYB5D1",2715.24646422696,-0.0675056807265334,0.0780869333435849,-0.864493940740461,0.387316607491616,0.60459153524434,98.9827262315591,105.824921107976,109.212980753572,104.21783597025,108.006485538751
"CYB5D2",1448.96303651913,0.123634466054902,0.121344117223829,1.01887482379429,0.308262397428439,0.528843063644772,53.94522948689,64.1288702326021,52.0746496667004,50.3688187383293,60.3047503949114
"CYB5R1",1004.33375420914,0.0413061836737871,0.127986611377474,0.322738317932035,0.746893430184557,0.868274621638405,42.1870222671584,37.0768065827573,36.4772606008639,38.000005173268,40.9259204927264
"CYB5R2",1239.51520906682,0.0321102105299999,0.116159046229019,0.276433145522661,0.782215401693354,0.890402498235261,52.0567901455392,45.430759026851,45.6981619524105,47.2648579197208,49.8022376856853
"CYB5R3",1158.36483292972,0.205236175062056,0.117907741619526,1.74065054798801,0.0817448514792509,0.226571079185905,47.816709360242,49.9271510776427,42.4474035098314,45.2425804166879,39.0964505369257
"CYB5R4",1111.61167639944,-0.283250697814491,0.13587811232622,-2.08459400094148,0.0371061695022271,0.130959220199943,33.1723967320308,43.0719959838128,47.7611432717396,44.1138673917394,47.2951862647732
"CYB5RL",655.426025821387,-0.186438703051339,0.148217074914237,-1.25787601164858,0.208436600358475,0.41560682656175,24.514080506592,22.5065307023232,26.7249852731265,26.9950531800196,26.2901608463209
"CYBA",1033.74320641062,0.227253327282633,0.142818807425264,1.59120028642973,0.111564508450954,0.278415205198584,40.8330468903408,47.2244017574947,42.8537483151538,36.8712921483195,32.5916684718566
"CYBB",1215.64767500795,-0.14572840039213,0.119154970625454,-1.22301570490253,0.221323764615529,0.431570196802668,47.2466144647399,41.5731986335489,52.1996788375688,45.9480260572808,48.650349194996
"CYBRD1",1944.63109206434,-0.110520359474236,0.107431825113131,-1.0287487842439,0.303597739182659,0.5246374853899,74.4330147939982,69.9029255983727,84.7385205560772,80.5618921557031,67.2838394855585
"CYC1",1045.1421367886,-0.802910412380504,0.143934941834191,-5.57828698263856,2.42898686469765e-08,5.4247373311581e-07,32.2816234578087,23.9316167074921,48.8864058095554,51.4975317632778,45.9400233345505
"CYCS",1186.06663432016,-1.0082104299336,0.151735936747768,-6.64450657861996,3.04234520893624e-11,1.04079382121259e-09,34.027539075284,23.4156372918275,61.8269249944378,52.1559476944978,58.4075222925996
"CYFIP1",1306.03847391375,-0.14319482506849,0.112244355016144,-1.27574188517448,0.202046777022369,0.408332297618633,45.1443895375757,50.2711373547524,55.4191799874308,51.2623832164136,51.0218843228857
"CYFIP2",1103.19898507941,0.226224181885475,0.133957564546292,1.68877496878721,0.0912625624773071,0.24377389946863,41.0468324761541,52.6544708461556,39.3216742381207,41.292084829368,39.5029994159925
"CYGB",1042.72934831733,0.0163743638605982,0.119427935254103,0.137106647835442,0.890946497882912,0.947514529494525,39.3009168586788,42.1383189459435,40.5407086540879,38.987629070098,41.1291949322598
"CYHR1",1325.15422919326,0.135987338733388,0.110594512180227,1.22960295273767,0.218845823779707,0.428450827362213,54.2302769346411,54.3498317833394,46.7609099047922,48.1113926884322,53.3934194507755
"CYLC1",1517.40684258927,0.274217179798102,0.0996073161388833,2.75298231523234,0.00590550862328878,0.0331156569570636,66.6654718427815,64.7185609933616,53.8875726442926,52.4851556601078,56.3747778972655
"CYLC2",844.230379720266,0.132082739828769,0.159315225994404,0.829065389101027,0.407067407274519,0.622297146946004,30.7851243571156,38.4281812428313,33.3827886218703,34.4727769703038,26.5611934323655
"CYLD",1595.54194736978,-0.0999543426026157,0.111433992126264,-0.896982515796065,0.369728246789917,0.587867305189124,64.6345087775551,54.3252613349744,67.6720387325368,63.2079293971191,59.4238944902666
"CYP11A1",1155.58497996567,-0.139877810588024,0.130266850607444,-1.07377901542689,0.282921737239193,0.502540407059632,37.2699537934524,47.1506904123997,45.1042733907855,48.3465412352965,46.0755396275728
"CYP11B1",1260.87338934104,0.308469995398799,0.116857856303266,2.63970267089502,0.00829787915497007,0.0431913532466896,51.7717426977881,58.6988011439411,42.1348305826603,44.4901050667222,47.2951862647732
"CYP11B2",1431.43540607496,0.381177979645738,0.11719112488562,3.25261814849694,0.00114347047334859,0.00866853165956958,58.2565721341249,70.6891799460521,49.6678381274831,46.9356499541108,51.9027402275305
