"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AN_naive_TSC","H9_naive_TSC","AN_STB","H9_STB"
"LAPTM4B",840.92671853369,1.32799987715579,0.323290938441697,4.10775471640782,3.99524063007775e-05,0.000157430797796098,69.2818858824154,65.5666632322224,12.7267754864626,21.5597897516868
"LARGE2",739.128568723678,8.61851448372304,0.64691642769586,13.3224542069829,1.71379715825288e-40,1.75843559586319e-38,92.7443685128078,72.8783975431043,0.122766323020539,0.147669792819773
"LARS",3345.6800428321,1.02690021036118,0.22840284705231,4.4960044220727,6.92422967070089e-06,3.18233016200883e-05,269.552396432589,234.166654400794,68.9537514298696,88.6018756918638
"LATS1",403.14046665272,-1.26131521067219,0.31295967905588,-4.03028024081972,5.57103929926367e-05,0.000212931782168796,13.1439038819476,13.4765299063314,24.1440435273727,16.5390167958146
"LBH",99.4930788713715,2.96770605546907,0.544312812857014,5.45220686592337,4.97485354482773e-08,3.42063176723843e-07,10.8508863822932,8.98435327088762,1.10489690718485,0.492232642732576
"LBHD1",91.3499342536178,-2.29709346442027,0.547634528064868,-4.19457383839058,2.73385087421849e-05,0.000111065838462726,1.55597616047978,1.91156452572077,7.16136884286479,3.69174482049432
"LBP",87.7283029412314,-3.78264328509866,0.74524143538501,-5.07572862362981,3.86013901049058e-07,2.29012998399163e-06,0.61420111597886,0.716836697145289,2.53717067575781,9.15552715482592
"LBR",1115.48020432001,2.79575127782821,0.285892714638001,9.7790224608144,1.38542120115981e-22,4.56155099963962e-21,126.648270114841,92.5675121580283,11.4991122562572,8.56484798354683
"LBX2-AS1",199.301428060353,-4.24523123577667,0.415581316757933,-10.21516383098,1.69592415450841e-24,6.46894873460327e-23,1.18745549089246,1.05136048914642,15.9596219926701,11.1244577257562
"LCA5",80.4397126566,1.72605979513341,0.526631081127479,3.27755018074141,0.00104712116335007,0.00299216228801845,8.43502865944301,5.44795889830419,1.10489690718485,1.57514445674424
"LCN2",478.712349995144,-8.65729082571852,0.868647627262872,-9.96640128172322,2.13836830588126e-23,7.48768330599057e-22,0.122840223195772,0.143367339429058,12.3993986250745,55.8684049501474
"LCOR",1700.57895800368,-1.62586542205766,0.251845824839673,-6.4557966092656,1.0765111015381e-10,1.06572183544938e-09,46.8840185197196,46.4510179750147,106.643012597175,77.0836318519215
"LCP1",17922.5028239135,-1.40113969441008,0.284661811023693,-4.92212035527822,8.56115336772933e-07,4.74520209276656e-06,430.268355113724,669.429896907414,889.851231360543,969.550636390356
"LDB1",227.332993773528,-1.32710144930564,0.340676838547531,-3.89548480889899,9.80025047329249e-05,0.000356167257727895,6.1420111597886,8.36309480002837,11.3763459332366,11.8628066898551
"LDHA",8193.75087408733,3.38244825288475,0.174648354647868,19.3671922057585,1.46005687049247e-83,9.20252987516112e-81,843.994226837084,832.534140064538,50.08865979238,52.4719997152926
"LDHB",19171.6786143162,1.76302072840874,0.300872393229855,5.85969589792795,4.63715563485024e-09,3.73341800382469e-08,1634.96242399466,1684.37508183886,230.882531493961,393.096988486235
"LDLR",15993.0524478553,-1.64138728870694,0.194269416090614,-8.4490256970832,2.9374381865772e-17,6.14216932662494e-16,439.604212076602,430.962222323748,942.804438690069,789.590382207326
"LDLRAD3",114.669417402534,5.55970080478704,1.93258378108258,2.87682265535347,0.00401701285786503,0.00986441227953646,14.5770398192316,10.6569722308933,0,0.344562849912803
"LEMD1",329.130556548792,-4.61872054726553,0.627967922400077,-7.35502624021446,1.90889614636307e-13,2.67366660246155e-12,0.491360892783088,2.38945565715096,19.5198453602658,25.6945439506405
"LENG1",151.047127395887,-1.13945741946494,0.346623482107431,-3.28730590477358,0.00101150890366086,0.00289916237523931,5.07739589209191,5.49574801144721,7.57058991959993,7.28504311244213
"LEP",13506.1154004226,-4.44889846943828,1.29825214460671,-3.42683698842339,0.000610655533860122,0.00185042047760361,13.5533712926002,117.322272766112,899.427004556145,947.793953581576
"LEPR",40.2431932591723,1.91902542579101,0.667429723121433,2.87524717481282,0.00403711319510258,0.00990830860770207,4.34035455291728,2.81955767543814,0.613831615102697,0.590679171279092
"LETM2",107.804042645795,-1.41720024943545,0.449059445519462,-3.15593016375831,0.00159987161434356,0.00435807793526474,3.97183388332996,2.62840122286606,6.30200458172102,4.92232642732576
"LETMD1",1971.65990086283,-1.56733177286161,0.326160760167082,-4.80539649238833,1.54445125137363e-06,8.11526667851582e-06,72.4757316855054,39.5693856824199,112.003808702405,98.8895379249746
"LGALS1",12470.0659158371,5.23923062206885,0.209930545310549,24.9569714322349,1.79391884450219e-137,4.74886196516621e-134,1518.38705218187,1210.49823591268,23.9394329890052,22.0520223944194
"LGALS13",302.379690133603,-2.00466186572072,0.405327350204454,-4.94578484454487,7.58376862543867e-07,4.24793743234474e-06,4.7907687046351,8.6976185920295,19.1515463912041,15.4561049818029
"LGALS14",51.7233970808949,-5.38312470530525,0.868406324350544,-6.19885479223235,5.687547374224e-10,5.17035556629319e-09,0.0409467410652573,0.238945565715096,3.96944444433077,3.248735442035
"LGALS3",2047.50002533045,1.6452407252439,0.306611393564114,5.36588254637012,8.05543513261279e-08,5.36326657018425e-07,220.825774564933,128.552714354722,36.7889747984883,34.1609454056408
"LGALS3BP",1850.27615591024,-3.52783544957359,0.894180459229125,-3.94532827592201,7.96907264681349e-05,0.000295292960675317,17.1566845063428,15.9615637897684,193.888946157105,49.7647201802635
"LGALS9",82.0301652729962,2.47246458009071,0.510200453680924,4.84606503630624,1.25934248500969e-06,6.73481096225787e-06,9.17206999861764,6.4515302743076,0.859364261143775,0.935242021191895
"LGMN",10982.4343779868,-1.03379813412953,0.230576074746839,-4.48354468374304,7.34132210844232e-06,3.35693431832361e-05,417.165397972842,391.249469301899,449.693041224236,605.593820353889
"LGR4",680.143471007485,1.82684641372417,0.251800057615976,7.25514692498729,4.01226068898588e-13,5.38603270582324e-12,54.418218875727,64.3719354036469,10.2714490260518,11.1244577257562
"LHB",909.394476279654,-2.96886058327078,0.551477827871076,-5.38346318424399,7.30661974914531e-08,4.89177637833522e-07,4.7907687046351,18.1120738812043,57.7820160350005,57.5419959354382
"LHFPL6",49.0718827473026,3.13350666872433,1.00877052094498,3.10626312294393,0.00189468040711379,0.00507651616772431,5.52781004380974,4.34880929601475,0.0409221076735131,0.689125699825607
"LHPP",154.613111127877,1.23134118017747,0.369868309315202,3.32913404356609,0.000871164660545873,0.00254260980087876,11.301300534011,12.9986387749012,3.64206758294267,2.95339585639546
"LIFR",5159.94166681547,-3.07985249152561,0.304555648854935,-10.1126099716266,4.85727330969665e-24,1.81612625782895e-22,47.5391663767637,74.407649163681,290.833419235658,369.076035520886
"LIFR-AS1",101.434499517249,-2.69736882337836,0.480463967309453,-5.61409180897236,1.97597287118215e-08,1.45623479526542e-07,1.26934897302298,1.76819718629171,5.27895188988319,7.28504311244213
"LIG1",537.088355212897,1.78568332357556,0.259224288202062,6.8885648638898,5.63580361540262e-12,6.60137138526275e-11,44.2634270915432,49.0316300847377,9.33024054956099,7.92494554799448
"LIN28A",866.35091380293,3.46585333432166,0.477555547971319,7.2574873206788,3.94346936957847e-13,5.30444721298177e-12,119.114069758834,60.0231261076322,7.16136884286479,3.10106564921523
"LIN52",758.744812652793,-1.588706326944,0.245742013248839,-6.46493575087328,1.01341858179202e-10,1.01006086962343e-09,19.0811813364099,23.3210872137934,41.1676403195542,40.2646301755247
"LINC00094",176.51697056829,1.39964808353957,0.344444715708243,4.0634912359205,4.83441383263986e-05,0.000187264563912266,14.7408267834926,13.9544210377616,3.110080183187,3.8394146133141
"LINC00115",40.3347829419418,-2.40922588605986,0.65937839652072,-3.65378347057228,0.000258404208208694,0.000854527828137709,0.859881562370404,0.573469357716231,2.74178121412538,2.11660036375008
"LINC00336",19.1037297724128,-4.90274440064141,1.3302379562636,-3.68561457561499,0.000228151410905916,0.000765090467380467,0,0.143367339429058,1.06397479951134,1.57514445674424
"LINC00339",229.502272449802,-2.0336954438341,0.498590972936363,-4.07888540752555,4.52521340891385e-05,0.000176112098442763,3.56236647267739,6.49931938745062,9.0437857958464,17.3265890241867
"LINC00379",65.9278933642579,9.15826795271541,1.54098430837029,5.94312862432779,2.79632841211847e-09,2.32781150080504e-08,8.31218843624723,6.49931938745062,0,0
"LINC00471",33.6202717190274,-2.87198540388474,0.880358267132656,-3.26229162729266,0.0011051538733702,0.00314306331498239,0.573254374913602,0.334523792001135,3.15100229086051,1.08291181401167
"LINC00475",285.629658532371,-2.6904417513705,0.632436586848569,-4.2540893542813,2.09901476976709e-05,8.70926629863234e-05,1.59692290154504,6.92942140573779,19.3152348218982,16.046784153082
"LINC00482",137.92655307041,-1.88003019893264,0.432828958374312,-4.34358691246989,1.40174984138746e-05,6.01898374840676e-05,2.53869794604595,4.06207461715664,8.26626575004965,7.23581984816887
"LINC00540",323.213164253811,-1.35937403308421,0.417937627189308,-3.25257632873643,0.00114363875490305,0.00323721183915672,12.1202353553162,8.26751657374233,21.6068728516149,11.6659136327621
"LINC00643",636.100892909779,6.26176387391307,0.394162431817647,15.8862523884823,7.89061030384786e-57,1.68451803196339e-54,78.4130091399678,62.6037382173552,0.450143184408644,0.738348964098865
"LINC00668",802.701879518737,3.52219708629617,0.352550315660057,9.99062241570199,1.67526495603042e-23,5.91301518880499e-22,106.993834403517,59.3540785236299,4.6651202747805,4.5285403131397
"LINC00847",286.882446003446,-3.45412751730142,0.660612789766851,-5.22867187981704,1.70732063715021e-07,1.07609980730096e-06,3.19384580309007,2.19829920457888,30.7325028628083,6.89125699825607
