"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AN_naive_TSC","H9_naive_TSC","AN_naive","H9_naive","AN_naive_TSC","H9_naive_TSC"
"CYTH1",143.012752884101,1.79202654125146,0.498876207174547,3.59212669491866,0.000327990311244678,0.001152263068827,12.2430755785119,8.41088391317139,3.81270858469465,2.56521111983502,12.2430755785119,8.41088391317139
"DAB2",3586.23438505611,3.00442396767014,0.399389141168576,7.52254795631016,5.37189033251365e-14,1.10291846920144e-12,200.925658407218,385.992666856166,41.1879927388844,37.8861950006403,200.925658407218,385.992666856166
"DANT2",44.9064717960349,-4.97454000399074,0.998190480594154,-4.98355784862799,6.24256388101326e-07,4.12753398290495e-06,0.204733705326287,0.0477891131430192,3.65160822196107,5.03176027352254,0.204733705326287,0.0477891131430192
"DAO",66.5267627309523,4.05486786125457,0.945394262641588,4.28907601990793,1.79417960166831e-05,8.57280919681551e-05,4.70887522250459,6.88163229259477,0.107400241822384,0.641302779958755,4.70887522250459,6.88163229259477
"DAP",689.942883192872,1.43013135165252,0.315964396600869,4.52624209258325,6.00417947196286e-06,3.20119098472321e-05,45.041415171783,48.1714260481634,21.6411487272105,15.4899286851576,45.041415171783,48.1714260481634
"DAPK1",402.078502134211,-1.11848600451504,0.329355310423916,-3.39598594319133,0.000683818712831925,0.00220812580799067,13.6352647747307,9.940135533748,29.4276662593333,25.3561252999077,13.6352647747307,9.940135533748
"DAW1",28.6699202110496,5.12701487010928,1.56009662440338,3.28634444169122,0.00101496816587581,0.00315456443250134,4.13562084759099,1.09914960228944,0.161100362733577,0,4.13562084759099,1.09914960228944
"DBI",5021.81168252721,1.42466035785303,0.24787243735381,5.7475545609756,9.05433874283266e-09,8.5439932114894e-08,308.533693926714,368.454062332678,122.382575556607,149.127561831947,308.533693926714,368.454062332678
"DBN1",649.015611708539,-2.11917303590497,0.651342554164124,-3.2535461138794,0.00113974225023255,0.00350422447783363,16.6243768724945,6.11700648230646,75.4486698802251,29.2039419796602,16.6243768724945,6.11700648230646
"DBNDD1",156.592311602472,2.72837959893813,0.44401805382612,6.14474924032387,8.00899389182429e-10,8.87783442257647e-09,13.5533712926002,11.7083327200397,2.36280532009246,1.72658440758126,13.5533712926002,11.7083327200397
"DBP",61.5287415567904,-3.69839862190221,0.754207157464011,-4.90369069731175,9.40525471147127e-07,6.00130339653231e-06,0.245680446391544,0.573469357716231,5.63851269567519,5.72239403655505,0.245680446391544,0.573469357716231
"DCAF10",535.83061565847,2.11582472851784,0.257268596371156,8.22418576679055,1.96521303301193e-16,5.38217047176039e-15,42.3389302614761,38.4702360801305,9.93452236857057,10.0635205470451,42.3389302614761,38.4702360801305
"DCAF13P3",25.0958429628164,-4.26386450574774,1.32828455981523,-3.21005350415341,0.00132710267372181,0.00400442194248858,0.0409467410652573,0.191156452572077,3.4905078592275,1.23327457684376,0.0409467410652573,0.191156452572077
"DCAF4",2778.88442442388,-1.06183606728766,0.212813845247957,-4.98950651472174,6.05337329560462e-07,4.01449302558829e-06,79.4366776665992,87.2629205991531,193.427835522114,180.452736083779,79.4366776665992,87.2629205991531
"DCAF5",523.970942408283,1.79509885997496,0.258392717935825,6.94717279308466,3.72679135689657e-12,5.98577040958211e-11,37.2615343693842,38.1357122881294,11.4918258749951,11.8394359377001,37.2615343693842,38.1357122881294
"DCAF6",953.063144649696,1.3625659105405,0.435998145356971,3.12516446469034,0.00177705674417615,0.00518162593389789,57.3254374913602,69.628737849379,17.3451390543151,35.9129556776903,57.3254374913602,69.628737849379
"DCHS1",31.395798704565,-6.0204192942435,1.36280069717783,-4.41768140177134,9.97653311930511e-06,5.0303520002147e-05,0.0409467410652573,0.0477891131430192,3.92010882651703,2.21989423831877,0.0409467410652573,0.0477891131430192
"DCLK1",242.859387459945,-7.37710569745381,0.943390073809472,-7.81978303806459,5.29144576658391e-15,1.21947067250413e-13,0.0818934821305146,0.191156452572077,37.2678839123674,10.5568303777826,0.0818934821305146,0.191156452572077
"DCN",1432.62136934841,-8.87581272178024,0.678872466460147,-13.0743448295399,4.61523202327088e-39,7.99575983896782e-37,0.368520669587316,0.191156452572077,206.154764178067,77.3509814596406,0.368520669587316,0.191156452572077
"DCST1-AS1",16.8344933410447,3.93131264108684,1.28294045982472,3.06429858921431,0.00218181030591879,0.00621951065020556,1.1465087498272,1.76819718629171,0.107400241822384,0.0986619661475008,1.1465087498272,1.76819718629171
"DCTN5",5143.52926433268,-1.46708705990021,0.266807334601878,-5.49867589693273,3.82653713335796e-08,3.21358257403303e-07,136.516434711568,117.226694539826,432.822974544209,318.135509842616,136.516434711568,117.226694539826
"DCUN1D2-AS",15.3943081227801,-5.03420623674854,1.6381442692862,-3.07311531171924,0.00211836614159607,0.00605482362719923,0.0818934821305146,0,1.44990326460219,1.52926047528626,0.0818934821305146,0
"DDAH1",301.107222343638,2.24591084146557,0.31149894348776,7.21001110411092,5.59473145064565e-13,1.00542149460962e-11,24.3223641927628,21.8396247063598,5.20891172838565,5.22908420581754,24.3223641927628,21.8396247063598
"DDHD2",244.638227445961,2.30465274281202,0.406749912579158,5.66601902431511,1.46153305091927e-08,1.3240527680449e-07,22.8482815144136,15.0535706400511,3.81270858469465,4.39045749356379,22.8482815144136,15.0535706400511
"DDIAS",419.788333067536,-1.01033444471493,0.344717326170604,-2.93090705923758,0.00337973880139619,0.00919086288866453,14.4541995960358,11.4215980411816,32.0589721839818,23.7282028584739,14.4541995960358,11.4215980411816
"DDIT3",2152.28007269839,-1.18748432193083,0.221070052607657,-5.3715295578199,7.80715678636143e-08,6.18277095474612e-07,56.8340765985771,64.7542483087911,145.849528394798,151.890096884078,56.8340765985771,64.7542483087911
"DDIT4L",434.786807500913,-1.53219101419167,0.321443700919055,-4.76659212736449,1.87368075242058e-06,1.1241355455865e-05,11.13751356975,9.60561174174687,27.4944619065304,36.8995753391653,11.13751356975,9.60561174174687
"DDR1",650.153363308169,1.56581205015578,0.279408764899469,5.60401908193238,2.09437635503429e-08,1.83797319398256e-07,48.849462090852,41.4331610949977,14.4990326460219,18.2031327542139,48.849462090852,41.4331610949977
"DDR2",164.345574497715,-3.9509894571346,0.627499231168798,-6.29640525578872,3.04627327107075e-10,3.58225647239283e-09,0.655147857044117,1.19472782857548,20.0301450998747,10.6061613608563,0.655147857044117,1.19472782857548
"DDX25",70.3028636295867,-5.86882821601328,0.877239060827717,-6.69011273902437,2.22998732216943e-11,3.16904834290603e-10,0.122840223195772,0.0955782262860385,6.17551390478711,7.59697139335756,0.122840223195772,0.0955782262860385
"DDX3Y",85.0079693988282,-8.46483163571611,1.61349874820555,-5.24625857016019,1.55219020130725e-07,1.16293589475007e-06,0,0.0477891131430192,11.9751269631959,4.83443634122754,0,0.0477891131430192
"DDX43",693.189714220794,-1.84630320096898,0.307769332351977,-5.99898367670198,1.98556314234057e-09,2.0505959873911e-08,16.542483390364,11.5171762674676,49.9411124474088,58.111898060878,16.542483390364,11.5171762674676
"DDX53",33.8184041542966,-7.15045203453557,1.64953034208374,-4.3348411678823,1.45865402919216e-05,7.10840280534572e-05,0.0409467410652573,0,3.38310761740511,3.30517586594128,0.0409467410652573,0
"DDX58",277.477674012123,3.19717353258517,0.436833309928271,7.31897833777868,2.49865924052834e-13,4.70413026003743e-12,28.4579850403538,18.1598629943473,3.11460701284915,2.31855620446627,28.4579850403538,18.1598629943473
"DECR2",319.383810572356,-1.39440673264293,0.407814374942992,-3.41921917989735,0.000628011181061282,0.0020519822845484,10.2776320073796,6.11700648230646,25.0779564655268,20.9656678063439,10.2776320073796,6.11700648230646
"DEF6",127.061588453076,1.48310809566866,0.426418215819565,3.47805989671,0.000505057054604544,0.00168962350291765,9.25396348074815,8.12414923431327,3.11460701284915,3.55183078131003,9.25396348074815,8.12414923431327
"DENND2D",578.830378472183,5.09831323271027,0.73237486986006,6.96134376331678,3.37042209631627e-12,5.43603957145404e-11,25.5098196836553,77.5617306311202,0.805501813667884,2.46654915368752,25.5098196836553,77.5617306311202
"DENND6A",141.707837244539,1.5374366263242,0.461211190176926,3.33347641832892,0.000857679417663581,0.00271161758067557,11.5879277214678,8.02857100802723,3.97380894742823,3.25584488286753,11.5879277214678,8.02857100802723
"DEPDC1",625.893843356218,1.03353206456761,0.261397234286354,3.95387528635978,7.68955008818382e-05,0.000314079927972732,43.1578650827812,34.9816308206901,20.6208464298978,20.2750340433114,43.1578650827812,34.9816308206901
"DEPDC1B",1067.36340355408,1.99085097324792,0.413803701978951,4.81109995808879,1.50101919930782e-06,9.16239708397756e-06,54.2953786525312,102.698804144348,21.0504473971874,21.6563015693764,54.2953786525312,102.698804144348
"DEPTOR",1565.51893613866,-9.34515795809309,0.543746098136266,-17.1866207226578,3.34467775431837e-66,2.34416301335613e-63,0.0818934821305146,0.382312905144154,164.268669867337,146.710343661334,0.0818934821305146,0.382312905144154
"DERA",1245.42338881096,-1.25716197199866,0.229389297400365,-5.48047352795396,4.24188984295087e-08,3.52401398105924e-07,36.7701734766011,31.4452364481067,91.612406274494,83.1227064792695,36.7701734766011,31.4452364481067
"DES",33.8540590104216,-5.59687643857625,1.31262936083893,-4.26386656093016,2.00919459805695e-05,9.46814532623473e-05,0.122840223195772,0,4.08120918925061,2.51588013676127,0.122840223195772,0
"DFNA5",786.926714317913,3.08778227713628,0.523916219992373,5.8936565796364,3.77741818706358e-09,3.75283576200601e-08,63.4265019100836,67.048125739656,4.34970979380657,12.1847528192164,63.4265019100836,67.048125739656
"DGCR6",52.5132934092712,-2.97591029336305,0.696909108029929,-4.27015554693431,1.95336687068229e-05,9.25029600093682e-05,0.573254374913602,0.525680244573212,3.81270858469465,5.4757391211863,0.573254374913602,0.525680244573212
"DGKA",382.128273541321,1.83434293062464,0.411741418567363,4.45508478842659,8.38600459485443e-06,4.31444126953822e-05,30.3005883882904,25.1370735132281,10.4715235776825,6.1663728842188,30.3005883882904,25.1370735132281
"DGKD",1081.61014645795,4.38184245213371,0.293483995122125,14.9304307047828,2.08912348682097e-50,5.96522130431342e-48,108.836437751454,83.1052677557105,5.37001209111922,4.48911945971129,108.836437751454,83.1052677557105
"DGUOK-AS1",22.3960056975071,4.36768541387542,1.17308375272625,3.72325113507446,0.000196673716221913,0.00072669830587723,1.80165660687132,2.15051009143587,0.107400241822384,0.0986619661475008,1.80165660687132,2.15051009143587
"DHCR7",6750.09214469252,1.04014978317544,0.278536684551653,3.73433677093459,0.000188210510483148,0.000698776272848463,500.532962781705,345.085186005742,239.18033853845,200.135798330205,500.532962781705,345.085186005742
"DHRS3",1205.84867723168,-3.43806598560165,0.71222482195592,-4.82722011310978,1.38452069282987e-06,8.5153269097502e-06,9.17206999861764,9.70118996803291,183.010012065343,35.5183078131003,9.17206999861764,9.70118996803291
"DHRS7",1374.71613834058,2.26806380049202,0.226918126967727,9.99507545210169,1.60165216836376e-23,9.87834991360032e-22,115.797383732548,95.7215936254675,23.5206529591022,23.5308789261789,115.797383732548,95.7215936254675
"DHX35",369.881448345099,-1.27202360094962,0.281785031300855,-4.51416313732971,6.35672726542863e-06,3.37050817419684e-05,9.95005807885753,10.1312919863201,26.259359125573,25.8001041475715,9.95005807885753,10.1312919863201
"DIAPH1",2236.42399775438,1.13557869411965,0.239739541780772,4.7367183806419,2.17206666556587e-06,1.28515333524022e-05,130.53821051604,153.880944320522,65.353047148921,73.9471436275519,130.53821051604,153.880944320522
"DIAPH2",667.284774648414,-1.51120207139723,0.274860584863427,-5.49806758269148,3.83975778679444e-08,3.221176567714e-07,17.5661519169954,14.6234686217639,44.3562998726448,54.0667574488305,17.5661519169954,14.6234686217639
"DIAPH3",1159.66023664256,1.62108383821755,0.221142640395048,7.33048965736164,2.29313328359481e-13,4.35373181142528e-12,87.4622389153896,75.0766967476832,28.0314631156424,28.6119701827752,87.4622389153896,75.0766967476832
"DICER1",703.540708857348,1.03795009247282,0.342989809616988,3.02618347067479,0.00247661975047685,0.00696715926520754,46.7611782965238,41.0986373029966,17.7747400216046,28.1679913351115,46.7611782965238,41.0986373029966
"DIP2B",572.902964207038,1.34874631859177,0.458654702024121,2.94065734557941,0.00327516613641613,0.00893485255792646,31.2423634327913,44.730609901866,11.0085247867944,21.2123227217127,31.2423634327913,44.730609901866
"DIP2C",260.528422211329,1.12309669237875,0.351488081736024,3.1952625159627,0.00139703704376118,0.00418270178208807,14.8227202656231,18.2076521074903,8.26981862032361,8.04095024102132,14.8227202656231,18.2076521074903
"DIRC2",547.980453174348,1.79548429551448,0.444778179534742,4.0368084095147,5.41832821871033e-05,0.000229427154768314,35.009463610795,43.6792494127196,8.21611849941241,16.2298934312639,35.009463610795,43.6792494127196
"DKC1",7090.00302110775,-1.10037439348973,0.210450758870989,-5.22865490907675,1.70747733737037e-07,1.26757790394385e-06,194.415126577842,223.031791038471,469.553857247465,493.063175822135,194.415126577842,223.031791038471
"DKKL1",18.8512757827307,-3.17503584263709,1.08944872394879,-2.91435087566943,0.00356429050856689,0.00961809509128331,0.204733705326287,0.143367339429058,1.55730350642458,1.82524637372877,0.204733705326287,0.143367339429058
"DLG3",1748.73822016248,-2.15026799322665,0.247599500917637,-8.68446012717096,3.80545408099383e-18,1.29528248288838e-16,30.8328960221388,28.8168352252406,157.609854874349,126.237985685727,30.8328960221388,28.8168352252406
"DLG4",59.7819398930433,-3.26058993376488,0.944437754015219,-3.45241379847712,0.000555594967693171,0.00183716894850118,0.327573928522059,0.716836697145289,8.10871825759003,2.61454210290877,0.327573928522059,0.716836697145289
"DLG5",2443.16153453106,3.28057414607991,0.475127979645584,6.90461157123817,5.03409792481141e-12,7.92048529619052e-11,216.485420012015,194.740636057803,12.6732285350414,32.8544347271178,216.485420012015,194.740636057803
"DLK1",92.9528922760833,-7.60130084620517,1.36007310305812,-5.58889138320115,2.28523829056306e-08,1.99186485032175e-07,0.0409467410652573,0.0477891131430192,14.7138331296667,3.60116176438378,0.0409467410652573,0.0477891131430192
"DLL3",86.0028044404804,-2.54282351940618,0.751823491366018,-3.38220812279491,0.000719056450288455,0.00230885701936645,1.43313593728401,0.907993149717366,10.4715235776825,4.09447159512128,1.43313593728401,0.907993149717366
"DLX3",2429.09360253752,2.58994707977464,0.559769768172125,4.62680771101995,3.71344986596699e-06,2.08019727914306e-05,185.652523989877,200.236384069251,15.8415356688017,53.3267927027242,185.652523989877,200.236384069251
"DLX4",911.647733704824,3.79380483320538,0.315587997818363,12.0213850318507,2.74334115349922e-33,3.35710930522258e-31,93.9727707447655,64.3719354036469,5.74591293749757,6.4623587826613,93.9727707447655,64.3719354036469
"DMAC1",1565.1143959668,-1.132674038181,0.335102335718684,-3.38008398464841,0.000724636834958245,0.00232580669405104,43.2397585649117,47.5501675773042,130.544993935108,83.024044513122,43.2397585649117,47.5501675773042
"DMBX1",116.735512167741,-8.94221588469108,1.59417077056367,-5.60932119055807,2.03121740106192e-08,1.7855952740578e-07,0.0409467410652573,0,16.6470374824696,6.4623587826613,0.0409467410652573,0
"DMXL2",570.168159970255,2.46642786747634,0.358401704739744,6.88174145060876,5.91252540012337e-12,9.18078843348461e-11,45.9012967341534,43.6792494127196,6.60511487207665,10.8034852931513,45.9012967341534,43.6792494127196
"DNAH14",318.911366996006,1.10069276666828,0.325659988908949,3.37988332664355,0.000725166063930588,0.00232702092398454,20.9647314254117,19.4023799360658,8.80681982943553,11.3954570900363,20.9647314254117,19.4023799360658
"DNAH3",120.37239008997,-2.60822748516128,0.508315221119814,-5.13112213994964,2.88019931974294e-07,2.0408912367241e-06,1.76070986580606,1.38588428114756,12.0288270841071,8.53426007175882,1.76070986580606,1.38588428114756
"DNAJA1P1",19.7448155974226,-7.81299242491118,1.96733228436956,-3.97136390582585,7.14623208590793e-05,0.000293286538548348,0,0,2.68500604555961,1.23327457684376,0,0
"DNAJA1P3",51.3726590699862,-3.53266134860027,0.884822058950853,-3.99251048599421,6.53774409748582e-05,0.000271859428908128,0.327573928522059,0.430102018287173,6.71251511389903,2.66387308598252,0.327573928522059,0.430102018287173
"DNAJA4",200.889348476903,-1.68533768017204,0.358610552962167,-4.69963213924114,2.60630537879304e-06,1.51362043825273e-05,4.83171544570036,4.01428550401362,14.9286336133114,15.5885906513051,4.83171544570036,4.01428550401362
"DNAJB4",575.912322462042,-1.75461060216264,0.31239879456278,-5.61657289561029,1.94782096313271e-08,1.7181608369876e-07,13.7581049979265,10.7047613440363,49.2967109964745,39.0701385944103,13.7581049979265,10.7047613440363
"DNAJC15",11684.045194054,-3.1293460629888,0.279847512769034,-11.1823258031653,4.97683147061575e-29,4.59507571529487e-27,103.022000520187,118.803735273546,861.296239294612,1229.03211229942,103.022000520187,118.803735273546
"DNAJC25",122.320299428937,-1.45907155404383,0.448480705437942,-3.25336527603578,0.0011404679074115,0.00350505773657125,3.48047299054687,2.58061210972304,9.12902055490268,8.73158400405382,3.48047299054687,2.58061210972304
"DNAJC5",603.807043141924,1.65392432317142,0.248162179391058,6.66469132093307,2.65222195398115e-11,3.73808138102699e-10,44.2634270915432,40.7641135109954,14.8749334924003,14.1086611590926,44.2634270915432,40.7641135109954
"DNAJC6",104.59807978836,4.13726815424514,0.611256065844387,6.76846968958898,1.30151647387612e-11,1.91306792284994e-10,10.031951560988,8.36309480002837,0.375900846378346,0.739964746106256,10.031951560988,8.36309480002837
"DNALI1",95.6544563023706,1.48950395827715,0.478840287220746,3.11064878630499,0.00186676824388982,0.00540843659386267,6.4286383472454,6.64268672687967,2.63130592464842,2.36788718754002,6.4286383472454,6.64268672687967
"DNASE1",227.294377402614,1.67654708305041,0.375058938590218,4.47008965938062,7.81868139965162e-06,4.04686970464009e-05,17.6480453991259,14.5278903954778,4.67191051927372,6.11704190114505,17.6480453991259,14.5278903954778
"DNMBP",403.833496060253,-1.58880687791645,0.377708040973594,-4.2064417633818,2.59422894297178e-05,0.000118730828351683,11.5469809804026,7.21615608459591,26.9574606974185,33.4464065240028,11.5469809804026,7.21615608459591
"DNMT1",9035.70265541408,3.13523373572527,0.379288926071429,8.2660829784807,1.38432216457378e-16,3.83900421862646e-15,821.104998581605,686.108297394327,62.1310398942494,122.143514090606,821.104998581605,686.108297394327
"DNMT3A",2560.14689534459,-3.15527530734371,0.192381613111036,-16.4011271987963,1.87722361702054e-60,9.33706804865798e-58,24.6089913802196,23.3210872137934,223.714703716027,234.568824515683,24.6089913802196,23.3210872137934
"DNMT3L",27735.7038619648,-10.3989644372064,0.664932931240799,-15.6391177946345,3.94150686264411e-55,1.55831011064383e-52,3.31668602628584,0.525680244573212,2661.4316924796,2857.20120864855,3.31668602628584,0.525680244573212
"DNPH1",1061.56236419311,-2.00774809923215,0.234319428195251,-8.5684235178278,1.04911333111604e-17,3.36305165332187e-16,18.9173943721489,20.2625839726402,79.9057799158541,89.3877413296357,18.9173943721489,20.2625839726402
"DOC2A",62.5560839520924,-3.09700799115681,0.722180181480273,-4.28841454054967,1.79953010100077e-05,8.59038842951418e-05,0.737041339174632,0.477891131430192,4.02750906833942,7.15299254569381,0.737041339174632,0.477891131430192
"DOCK11",224.577841895781,-1.56206560163209,0.372599183716903,-4.19234842666465,2.76081537846519e-05,0.00012557230773025,5.52781004380974,5.01785688001702,14.3916324041995,19.0417594664677,5.52781004380974,5.01785688001702
"DOCK5",464.828465187257,2.58273172221784,0.419272680014685,6.16002865277885,7.2731783380221e-10,8.10297231170251e-09,41.4790486991057,32.5921751635391,4.67191051927372,8.58359105483257,41.4790486991057,32.5921751635391
"DOCK6",593.039270321786,-1.70410616011573,0.384060817499516,-4.43707371975763,9.11900700572537e-06,4.65582678878409e-05,16.7472170956902,9.22329883660271,43.7118984217105,46.6671099877679,16.7472170956902,9.22329883660271
"DOCK8",121.277646182528,3.08485136452057,0.901041472196753,3.42365080821381,0.000617859583784201,0.00202224090901477,6.18295790085385,13.7632645851895,0.429600967289538,2.12123227217127,6.18295790085385,13.7632645851895
"DOCK9",1197.03920464322,1.63832050690833,0.20956052673453,7.81788694864156,5.37173995864731e-15,1.23437941016964e-13,86.7661443172802,81.3370705694188,28.2462635992871,29.6972518103977,86.7661443172802,81.3370705694188
"DOT1L",185.206030752147,1.33357858923568,0.427744264751356,3.11770068971204,0.00182267805132424,0.00529562330381919,10.8099396412279,13.7154754720465,4.45711003562896,6.01837993499755,10.8099396412279,13.7154754720465
"DPEP1",62.8138953394045,-9.48275895366609,1.73568648567086,-5.46340542024842,4.67086179736959e-08,3.85339850474274e-07,0,0,9.34382103854745,3.10785193364628,0,0
"DPEP2",34.0009939199778,3.4668146083328,1.16719747529409,2.97020399865008,0.00297602051311121,0.00821616119814893,1.06461526769669,4.63554397487287,0.214800483644769,0.345316881516253,1.06461526769669,4.63554397487287
"DPF1",135.343953580691,-2.34079213185432,0.53978075892095,-4.33656089656417,1.44729343042316e-05,7.06196753281476e-05,2.37491098178492,1.76819718629171,14.1231317996436,8.33693613946382,2.37491098178492,1.76819718629171
"DPF3",223.064570310885,3.39924697614297,1.04979898788059,3.23799795521389,0.00120371672261084,0.00367308690796289,21.6608260235211,16.2482984686265,0.214800483644769,3.65049274745753,21.6608260235211,16.2482984686265
"DPH2",2603.9320126832,-1.56715330924635,0.241605452812456,-6.48641531473565,8.79026499865522e-11,1.13705617461632e-09,56.0970352594025,65.5188741190794,206.369564661712,180.946045914517,56.0970352594025,65.5188741190794
"DPP3P1",20.1575187077259,-7.84302654661518,1.92074752516436,-4.08331987617374,4.43968442148141e-05,0.0001922907137495,0,0,2.52390568282604,1.47992949221251,0,0
"DPP4",3211.28145002687,4.7335484494308,0.310024032735361,15.2683274508315,1.24321004792844e-52,4.16718602804534e-50,251.822457551332,320.378214510801,13.4250302277981,9.71820366552883,251.822457551332,320.378214510801
"DPPA2",523.90127037867,-2.23671503989672,0.308781481063815,-7.24368259453507,4.36662676746957e-13,7.96377694879020e-12,9.82721785566175,7.21615608459591,39.7380894742823,46.3711240893254,9.82721785566175,7.21615608459591
"DPPA3",1534.96829787456,-2.85044474120281,0.453115198924759,-6.29077273939808,3.15889511376172e-10,3.70677349764779e-09,18.0575128097785,16.6306113737707,81.0871825759003,188.148369443284,18.0575128097785,16.6306113737707
"DPPA3P2",211.281154745712,-2.43147340175568,0.532528880222761,-4.56589960104808,4.97356780414389e-06,2.70980360325423e-05,4.29940781185202,1.86377541257775,16.4322369988248,19.0910904495414,4.29940781185202,1.86377541257775
"DPPA4",7496.97183948106,-2.51143100459817,0.266021037996015,-9.44072327330666,3.70214986912452e-21,1.79507700729657e-19,121.284247035292,86.880607694009,690.315054313376,578.455107522797,121.284247035292,86.880607694009
"DPPA5",22367.3043495677,-13.8126346757407,1.81372467397092,-7.61561822142479,2.6243231398767e-14,5.52038724335046e-13,0,0.286734678858115,2112.67015688813,2341.34711864634,0,0.286734678858115
"DPT",137.722203936989,-10.615585808702,1.59834132374696,-6.64162632285327,3.10240693146991e-11,4.32513675192899e-10,0,0,18.7950423189173,8.53426007175882,0,0
"DPYSL2",1940.89644625224,2.41392804631737,0.474092286054573,5.09168387110079,3.54897474130964e-07,2.46716147593568e-06,192.736310194166,112.113259433523,41.2953929807068,19.5844002802789,192.736310194166,112.113259433523
"DPYSL3",401.428824352162,-12.1592011269653,1.58440509200897,-7.67430071279801,1.66323482552638e-14,3.57676677472682e-13,0,0,59.0164328814003,20.5710199417539,0,0
"DQX1",58.415713912563,-4.36386431708459,0.92179145840522,-4.73411233885207,2.20015848660576e-06,1.30077621568153e-05,0.122840223195772,0.382312905144154,3.75900846378346,7.35031647798881,0.122840223195772,0.382312905144154
"DRAM1",1151.8067388754,2.73977392078695,0.250292593474896,10.9462844375447,6.9229450565315e-28,5.83305408888848e-26,85.7834225317141,99.6403009031951,14.6601330087555,15.1939427867151,85.7834225317141,99.6403009031951
"DRAXIN",40.4887282553189,-4.8320290295203,1.24819593077408,-3.87121036881099,0.000108296279227038,0.000426300824457928,0.204733705326287,0.0477891131430192,6.17551390478711,1.57859145836001,0.204733705326287,0.0477891131430192
"DROSHA",1440.42722980007,-1.4979465655258,0.266653719636323,-5.6175723615211,1.93659079237899e-08,1.71021153652301e-07,35.5417712446433,34.3125832366878,119.966070115603,91.5583045848808,35.5417712446433,34.3125832366878
"DSC1",59.2758780140201,2.74494911944944,0.689845760140575,3.97907659661499,6.91834508310996e-05,0.000285148256713372,5.93727745446231,3.67976171201248,0.644401450934307,0.887957695327507,5.93727745446231,3.67976171201248
"DSC2",2350.27245617407,1.97148529240414,0.477395108961991,4.12967216335914,3.63280880304473e-05,0.000160591396026797,178.814418231979,168.647780281715,26.527859730129,68.8660523709556,178.814418231979,168.647780281715
"DSC3",945.851183617087,7.1431576946646,2.4450016160801,2.92153495837632,0.00348311184118155,0.00943205154182969,90.1647238256966,84.1088391317139,0,1.33193654299126,90.1647238256966,84.1088391317139
"DSCAML1",25.8828687549447,-5.79815917735792,1.58413483213892,-3.66014247002522,0.000252075053202423,0.000910244788133058,0.0818934821305146,0,1.28880290186861,3.79848569667878,0.0818934821305146,0
"DSCR3",1643.60981510775,1.2652194248414,0.243564939267931,5.19458764731984,2.05174094523502e-07,1.50039799819504e-06,118.172294714333,97.4897908117593,51.9280169211229,44.1512298510066,118.172294714333,97.4897908117593
"DSEL",90.4178006543432,1.79291964260369,0.570469594914093,3.14288379010574,0.00167292242517006,0.00491516594392094,5.15928937422242,7.78962544231214,2.20170495735888,1.82524637372877,5.15928937422242,7.78962544231214
"DSTNP2",284.362100276639,-4.32842930359906,0.446712377287197,-9.68952176764124,3.34089323515603e-22,1.82671038272592e-20,1.02366852663143,1.4814625074336,22.5540507827007,31.423836217979,1.02366852663143,1.4814625074336
"DSTNP5",43.209762851579,-8.94292227458525,1.80406174197604,-4.95710433102463,7.15515588845325e-07,4.66886790706986e-06,0,0,6.44401450934307,2.12123227217127,0,0
"DTNA",21.0898069778774,-5.49062407299059,1.51089265884614,-3.63402657418679,0.000279032103750813,0.00099800417715931,0.0818934821305146,0,2.04060459462531,2.07190128909752,0.0818934821305146,0
"DTNB",144.248764737382,-4.87743814838339,0.531240523356062,-9.18122382225407,4.2621949054541e-20,1.79559517068843e-18,0.45041415171783,0.430102018287173,12.8880290186861,14.8979568882726,0.45041415171783,0.430102018287173
"DTWD2",39.0320291087755,-3.99951956486281,0.97369255392839,-4.10757949080193,3.99827192124573e-05,0.000174991072250037,0.327573928522059,0.0955782262860385,4.34970979380657,2.95985898442502,0.327573928522059,0.0955782262860385
"DTX2",258.438160129841,1.35710044082761,0.432410879979927,3.13845118996684,0.00169843219200539,0.00498006086238637,19.9001161577151,14.6712577349069,8.80681982943553,5.62373207040755,19.9001161577151,14.6712577349069
"DTX3",130.147061177928,-10.533955433322,1.65392339449311,-6.36907094270255,1.90176635080953e-10,2.31621922299622e-09,0,0,19.3857436489404,6.41302779958755,0,0
"DTX4",605.75096225102,3.22282633040808,0.39707854705299,8.11634462331705,4.80435142760924e-16,1.24921238890905e-14,53.1079231616387,48.4581607270215,4.08120918925061,7.59697139335756,53.1079231616387,48.4581607270215
"DUBR",221.673554566858,3.16919113604947,0.505711118902791,6.26680137649625,3.68539745794292e-10,4.2919292601225e-09,16.0511224975809,20.8360533303564,1.50360338551338,2.91052800135127,16.0511224975809,20.8360533303564
"DUSP14",3822.08808817724,1.91573953549017,0.24865927640663,7.70427535692408,1.31587837011792e-14,2.86575262554354e-13,285.644465671235,274.787400572361,67.8232527108358,91.7556285171758,285.644465671235,274.787400572361
"DUSP16",729.499565738437,-1.96139083793469,0.330906826853941,-5.92732055902984,3.07917527468441e-09,3.09301651859016e-08,11.5469809804026,16.0093529029114,51.9280169211229,63.6862991482118,11.5469809804026,16.0093529029114
