"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AN_naive_TSC","H9_naive_TSC","AN_EVT","H9_EVT"
"MACC1",442.117250070915,6.73111076985692,0.703817955316415,9.56370993239413,1.13609473768729e-21,1.42447168231895e-19,60.314549589124,22.0785702720749,0.560864003519235,0.119847812453834
"MAFG-AS1",73.74857428058,-2.28719359046508,0.606755656233833,-3.76954638488552,0.000163544513553045,0.00152772894356713,1.1465087498272,1.19472782857548,3.83257069071477,6.39188333087113
"MAMDC2",2687.76568955746,-12.5381816926064,1.78669154859133,-7.01754127761551,2.25806462487674e-12,9.2926978550142e-11,0.0818934821305146,0,70.388432441664,390.903614953587
"MANBA",808.212736875499,1.2227370807997,0.325287032857904,3.75894812054753,0.000170629210630308,0.00158506847848392,51.551947001159,53.9061196253257,17.0128747734168,23.2504756160437
"MANEAL",112.512950831397,-2.33660429050956,0.688739392621654,-3.39258116428535,0.000692374163561168,0.00531097300076423,1.80165660687132,1.67261896000567,3.27170668719554,12.7438173909243
"MANF",1520.75576612213,-1.02503413520141,0.304566855203099,-3.36554722777655,0.000763919884793109,0.00575449139493787,45.4508825824356,47.9324804824483,73.1460137923002,96.0779963171566
"MAOA",1651.28589560131,-2.24988821625626,0.653198536198784,-3.44441711297951,0.000572292075372561,0.00451905266815673,14.0447321853833,38.9481272115607,170.268963735048,47.1401395651746
"MAP2K1",386.270782629134,1.36601395821523,0.36376311172031,3.75522947270566,0.000173182732391872,0.00160457150398436,28.3351448171581,23.6556110057945,7.6184027144696,10.3069118710297
"MAP3K13",726.759229105487,1.16879072421913,0.314532193437687,3.71596532439113,0.000202429345258464,0.00183499465945104,47.74390008209,46.0687050698706,17.7139547778158,19.2155992634313
"MAP3K21",25.8622803840129,3.23535220676541,1.01713655742982,3.18084349946161,0.00146846935057564,0.00999542608184822,2.17017727645864,2.19829920457888,0.0934773339198725,0.319594166543556
"MAP3K5",60.7819839023047,-2.98714488976787,0.898415098026283,-3.32490504259144,0.000884486539244132,0.00653429042428374,0.409467410652573,0.860204036574346,1.49563734271796,7.75015853868124
"MAP4",5831.84344363476,-1.31088336066739,0.300508258112671,-4.3622207552642,1.28748861429444e-05,0.000158467405957561,160.019864083026,152.495060039374,283.329799111133,408.361446301029
"MAP7D3",2496.58439431947,-1.77792470997446,0.352174516845949,-5.04841953329681,4.45480030202635e-07,7.63289921481296e-06,45.7784565109577,59.0673438447718,122.922694104632,199.826252631359
"MAPK12",98.6105826746153,-4.36883507161823,0.771885271364223,-5.6599539254024,1.51413640878657e-08,3.36876518412615e-07,0.655147857044117,0.191156452572077,4.15974135943432,11.7850348912936
"MAPK8IP1",28.0206126304908,5.72138029492926,1.35920332454996,4.20936308173292,2.56091574484737e-05,0.00029618315200752,3.43952624948161,1.72040807314869,0.0467386669599362,0.0399492708179445
"MAPKAPK3",437.056732354583,2.18755559615575,0.380888170540117,5.74330148676892,9.28481989397211e-09,2.13662339103825e-07,39.5136051279733,27.5265291703791,6.63689070831094,6.31198478923524
"MAPRE2",1018.97437873438,1.42031006554909,0.33530743170018,4.2358442768399,2.27694541570408e-05,0.000266325193522981,81.2383342734705,57.5380922241952,20.7987067971716,25.0881420736692
"MARCH2",191.294109595169,-1.57332599708649,0.479873707354658,-3.27862513193227,0.00104314104995168,0.00748383974660522,4.34035455291728,4.63554397487287,8.08578938406897,15.9397590563599
"MARCH9",67.0308086850417,3.59033297194501,0.917899773435599,3.91146514668675,9.17378966082714e-05,0.000926446582232841,7.12473294535477,4.44438752230079,0.74781867135898,0.0798985416358891
"MARF1",438.139220030303,-1.40683272313548,0.441235024549314,-3.18839766759778,0.00143063637794085,0.00981258570882128,12.734436471295,9.70118996803291,17.1530907742966,36.3538364443295
"MARK4",81.8095256536046,2.19459113558735,0.62928584180912,3.48743129080763,0.000487684214297706,0.00393195397777525,8.10745473092095,4.49217663544381,0.888034672238788,1.55802156189984
"MARVELD1",628.45184751162,-4.01543767272636,0.539857633623464,-7.43795664381957,1.02254606437977e-13,5.08091777767369e-12,4.2175143297215,2.62840122286606,24.0704134843672,76.4629043455459
"MARVELD3",172.977107462184,3.86856062465353,0.479907108071001,8.06106131706052,7.56348765504808e-16,4.74167057851052e-14,16.1330159797114,14.0977883771907,0.794557338318916,1.03868104126656
"MAST4",688.858977683725,-2.10659181401141,0.498438059460076,-4.2263863563977,2.37474117650229e-05,0.000276313482222043,7.8617742845294,16.2005093554835,29.9127468543592,64.118579662801
"MCAM",6662.35542882541,-5.06342510461689,0.356303570571348,-14.2109861444764,7.83148518298145e-46,4.77578205522178e-43,19.9820096398456,16.1527202423405,386.388559757793,696.95497868986
"MCEE",480.071236082874,-1.14472217079323,0.333544571604321,-3.43199160845943,0.00059916609755259,0.0047118478105308,14.167572408579,13.7154754720465,25.7997441618848,28.803424259738
"MCOLN1",599.426645844447,1.23272253434435,0.361845014876223,3.40676942797188,0.000657366340845243,0.00509781897617328,43.608279234499,34.9816308206901,11.6846667399841,18.1369689513468
"MCOLN2",24.1740543937356,4.92841392250064,1.28148239753724,3.84586938686954,0.000120125743899058,0.00116783114503606,3.11195232095956,1.29030605486152,0.0467386669599362,0.0798985416358891
"MCOLN3",26.0011269356256,5.53884634362687,1.4354515681789,3.85860900249933,0.000114034205949988,0.00111997284555274,3.43952624948161,1.33809516800454,0.0934773339198725,0
"MCRIP1",779.086008908181,-1.3877060365173,0.386996995656852,-3.58583154931717,0.000336005808071051,0.00285126750226516,23.1758554429356,17.1085025052009,33.8855335459538,60.483196018368
"MDH2",16281.800919914,1.09996846627909,0.313095503147861,3.51320429460025,0.000442736919422593,0.00362622619717552,1035.99349569208,1033.91746284922,468.7420909412,378.79898589575
"ME1",136.412464743932,1.96825384745595,0.595410562267873,3.30570865246163,0.000947365387245428,0.00690377731411442,14.7408267834926,5.68690446401929,2.33693334799681,2.23715916580489
"MECR",892.28901184932,1.22898659704559,0.354733703356476,3.46453293108878,0.000531153103508122,0.00423911364465495,61.0106441872334,55.6743168116174,24.8649708226861,18.736208013616
"MED12L",436.131088704098,2.92312667568512,0.410994810038776,7.11232016630412,1.14108170458234e-12,5.00286017930611e-11,30.2596416472252,41.3853719818547,3.2249680202356,5.23335447715074
"MED16",1278.46313261009,-1.45410701873564,0.360561613941738,-4.03289469125408,5.50939728886988e-05,0.000586876038996052,32.7164461111406,31.0629235429625,56.1798776858433,100.632213190402
"MET",182.834553619065,1.90005914527908,0.58132424285005,3.26850147512116,0.00108118613898702,0.00772374506956859,18.30319325617,8.74540770517252,4.11300269247439,2.157260624169
"METTL7A",790.036251190977,2.92113939000096,0.479602916480294,6.09074567652463,1.12385969461716e-09,3.07708197203753e-08,38.1623626728198,90.8948931980226,7.6184027144696,7.55041218459152
"MFAP2",2339.57500261052,-4.09208105717308,0.383203224805781,-10.6786185300165,1.28164672969694e-26,2.72929722628797e-24,15.5188148637325,8.74540770517252,196.208923897812,165.909321706924
"MFAP5",11429.7645147137,-3.78356148957876,0.368366069617466,-10.2711997701304,9.50155676564634e-25,1.6772748101041e-22,57.1616505270992,86.5460839020079,683.366049621227,1095.28915801559
"MFHAS1",626.271712290327,2.7490827920578,0.330311277940646,8.32270338814101,8.59794123968679e-17,5.94587524080608e-15,53.6811775365523,48.0758478218774,6.21624270567152,7.19086874723002
"MFSD11",1412.19392504492,-1.33362989103685,0.297095465085242,-4.48889346276021,7.15940892997298e-06,9.42596959808808e-05,39.8002323154301,35.0772090469761,79.4557338318916,87.4889030912986
"MFSD13A",1286.14479829117,2.58343090356325,0.439421546233211,5.87916301717295,4.12346131482419e-09,1.00949556568762e-07,68.7086315075018,135.48213576046,11.7781440739039,18.8960050968878
"MFSD2A",413.009090180894,-2.8938283076673,0.627358664435635,-4.6127175278125,3.97438255346291e-06,5.54265242591043e-05,1.88355008900184,7.16836697145289,19.7237174570931,41.4673431090264
"MFSD6",97.6779522108082,2.77181886301513,0.608419328576767,4.55577055630211,5.21938854103952e-06,7.04459926223201e-05,7.77988080239889,8.07636012117025,1.35542134183815,0.679137603905057
"MGAT1",2179.06377789803,-1.42944164415791,0.442974927614797,-3.22691320670169,0.00125133410706223,0.00877569178272183,57.2435440092297,52.8547591361793,73.6134004618995,195.152187945659
"MGAT4A",5989.61661127335,-1.65759448025101,0.299990757168288,-5.52548517126857,3.28576330620804e-08,6.94201582930505e-07,128.531820203843,140.022101509046,316.514252652688,439.521877539026
"MGAT5",1071.52345849125,-2.34668390867144,0.60457795211304,-3.88152412847611,0.000103803850551961,0.00103157959926304,15.1502941941452,17.6341827497741,25.0986641574858,128.396956408874
"MGAT5B",179.665938343032,-4.50137396166574,0.596909951214592,-7.54112735515022,4.65925809081807e-14,2.4228142072254e-12,0.655147857044117,0.764625810288308,8.17926671798884,20.893468637785
"MICAL3",326.581438946334,-2.02970404740673,0.544456747939452,-3.72794359715137,0.000193048567609665,0.00175946982544243,7.001892722159,5.01785688001702,10.8901094016651,33.6372860287093
"MICALL2",303.998031017419,-1.29413140349982,0.40420672436699,-3.20165728446627,0.0013663945717317,0.00945900390833459,7.61609383813786,8.79319681831554,13.928122754061,22.0919467623233
"MICE",73.2525073899896,-6.29765289571075,1.00647157635821,-6.2571592120843,3.92053123213379e-10,1.15599663758916e-08,0.163786964261029,0,7.24449337879011,4.51426760242773
