"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"MTNR1B",99.9872009389978,1.89875207684301,0.228631474446839,8.30485864396813,9.99383543659926e-17,3.52662046296749e-15,2.21739642846175,2.05857673871914
"SLC36A4",276.585035101251,0.596394927034764,0.133924313136883,4.45322371319681,8.45905365559739e-06,6.13713903538498e-05,12.1956803565396,13.9109882646778
"SMCO4",11.9128657175559,1.88769572688595,0.753200865731888,2.50623148853084,0.012202570063182,0.0356271701216575,0.498914196403893,0
"C11orf54",169.496036774539,0.543385215901374,0.183784845195929,2.95663777566689,0.00311013247959409,0.0111650028828038,7.59458276748148,8.92049920111627
"KDM4D",34.150322154974,-0.752803131403861,0.294695497574788,-2.55451181846718,0.0106336819724542,0.0317268775982034,3.54783428553879,2.86953121154789
"ENDOD1",176.721171247061,-0.888041059225202,0.181426996032797,-4.89475700223062,9.84272715489249e-07,8.82767545229213e-06,17.4619968741363,17.7162361756435
"MTMR2",1626.20251900512,-0.630071050983984,0.0851394196193438,-7.40046213376855,1.35711365674142e-13,3.4451774186204e-12,136.369880350397,152.5218220051
"MAML2",103.532158168465,-0.782944052873348,0.214269454313043,-3.65401617969067,0.000258169988115416,0.00128228866610015,10.1445886602125,9.48192922076695
"TMEM123",148.562215281978,1.15997691085662,0.215568800624534,5.38100554206359,7.40709138799235e-08,8.23145852515556e-07,4.49022776763504,5.61430019650675
"DYNC2H1",30.182018563982,1.21565229558949,0.438497923219608,2.77231026925679,0.00556599559191347,0.0183986318241769,1.16413312494242,0.810954472828752
"CASP4",6624.97186208736,0.520334510365904,0.0686287253296338,7.58187636250945,3.4059277467356e-14,9.2378080535203e-13,325.402925876761,326.377984756925
"CARD16",1675.55854914578,0.929775109053488,0.117161355429243,7.93585142171732,2.09056158944417e-15,6.44868883883464e-14,65.8012390146023,64.3149278066495
"CASP1P2",270.038881266654,0.900577739853257,0.148411163660574,6.06812666675761,1.29410826098515e-09,1.93398884235919e-08,10.2554584816356,11.1038381664245
"KBTBD3",43.7772610406482,-0.786483940607583,0.300110595931915,-2.62064702569185,0.00877630775642351,0.0269855448349883,2.93805026771181,5.42715685662319
"ACAT1",439.822991043855,-0.787646287536789,0.154286144215504,-5.10510060084604,3.30618580978057e-07,3.24362334176435e-06,42.7957510693117,40.9843914344992
"EXPH5",241.384100704675,0.903626591450263,0.193122991223453,4.67902131033545,2.88247486041982e-06,2.34919958394554e-05,8.59241116028927,10.4800270334793
"RDX",7929.39715748874,0.767692866374487,0.0912143443985387,8.41636117034665,3.88358753553154e-17,1.43034863330506e-15,322.85291998403,354.574247966048
"SIK2",154.520114544018,-0.584690778802266,0.1478816223855,-3.95377579289796,7.6927499338269e-05,0.000441269230246751,14.0250324100205,12.7881282253765
"ALG9",475.072517497774,0.543272262196597,0.176014948800278,3.08651205991055,0.00202519731254557,0.0077445843327984,20.7326566061173,25.4514942241639
"FDXACB1",24.9217076669336,-1.0254489517984,0.378881566590036,-2.70651581449983,0.00679933438333033,0.0217863150671007,3.21522482126953,2.05857673871914
"DIXDC1",94.759254471133,-0.895676744797803,0.27135320516528,-3.30077820253587,0.00096417070957443,0.00407047327436997,8.37067151744309,10.5424081467738
"ATF4P4",58.1418808599265,0.621079107180029,0.259149224316034,2.3966080115394,0.0165476156034876,0.045831489281901,2.6608757141541,2.74476898495885
"USP28",162.840949064034,-0.711763364400993,0.161530657171596,-4.40636704427492,1.05118780776104e-05,7.46575956196989e-05,15.4109051778091,14.534799397623
"NNMT",10.4223709311247,-2.61671959575884,0.658511279069022,-3.97368986520361,7.07676972017156e-05,0.000409244340746086,2.1619615177502,1.49714671906847
"SIK3",158.759844812165,0.871814254934277,0.189861704435733,4.59183834636531,4.39358635236163e-06,3.435356382241e-05,6.87392892823141,5.86382464968482
"SIDT2",1071.84060693394,-0.734720041670459,0.169678057226799,-4.33008282672874,1.49053267923723e-05,0.000102459870046496,99.5056647272209,99.9969246111146
"TMPRSS13",672.127886096534,0.640708897315269,0.132975436968863,4.81824998601279,1.4482284922743e-06,1.25141795358062e-05,31.5424641948683,30.1924588345474
"MPZL3",51.4359547644549,2.24838098008104,0.332172289129496,6.76871928713029,1.29927349773229e-11,2.59469729621204e-10,0.942393482096242,0.810954472828752
"MPZL2",10.6310384220402,6.42107619055878,1.60742067387743,3.99464576691666,6.47910497788818e-05,0.000379237234485161,0,0
"IFT46",70.1865533842819,-0.841045026597008,0.214591637209689,-3.91928146657076,8.88133479010723e-05,0.000499251013222041,6.54131946396215,7.11144691557521
"PHLDB1",41.9494157973816,1.39912218003181,0.390964673322182,3.57864092462092,0.000345385615575691,0.00167174078921376,1.38587276778859,1.06047892600683
"CCDC84",445.519918848882,0.591526998555215,0.115907121605581,5.10345689170087,3.33504509312404e-07,3.26718080343837e-06,21.7304849989251,20.3362429340133
"CCDC153",52.1465512387053,-1.00050323499217,0.411947755484965,-2.42871388828016,0.0151524845676942,0.0426777041313242,4.76740232119276,6.1133491028629
"CBL",497.698478740852,-0.712019055359469,0.129722185774046,-5.48879939935398,4.0467488145149e-08,4.75590008889807e-07,45.3457569620427,46.4115482911224
"MCAM",5617.53411633829,-1.74170281125942,0.182556780274926,-9.54060872807056,1.4199635560256e-21,7.6871922631426e-20,777.862667104381,766.975787956116
"RNF26",1242.73986161525,-0.724013669761267,0.0890064238709185,-8.13439792628077,4.13990620231963e-16,1.35451300017642e-14,115.027439726453,115.280297368272
"TRIM29",307.99103536447,0.643139052708144,0.206419366705411,3.11569143425381,0.00183514190133646,0.00711671830552805,14.6348164278475,13.5990826982052
"UBASH3B",280.003781218356,-1.20012588623628,0.148878811724423,-8.0610925915887,7.56155259569972e-16,2.44435800935329e-14,31.5424641948683,31.7519866669104
"CLMP",550.687496222516,0.590525599467593,0.117685284019758,5.01783722906639,5.22564213047492e-07,4.96417589279788e-06,25.9435382130024,26.1376864704036
"VWA5A",101.095445337187,-1.37808794131033,0.239690284377743,-5.74945265256772,8.95328207850915e-09,1.17631815222518e-07,11.6967661601357,12.725747112082
"HYLS1",150.356944277005,-0.894321875647406,0.21533326224555,-4.15319893601755,3.27859474916694e-05,0.000207198580491188,13.6924229457513,16.3438516831641
