"","EVT_a6_1","EVT_a6_2","EVT_b5_1","EVT_b5_2","EVT_d4_1","EVT_d4_2","EVT_wt_1","EVT_wt_2"
"AC026120.1",0.175261479904431,0.0629483416951812,0,0.227822296785929,0.112759485652117,0,0.0554349107115437,0.0623811132945194
"ZBTB39",8.12044856890531,6.92431758646993,8.67804651614434,6.68278737238724,6.82194888195305,9.55867483138728,7.04023366036605,8.85811808782175
"TAC3",7.30256166268463,11.2677531634374,12.3080790457733,12.0745817296542,9.1898980806475,9.55867483138728,20.3446122311365,18.2776661952942
"MYO1A",0.350522959808862,0.251793366780725,1.7015777482636,1.21505224952495,0.620177171086641,0.748570920530329,1.33043785707705,0.686192246239713
"NEMP1",18.1103529234579,16.4295171824423,16.9023389660851,19.137072930018,18.0978974471647,19.0597672842722,25.2228843737524,24.3286341848626
"NAB2",3.91417305119896,4.15459055188196,3.40315549652719,4.86020899809981,4.0593414834762,3.97318411666098,3.54783428553879,3.49334234449309
"STAT6",14.4298618454648,15.296447031929,6.06896063547349,5.84743895083883,5.4124553113016,6.50680877076363,35.7555174089457,37.9900979963623
"LRP1",70.1045919617724,70.2503493318222,46.5665110441471,48.9058530433793,47.6972624308453,58.964355586389,69.3490733001411,63.5039733338207
"NXPH4",0.116840986602954,0.125896683390362,0.113438516550906,0,0.0563797428260583,0.057582378502333,0.0554349107115437,0.187143339883558
"SHMT2",347.66035563709,347.411897815705,348.142807294732,321.761023827326,362.352607143077,361.617336994651,291.476760521297,278.40690863344
"STAC3",0.233681973205908,0.251793366780725,0.0567192582754532,0.0759407655953095,0.33827845695635,0.403076649516331,0.332609464269262,0.374286679767116
"R3HDM2",47.3790200674979,46.7076695378245,42.3125666734881,47.842682325045,52.6023000567124,48.7146922129737,61.5327508898135,67.5587456979645
"INHBE",0.408943453110339,0.188845025085544,0.510473324479079,0.379703827976548,0.394658199782408,0.57582378502333,0.443479285692349,0.187143339883558
"GLI1",0.408943453110339,0.125896683390362,0,0.151881531190619,0,0.115164757004666,0.0554349107115437,0.311905566472597
"ARHGAP9",0,0.314741708475906,0.17015777482636,0.0759407655953095,0.169139228478175,0.172747135506999,0.166304732134631,0.249524453178078
"MARS",486.467447721399,489.989891755291,502.022154996036,474.553844205089,466.880650342589,501.0242753488,403.621584890749,387.761000238732
"DDIT3",81.7302701287664,78.6224787772813,103.172330803049,113.455503799392,112.308447709508,112.05530856554,105.21546053051,101.306927990299
"MIR616",1.05156887942659,2.07729527594098,1.30454294033542,1.5947560775015,1.24035434217328,1.38197708405599,1.94022187490403,1.80905228554106
"MBD6",7.53624363589054,7.42790432003138,7.77053838373709,7.89783962191219,8.11868296695239,7.88878585481962,8.7587158924239,8.67097474793819
"DCTN2",88.1565243919288,88.56831676512,93.2464606048451,90.5973333552043,83.0473611827839,85.6825792114715,114.805700083607,112.847433949786
"KIF5A",1.81103529234579,1.69960522576989,0.850788874131798,1.13911148392964,1.57863279912963,1.61230659806532,1.10869821423087,0.935716699417791
"PIP4K2C",113.218916018262,106.130904098076,113.041481742978,126.821078544167,110.504295939074,111.364320023512,108.874164637472,106.359798167156
"B4GALNT1",0.350522959808862,0.0629483416951812,0,0,0,0,0.0554349107115437,0.124762226589039
"OS9",161.707925458488,171.219489410893,154.162943992682,136.693378071557,149.011660289272,152.420555895675,170.074306063016,168.67853034838
"AGAP2",0.292102466507385,0.881276783732537,0.283596291377266,0.607526124762476,0.169139228478175,0,0.166304732134631,0.0623811132945194
"AGAP2-AS1",0.292102466507385,0,0.17015777482636,0,0.169139228478175,0,0,0.124762226589039
"TSPAN31",9.4056994215378,7.93149105359283,7.48694209235982,5.46773512286229,6.03263248238824,4.95208455120064,8.42610642815464,8.29668806817108
"CDK4",19.8045472292007,23.605628135693,19.9651789129595,24.2251042249037,18.0415177043387,21.4206448028679,28.8261535700027,30.1924588345474
"MARCH9",0.175261479904431,0.377690050171087,0.113438516550906,0.303763062381238,0.112759485652117,0.115164757004666,0.498914196403893,0.124762226589039
"CYP27B1",0.292102466507385,0.50358673356145,0.737350357580892,0.227822296785929,0.394658199782408,0.690988542027996,0.554349107115437,0.810954472828752
"METTL1",30.7291794765769,29.7745656218207,28.1894713629002,29.6168985821707,25.3145045289002,21.4206448028679,27.9946299093296,26.2000675836981
"EEF1AKMT3",7.1273001827802,5.98009246104222,5.55848731099442,6.30308354441069,6.20177171086641,7.94636823332196,7.59458276748148,7.42335248204781
"TSFM",27.0486883985839,29.52277225504,25.8072625153312,25.8198603024052,27.062276556508,27.3516297886082,30.1565914270798,31.8767488934994
"AVIL",0.934727892823632,0.818328442037356,0.850788874131798,1.36693378071557,1.29673408499934,1.66988897656766,0.942393482096242,1.55952783236298
"AC025165.5",0.058420493301477,0.125896683390362,0.226877033101813,0.379703827976548,0,0.115164757004666,0.166304732134631,0.0623811132945194
"CTDSP2",33.2412606885404,35.1881230076063,31.8195038925293,41.8433618430156,40.2551363778056,37.1406341340048,37.1413901767343,39.4248636021363
"ATP23",2.10313775885317,2.39203698441689,1.64485848998814,1.51881531190619,2.59346816999868,2.01538324758166,2.88261535700027,4.4914401572054
"LRIG3",2.16155825215465,2.51793366780725,3.11955920514993,4.25268287333733,3.83382251217196,3.97318411666098,2.77174553557718,3.24381789131501
"SLC16A7",0,0,0.17015777482636,0,0.0563797428260583,0.057582378502333,0.110869821423087,0.187143339883558
"AC079905.1",0,0.188845025085544,0,0.0759407655953095,0.112759485652117,0,0.0554349107115437,0
"FAM19A2",0.876307399522155,0.944225125427718,2.49564736411994,0.911289187143714,1.91691125608598,2.30329514009332,1.21956803565396,1.37238449247943
"RPS3P6",0.817886906220678,1.95139859255062,1.98517403964086,1.74663760869212,0.958455628042991,1.20922994854899,0.997828392807786,0.935716699417791
"USP15",102.644806730695,98.9547931448249,106.065012975098,117.936008969516,114.732776651029,116.431569331717,105.049155798375,104.238840315142
"MON2",20.7392751220243,14.4151702481965,21.9503529526004,20.2002436483523,21.3679225310761,20.7872386393422,16.8522128563093,18.9014773282394
"AC079035.1",0.116840986602954,0.125896683390362,0.113438516550906,0.0759407655953095,0.0563797428260583,0.057582378502333,0,0.187143339883558
"AC048341.2",0.525784439713293,0.566535075256631,0.453754066203626,1.29099301512026,0.563797428260583,0.921318056037328,0.776088749961611,0.374286679767116
"PPM1H",7.82834610239792,7.11316261155548,5.16145250306624,7.44219502834033,8.85161962369115,7.65845634081029,4.32392303550041,3.68048568437664
"AC048341.1",0.058420493301477,0.188845025085544,0,0.227822296785929,0.33827845695635,0.115164757004666,0,0.0623811132945194
"AC078814.1",17.2924660172372,18.5068124583833,17.0724967409114,16.6310276653728,14.8842521060794,15.6624069526346,15.2446004456745,16.4686139097531
"AC078814.4",0.233681973205908,0.188845025085544,0.17015777482636,0.151881531190619,0.112759485652117,0.115164757004666,0.0554349107115437,0.124762226589039
"DPY19L2",1.5189328258384,1.76255356746507,2.5523666223954,2.96168985821707,1.86053151325992,2.13054800458632,2.32826624988483,2.68238787166433
"AC084357.3",0.058420493301477,0.0629483416951812,0.0567192582754532,0.227822296785929,0.281898714130291,0.057582378502333,0.0554349107115437,0.0623811132945194
"TMEM5",14.5467028320678,10.4494247214001,14.0096567940369,15.1881531190619,15.44804953434,14.3380122470809,14.8011211599822,17.2171872692874
"PABPC1P4",2.2783992387576,2.45498532611207,2.72252439722175,3.189512155003,2.93174662695503,2.82153654661432,2.32826624988483,2.49524453178078
"SRGAP1",3.91417305119896,3.90279718510124,3.57331327135355,5.01209052929043,3.83382251217196,3.51252508864231,7.59458276748148,6.61239800921905
"RPL36AP41",0.467363946411816,1.13307015051326,0.397034807928173,0.303763062381238,0.676556913912699,0.57582378502333,0.776088749961611,0.99809781271231
"C12orf66",7.18572067608167,5.98009246104222,6.63615321822803,6.07526124762476,7.21660708173546,7.31296206979629,10.5326330351933,9.10764254099983
"AC012158.1",0.233681973205908,0.188845025085544,0.113438516550906,0,0,0,0.110869821423087,0.0623811132945194
"C12orf56",8.35413054211122,8.49802612884946,9.07508132407252,9.568536465009,7.32936656738758,10.1344986164106,6.65218928538524,7.7352580485204
"AC135279.2",0.701045919617724,0.881276783732537,1.36126219861088,1.13911148392964,1.01483537086905,0.806153299032662,0.831523660673155,1.12286003930135
"XPOT",103.345852650313,104.053608822135,90.7508132407252,104.798256521527,115.183814593637,122.938378102481,90.3589044598162,92.8854776955394
"AC135279.1",0.233681973205908,0.188845025085544,0,0.303763062381238,0.169139228478175,0.403076649516331,0,0.0623811132945194
"TBK1",84.4176128206343,81.7069475203452,88.5954814262579,99.1026991018789,98.4954107171238,110.270254831968,90.4143393705277,96.8154878330941
"RASSF3",26.1723809990617,28.2638054211364,25.6371047405049,23.541637334546,31.967314182375,29.7700896857062,36.2544316053496,37.7405735431842
"AC025262.2",0.817886906220678,0.566535075256631,0.397034807928173,0.0759407655953095,0.676556913912699,0.460659028018664,0.665218928538524,0.499048906356155
"GNS",65.6646344708602,66.9140872219776,59.0447478647468,65.6128214743474,61.0028817377951,74.7995096745306,74.3382152641801,66.3735045453686
"TBC1D30",0.58420493301477,0.314741708475906,0.907508132407251,0.911289187143714,0.732936656738758,1.15164757004666,1.38587276778859,1.24762226589039
"LEMD3",6.07573130335361,5.41355738578558,3.80019030445537,5.39179435726698,7.55488553869181,7.19779731279163,5.10001178546202,7.42335248204781
"MSRB3",0.175261479904431,0.0629483416951812,0.0567192582754532,0,0.0563797428260583,0,0,0.374286679767116
"PCNPP3",0.292102466507385,0.566535075256631,0.623911841029985,0.531585359167167,0.507417685434525,0.403076649516331,0.665218928538524,0.810954472828752
"HMGA2",0.116840986602954,0,0,0,0,0,0,0
"LLPH",28.4507802378193,25.7458717533291,29.2104180118584,31.7432400188394,30.8397193258539,30.4034958492318,27.8283251771949,28.820074342068
"TMBIM4",11.9177806335013,11.7083915553037,12.1946405292224,13.5174562759651,12.9673408499934,13.4166941910436,15.5217749992322,16.4686139097531
"RBMS1P1",1.5189328258384,1.51076020068435,1.92845478136541,1.29099301512026,1.74777202760781,1.32439470555366,1.2750029463655,1.18524115259587
"HELB",6.07573130335361,4.53228060205305,3.45987475480265,4.25268287333733,5.69435402543189,4.60659028018664,4.49022776763504,4.61620238379443
"GRIP1",8.00360758230235,7.11316261155548,7.65709986718618,9.94824029298555,10.5430119084729,9.73142196689428,7.37284312463531,6.86192246239713
"CAND1",80.5618602627368,81.7698958620404,78.7263304863291,84.2183090451983,87.2194621519122,89.1951043001138,83.7621500851425,94.4450055279024
"DYRK2",14.6635438186707,11.7083915553037,15.2007612178215,15.947560775015,16.2373659339048,17.7353725787186,11.3641566958665,13.7238449247943
"LINC02421",0,0.125896683390362,0,0.151881531190619,0.169139228478175,0.172747135506999,0,0
"MDM1",4.38153699761078,4.84702231052895,5.10473324479079,3.87297904536079,5.07417685434525,4.66417265868897,5.48805616044282,5.73906242309578
"LINC02384",0.116840986602954,0.251793366780725,0.0567192582754532,0.151881531190619,0.281898714130291,0.230329514009332,0.665218928538524,0.374286679767116
"AC008033.1",0.292102466507385,0.125896683390362,0.226877033101813,0.227822296785929,0.169139228478175,0.230329514009332,0.221739642846175,0.0623811132945194
"RPSAP12",6.54309524976543,4.72112562713859,4.93457546996443,6.15120201322007,6.03263248238824,5.00966692970297,5.43262124973128,5.24001351673963
"RAP1B",272.12265779828,266.334433712312,275.542156702152,277.639439016452,309.863066572016,318.027476468385,181.881942044575,190.636682228051
"RPL10P12",4.96574193062555,6.16893748612776,5.38832953616806,4.55644593571857,3.55192379804167,3.10944843912598,2.99348517842336,3.18143677802049
"SNORA70G",0.292102466507385,0.188845025085544,0.680631099305439,0.455644593571857,0.0563797428260583,0.230329514009332,0.110869821423087,0
"ATP5HP4",1.92787627894874,1.88845025085544,2.09861255619177,1.36693378071557,0.958455628042991,1.78505373357232,1.55217749992322,0.561430019650675
"AC090061.1",0.175261479904431,0.0629483416951812,0.113438516550906,0.531585359167167,0.112759485652117,0.115164757004666,0,0.374286679767116
"NUP107",99.081156639305,96.9404462105791,102.945453769948,99.862106757832,108.643764425814,103.821028439706,117.07853142278,118.14982857982
"KRT8P39",0.525784439713293,0.377690050171087,0.17015777482636,0.303763062381238,0.169139228478175,0.230329514009332,0.776088749961611,0.124762226589039
"SLC35E3",18.98666032298,19.6398826088965,20.5323714957141,18.6054875708508,20.8605048456416,20.3841619898259,19.3467838383287,18.5271906484723
"AC025423.3",0.292102466507385,0.125896683390362,0.680631099305439,0.607526124762476,0.394658199782408,0.287911892511665,0.166304732134631,0.124762226589039
"MDM2",398.719866782581,365.918710274088,374.063508326614,401.650709233592,455.210043577595,454.1522192479,393.033516944845,408.471529852513
"AC025423.1",0.467363946411816,0.566535075256631,0.283596291377266,0.303763062381238,0.676556913912699,0.460659028018664,0.60978401782698,0.187143339883558
"CPM",158.553218820209,147.928602983676,194.320178851703,205.040067107336,178.836544244257,185.760753048526,349.461677125571,337.045155130288
"PRELID2P1",0.876307399522155,0.818328442037356,1.30454294033542,1.44287454631088,1.69139228478175,1.38197708405599,0.665218928538524,0.374286679767116
"CPSF6",116.840986602954,111.355616458776,118.25965350432,119.302942750231,116.536928421462,120.980577233402,135.593791600436,137.363211474532
"LYZ",0.350522959808862,0.50358673356145,1.07766590723361,0.987229952739024,1.40949357065146,0.57582378502333,0.277174553557718,0.436667793061636
"YEATS4",16.532999604318,17.6884840163459,18.774074489175,16.6310276653728,20.8041251028155,19.2900967982816,20.0120027668673,22.457200786027
"FRS2",20.5640136421199,16.6183622075278,18.6039167143487,19.3648952268039,25.2017450432481,22.3995452374075,16.7413430348862,17.1548061559928
"CCT2",214.928994856134,220.445092616525,243.439056518245,247.566895840709,228.958135616623,221.980069126494,222.238557042579,229.749640263715
"BEST3",0.175261479904431,0.0629483416951812,0,0,0,0.115164757004666,0.332609464269262,0.124762226589039
"RAB3IP",18.4024553899653,19.8916759756773,22.3473877605286,23.31381503776,21.5934415023803,19.2325144197792,19.4022187490403,18.9638584415339
"MYRFL",0,0,0.113438516550906,0.0759407655953095,0.0563797428260583,0,0.0554349107115437,0.124762226589039
"LINC01481",1.34367134593397,1.69960522576989,1.98517403964086,2.4301044990499,1.80415177043387,1.66988897656766,0.831523660673155,1.24762226589039
"CNOT2",57.193662942146,56.5905591839679,55.0743997854651,59.3856786955321,58.6913122819267,57.1217194743143,80.6023601745845,74.0463814805945
"KCNMB4",0.058420493301477,0,0,0.303763062381238,0,0.345494271013998,0.332609464269262,0.499048906356155
"AC025569.1",0.701045919617724,1.0071734671229,0.850788874131798,1.5947560775015,0.451037942608466,0.690988542027996,0.498914196403893,0.249524453178078
"PTPRB",0.701045919617724,0.251793366780725,0.737350357580892,0.455644593571857,0.169139228478175,0.460659028018664,0.166304732134631,0.374286679767116
"AC083809.1",0.058420493301477,0,0.0567192582754532,0,0,0,0,0
"PTPRR",7.1273001827802,6.86136924477475,8.67804651614434,8.58130651226998,5.58159453977977,7.31296206979629,1.94022187490403,1.9338145121301
"FAHD2P1",0.525784439713293,0.125896683390362,0.680631099305439,0.607526124762476,0.112759485652117,0.172747135506999,0,0.436667793061636
"AC025575.2",0.701045919617724,1.0071734671229,0.680631099305439,1.06317071833433,0.394658199782408,0.57582378502333,0.997828392807786,0.748573359534233
"TSPAN8",0.350522959808862,0.0629483416951812,0,0.0759407655953095,0.225518971304233,0.518241406520997,0.498914196403893,0.561430019650675
"LGR5",0,0.125896683390362,0,0,0,0,0,0.249524453178078
"ZFC3H1",13.5535544459427,11.9601849220844,14.4634108602406,11.4670556048917,13.8130369923843,13.7046060835553,21.5087453560789,18.7767151016503
"THAP2",3.73891157129453,3.77690050171087,3.74347104617991,3.11357138940769,5.58159453977977,5.2399964437123,4.98914196403893,3.49334234449309
"TMEM19",10.6909502741703,8.12033607867838,8.05413467511436,10.1001218241762,10.4302524228208,8.86768628935928,15.9652542849246,17.3419494958764
"RAB21",32.7738967421286,34.9363296408256,37.4347104617991,43.1343548581358,44.0889588899776,40.3652473301354,48.8935912475815,54.4587119061154
"TBC1D15",45.9769282282624,48.3443264218992,53.6564183285788,61.2082570698195,55.7595656549716,56.2579837967793,45.7338013370235,47.5967894437183
"AC089984.2",0.058420493301477,0.0629483416951812,0.0567192582754532,0.379703827976548,0.112759485652117,0.115164757004666,0.277174553557718,0.187143339883558
"TPH2",0,0,0.0567192582754532,0.303763062381238,0.0563797428260583,0,0.0554349107115437,0
"TRHDE",2.0447172655517,3.0215204013687,1.87173552308996,1.67069684309681,2.25518971304233,3.10944843912598,2.77174553557718,2.62000675836981
"TRHDE-AS1",1.40209183923545,0.755380100342175,0.964227390682705,1.36693378071557,1.01483537086905,1.09406519154433,1.88478696419248,1.18524115259587
"ATXN7L3B",37.0385927531364,38.5243851174509,35.789851971811,36.8312713137251,35.801136694547,38.5801935965631,51.8316415152933,48.3453628032525
"CAPS2",0.350522959808862,0.188845025085544,0.113438516550906,0.151881531190619,0,0.172747135506999,0.388044374980806,0.374286679767116
"GLIPR1",3.38838861148567,1.69960522576989,2.5523666223954,2.05040067107336,1.91691125608598,1.61230659806532,8.14893187459692,7.67287693522589
"AC121761.1",0.350522959808862,0.818328442037356,0.283596291377266,0.987229952739024,0.902075885216933,0.518241406520997,0.0554349107115437,0.436667793061636
"KRR1",27.3992113583927,31.5371191892858,34.542028289751,30.9838323628863,34.6171620951998,32.7067909893251,41.0772688372539,44.3529715524033
"AC078923.1",0.408943453110339,0.125896683390362,0.113438516550906,0.227822296785929,0.33827845695635,0.115164757004666,0,0.0623811132945194
"RPL10P13",0.233681973205908,0.125896683390362,0.17015777482636,0.0759407655953095,0.225518971304233,0.345494271013998,0.443479285692349,0.249524453178078
"AC078820.1",0,0,0.0567192582754532,0,0,0.057582378502333,0.0554349107115437,0.0623811132945194
"PHLDA1",23.6018792937967,23.983318185864,24.7295966080976,23.8454003969272,26.4420993854213,25.9120703260499,14.7456862492706,20.3986240473078
"NAP1L1",107.026343728306,103.801815455354,132.949941397662,137.604667258701,125.952345473414,110.385419588972,129.163341957897,144.848945069874
"BBS10",4.73205995741964,3.58805547662533,3.34643623825174,4.55644593571857,3.3827845695635,3.97318411666098,4.04674848194269,2.80715009825337
"OSBPL8",12.0930421134057,13.8486351729399,12.3647983040488,14.2009231663229,16.9139228478175,16.1806483591556,16.4641684813285,17.9657606288216
"AC107032.2",0.058420493301477,0.125896683390362,0.0567192582754532,0.0759407655953095,0.281898714130291,0.172747135506999,0.166304732134631,0.249524453178078
"AC107032.1",4.20627551770635,3.96574552679642,2.89268217204811,3.79703827976548,2.87536688412897,2.64878941110732,3.10435499984645,3.49334234449309
"AC093014.1",0,0.314741708475906,0.0567192582754532,0.0759407655953095,0.281898714130291,0.172747135506999,0.0554349107115437,0.0623811132945194
"ZDHHC17",14.5467028320678,14.1633768814158,13.4424642112824,13.4415155103698,12.6290623930371,13.6470237050529,18.348955445521,18.4648095351777
"CSRP2",10.28200682106,10.0087863295338,9.52883539027614,10.1760625897715,9.8664549945602,8.98285104636395,14.0250324100205,12.5386037721984
"AC025161.1",0.233681973205908,0.125896683390362,0.283596291377266,0,0.225518971304233,0.057582378502333,0.221739642846175,0.0623811132945194
"E2F7",6.25099278325804,4.90997065222413,7.14662654270711,7.89783962191219,4.90503762586707,7.25537969129396,8.09349696388538,11.166219279719
"NAV3",0.876307399522155,1.38486351729399,1.36126219861088,0.987229952739024,1.29673408499934,1.49714184106066,1.05326330351933,0.686192246239713
"AC068993.1",0.058420493301477,0.0629483416951812,0.283596291377266,0.303763062381238,0,0.230329514009332,0.221739642846175,0.187143339883558
"SYT1",6.89361820957429,5.60240241087113,6.35255692685076,7.51813579393564,5.4124553113016,7.02505017728463,4.37935794621195,5.73906242309578
"AC090709.1",0.292102466507385,0.440638391866269,0.0567192582754532,0,0.112759485652117,0,0.166304732134631,0.124762226589039
"AC027288.3",0.058420493301477,0.0629483416951812,0.0567192582754532,0.227822296785929,0.112759485652117,0.115164757004666,0.110869821423087,0.374286679767116
"PAWR",35.9870238737098,34.3068462238738,31.8195038925293,36.2237451889626,41.7210096912831,39.3863468955958,31.6533340162914,32.313416686561
"PPP1R12A",141.552855269479,128.351668716475,126.086911146333,131.453465245481,135.706040982322,129.042110223728,153.499267760264,172.359016032757
"AC073569.1",0.058420493301477,0.188845025085544,0.453754066203626,0.0759407655953095,0.0563797428260583,0.172747135506999,0.277174553557718,0.124762226589039
"PPP1R12A-AS1",2.33681973205908,2.45498532611207,2.21205107274268,1.29099301512026,1.91691125608598,2.93670130361898,1.55217749992322,1.6219089456575
"AC078817.1",0.233681973205908,0.50358673356145,0.226877033101813,0.379703827976548,0.394658199782408,0.172747135506999,0.110869821423087,0.187143339883558
"OTOGL",0.58420493301477,0.881276783732537,0.737350357580892,1.44287454631088,1.29673408499934,1.38197708405599,0.498914196403893,0.436667793061636
"LIN7A",0.817886906220678,0.50358673356145,0.397034807928173,0.987229952739024,0.676556913912699,0.633406163525663,0.110869821423087,0.124762226589039
"ACSS3",5.31626489043441,5.22471236070004,4.65097917858716,3.79703827976548,3.60830354086773,4.03076649516331,1.88478696419248,2.49524453178078
"CCDC59",15.3645897382885,17.1848972827845,18.4904781977977,18.6814283364461,20.5786061315113,20.7872386393422,21.7304849989251,20.8352918403695
"METTL25",6.367833769861,5.16176401900486,4.53754066203626,5.5436758884576,5.24331608282342,5.12483168670764,7.8717573210392,7.11144691557521
"TMTC2",0.116840986602954,0.251793366780725,0.17015777482636,0.151881531190619,0.112759485652117,0.287911892511665,0.443479285692349,0.124762226589039
"SLC6A15",33.8254656215552,32.6072409981039,23.1981766346604,27.7943202078833,28.5281498699855,30.9217372557528,33.0946416947916,35.8691401443486
"LRRIQ1",0.116840986602954,0.125896683390362,0,0,0,0.172747135506999,0.277174553557718,0.187143339883558
"ALX1",1.57735331913988,1.32191517559881,1.8150162648145,0.911289187143714,0.958455628042991,0.690988542027996,2.77174553557718,3.36858011790405
"AC131532.1",0.525784439713293,0.188845025085544,0.737350357580892,0.607526124762476,1.12759485652117,1.03648281304199,1.49674258921168,1.24762226589039
"RASSF9",0.350522959808862,0.125896683390362,0,0,0.112759485652117,0.115164757004666,0.0554349107115437,0.124762226589039
"NTS",0.175261479904431,0,0,0.0759407655953095,0,0,0.0554349107115437,0
"MGAT4C",0.292102466507385,0.377690050171087,0.567192582754532,0.0759407655953095,0.112759485652117,0.978900434539661,0.776088749961611,0.623811132945194
"AC079597.1",0.58420493301477,1.63665688407471,1.30454294033542,1.44287454631088,2.31156945586839,1.38197708405599,1.44130767850014,1.55952783236298
"RPL23AP68",0.058420493301477,0,0.17015777482636,0.0759407655953095,0.225518971304233,0.230329514009332,0.277174553557718,0.124762226589039
"AC079598.2",0.467363946411816,0.314741708475906,0.0567192582754532,0.531585359167167,0.169139228478175,0.345494271013998,0.332609464269262,0.187143339883558
"C12orf29",14.079338885656,14.5410669315869,16.5620234164323,15.3400346502525,12.0652649647765,13.7621884620576,17.739171427694,15.7824216635134
"CEP290",6.42625426316247,6.3577825112133,5.72864508582078,5.69555741964821,5.807113511084,6.33406163525663,13.1935087493474,15.0962294172737
"TMTC3",66.9498853234927,59.6120795853366,59.6686597057768,62.2714277881538,72.504349274311,65.6439114926596,131.214433654224,142.416081651388
"KITLG",0.058420493301477,0.251793366780725,0,0,0.0563797428260583,0,0,0
"LINC02458",0.116840986602954,0.125896683390362,0,0,0,0,0,0
"DUSP6",2.21997874545613,0.881276783732537,2.43892810584449,2.3541637334546,3.43916431238956,3.45494271013998,2.71631062486564,2.93191232484241
"POC1B",9.23043794163337,10.2605796963145,11.6841672047434,10.783588714534,10.5430119084729,10.9982342939456,12.750029463655,11.6652681860751
"CENPCP1",0.116840986602954,0.314741708475906,0.0567192582754532,0,0.281898714130291,0.287911892511665,0.277174553557718,0.374286679767116
"GALNT4",0.350522959808862,0.125896683390362,0.226877033101813,0.227822296785929,0.394658199782408,0.172747135506999,0.60978401782698,0.124762226589039
"POC1B-AS1",0.292102466507385,0.314741708475906,0.17015777482636,0.151881531190619,0.281898714130291,0.403076649516331,0.277174553557718,0.311905566472597
"ATP2B1",38.9664690320852,36.9506765750714,27.905875071523,32.0470030812206,34.1661241525913,37.1406341340048,56.5990438364861,62.3811132945194
"LUM",0.233681973205908,0.251793366780725,0.113438516550906,0.531585359167167,0,0.230329514009332,0.110869821423087,0.187143339883558
"DCN",0.292102466507385,0.188845025085544,0.113438516550906,0.151881531190619,0.451037942608466,0.748570920530329,0.221739642846175,0.249524453178078
"AC126175.1",7.01045919617724,7.55380100342175,9.18851984062342,11.9986409640589,15.2225305630357,14.4531770040856,9.09132535669316,8.79573697452723
"AC025254.1",0,0,0,0.0759407655953095,0.169139228478175,0.287911892511665,0.0554349107115437,0.187143339883558
"LINC02404",0.233681973205908,0.314741708475906,0.17015777482636,0.227822296785929,0.0563797428260583,0.172747135506999,0.388044374980806,0.311905566472597
"LINC01619",0.116840986602954,0,0.283596291377266,0,0.169139228478175,0.115164757004666,0.221739642846175,0.311905566472597
"BTG1",51.3516136119983,48.4072747635944,69.1974950960529,77.9152255007876,75.6616148725702,79.4636823332196,54.0490379437551,61.133491028629
"AC025164.2",1.40209183923545,1.38486351729399,2.26877033101813,2.4301044990499,2.31156945586839,1.20922994854899,2.05109169632712,1.49714671906847
"EEA1",40.1932993914162,35.6917097411677,38.1153415611046,40.1726649999187,50.5726293149743,46.6417265868897,39.5250913373306,40.7348669813212
"AC026111.1",0.467363946411816,0.0629483416951812,0.17015777482636,0.151881531190619,0.112759485652117,0.172747135506999,0.443479285692349,0.187143339883558
"HNRNPA1P50",0.642625426316247,0.755380100342175,0.680631099305439,0.379703827976548,0.620177171086641,0.230329514009332,0.776088749961611,0.374286679767116
"AC138123.1",4.55679847751521,4.15459055188196,5.04801398651534,3.87297904536079,3.04450611260715,2.87911892511665,4.04674848194269,3.49334234449309
"AC124947.2",0.058420493301477,0.314741708475906,0.0567192582754532,0.455644593571857,0.451037942608466,0.345494271013998,0.110869821423087,0.249524453178078
"AC124947.1",0.058420493301477,0.125896683390362,0,0.455644593571857,0.507417685434525,0.345494271013998,0.277174553557718,0.187143339883558
"NUDT4",15.1309077650826,14.7299119566724,17.1292159991869,19.5167767579946,23.3412135299881,19.1749320412769,14.1359022314436,15.2209916438627
"UBE2N",122.799876919705,116.139690427609,132.949941397662,126.745137778572,141.005736807972,134.454853802948,156.659057670822,165.933761363422
"MRPL42",104.923205969453,110.852029725214,95.3450731610369,97.887646852354,101.821815543861,88.6768628935928,118.464404190569,127.070327780936
"SOCS2-AS1",1.05156887942659,1.13307015051326,0.794069615856345,0.683466890357786,0.563797428260583,0.57582378502333,0.720653839250068,1.31000337918491
"SOCS2",5.95889031675066,5.47650572748077,6.80631099305439,5.99932048202945,6.70918939630094,8.29186250433595,7.59458276748148,9.41954810747243
"AC012085.1",3.91417305119896,4.46933226035787,3.97034807928173,3.87297904536079,3.49554405521561,2.87911892511665,4.43479285692349,5.73906242309578
"CRADD",13.2030314861338,10.2605796963145,12.4782368205997,14.0490416351323,13.3056193069498,12.8408704060203,13.6924229457513,13.9109882646778
"AC012464.2",0.233681973205908,0.377690050171087,0.226877033101813,0.227822296785929,0.0563797428260583,0.115164757004666,0.665218928538524,0.124762226589039
"PLXNC1",0.116840986602954,0.188845025085544,0.113438516550906,0.379703827976548,0.169139228478175,0.287911892511665,0.166304732134631,0.0623811132945194
"AC073655.2",0.350522959808862,0.188845025085544,0.397034807928173,0.0759407655953095,0.112759485652117,0.230329514009332,0.166304732134631,0.0623811132945194
"CEP83",6.42625426316247,5.98009246104222,4.3673828872099,4.63238670131388,6.37091093934459,3.33977795313531,6.15327508898135,5.98858687627386
"RBMS2P1",1.22683035933102,1.63665688407471,1.36126219861088,1.36693378071557,1.29673408499934,1.03648281304199,2.1619615177502,1.24762226589039
