"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"EPB41L3",1123.58839464194,0.699147227228238,0.102072675849015,6.84950425187649,7.41063468090901e-12,1.54159499226317e-10,50.2794640153701,49.5929850691429
"AP005202.1",267.644414545063,0.139510253304536,0.138809276946823,1.00504992442243,0.314872810767888,0.464945283070558,15.1337306242514,17.3419494958764
"ARHGAP28",117.566102013951,-0.95415933213915,0.218531198470318,-4.36623849966551,1.2640445631399e-05,8.82866358089423e-05,11.0869821423087,13.0376526785546
"LINC00668",121.970289274955,-0.11734928206906,0.177074034162156,-0.662713099773833,0.507514318339685,0.644979071482885,8.25980169602001,8.60859363464368
"LAMA1",286.221258833485,0.0900076945367076,0.168202114848894,0.535116307054563,0.592569434401768,0.716148451098662,18.8478696419248,16.7181383629312
"PTPRM",450.507991978707,0.151495347420239,0.181943097350534,0.832652349148298,0.405040825920382,0.555098651220695,29.879416873522,24.3286341848626
"RAB12",45.613970343935,-0.0991890571474974,0.302741841699467,-0.327635772414844,0.74318707107262,0.829043505301135,3.15978991055799,3.11905566472597
"NDUFV2-AS1",17.5766014547353,1.27985151880985,0.507355700436654,2.52259217292395,0.0116493416165845,0.0342045578286995,0.776088749961611,0.311905566472597
"ANKRD12",774.48786300536,-0.147257046033258,0.0951615838318676,-1.54744215158749,0.121756663619199,0.228853955718639,51.0555527653317,57.9520542506085
"AP001033.1",36.9251765373014,-0.842453949374476,0.283359710132314,-2.97309010155712,0.0029481789309057,0.0106754589431238,3.65870410696188,3.55572345778761
"TWSG1",389.305869392066,-1.3650855283298,0.110029808875371,-12.4065064029695,2.40938314787561e-35,3.64926795880486e-33,49.9468545511008,43.8539226460471
"RALBP1",2088.09376830408,-0.82139112896239,0.179101469595349,-4.58617749378713,4.51434859262976e-06,3.51550658744363e-05,199.177634186576,204.610051606024
"PPP4R1",1103.65032637474,0.271688130280605,0.101378015186541,2.67995116870935,0.00736329007784549,0.0232180468419549,63.6392774968521,60.9463476887454
"KRT18P8",44.1430531289152,1.44573319787882,0.326883943781994,4.42277213481923,9.74424959358342e-06,6.98683428305875e-05,1.49674258921168,0.99809781271231
"RAB31",2349.94287631164,0.662847683212471,0.1143134595307,5.79850951877157,6.69069060221214e-09,8.94747116248211e-08,103.330673566317,109.915521624943
"VAPA",3020.91485921598,0.28417985090537,0.0667554930635858,4.2570257197364,2.07164530792337e-05,0.000136958208684684,165.473208473958,173.23235161888
"NAPG",1035.8019570821,0.133403512764498,0.0957894023226298,1.39267507187465,0.163718070082145,0.286315462468515,60.5349224970057,65.4377878459508
"GNAL",63.2375201085959,-1.11326700958999,0.252378676596914,-4.41109773853061,1.02847877819581e-05,7.32763949792787e-05,6.92936383894296,6.92430357569165
"CHMP1B",1351.84242269376,-0.235970431094047,0.0776423660059549,-3.03919681010171,0.00237209833711007,0.00885513308896256,97.177398477336,101.681214670067
"MPPE1",278.416349679505,-0.921921470839733,0.159885463607523,-5.76613689598955,8.11091843344909e-09,1.07086366780503e-07,25.1674494630408,31.1905566472597
"IMPA2",1928.14569146345,-0.464251001037925,0.159999984123618,-2.90156904440215,0.00371298946684781,0.0130239651348188,152.944918653149,163.999946851291
"AP001542.3",36.067520710916,-0.122545361122628,0.298230519733826,-0.410908183481694,0.681139861559786,0.783026209604802,2.43913607130792,2.55762564507529
"TUBB6",8414.77534808311,-1.38203430628316,0.293685702493784,-4.70582767410139,2.52838032329866e-06,2.09481049527141e-05,1025.54584816356,1015.3149999816
"AFG3L2",166.969865598948,0.0464609216333417,0.227942444766317,0.203827425300157,0.838488360424298,0.895738426465766,10.9761123208856,10.2928836935957
"SPIRE1",16.0852079934212,-0.35085616291334,0.470639702181328,-0.745487814324177,0.455976875043772,0.600250808163091,1.38587276778859,1.12286003930135
"PSMG2",1526.02695625714,-0.115812167741788,0.0676022370123711,-1.7131410565688,0.0866865923760969,0.174408248541759,103.995892494856,107.295514866573
"CEP76",174.111612363284,0.237372685556033,0.155936624394496,1.52223819438028,0.127949408122956,0.237341134099002,9.53480464238551,10.5424081467738
"PTPN2",779.427721033605,-0.0247983689990242,0.0922889365956216,-0.268703594534653,0.788157785449961,0.861594117164091,50.2794640153701,52.7120407338689
"SEH1L",1504.36347702254,0.0423161073129964,0.0781010403421895,0.541812338575695,0.587947790577222,0.71245555363386,93.5741292810857,98.4373967787516
"CEP192",127.711893360734,-0.327431411216783,0.157335954378113,-2.0810971815755,0.0374250117793319,0.0899107394021377,9.31306499953934,10.3552648068902
"FAM210A",879.728027712311,-0.100570775811411,0.0893746882229567,-1.12527134707899,0.260474067605725,0.405154402841645,59.8697035684672,61.00872880204
"RNMT",809.65616835537,0.349896658427643,0.101095457091315,3.46105224205671,0.000538068383796243,0.00246370985515399,41.6316179443693,45.9748804980608
"ZNF519",47.8130246165661,-0.0926152841614426,0.271736066039529,-0.340828089223791,0.733233003048008,0.822298275731624,3.60326919625034,2.93191232484241
"ROCK1",599.430644120677,-0.486191151293702,0.0919664581916391,-5.28661384654588,1.24601281363813e-07,1.32776701405866e-06,48.8935912475815,50.6534639951497
"GREB1L",244.684389851802,0.0933384998163361,0.124774322044536,0.748058561143858,0.454424835537354,0.598733924645052,16.0761241063477,14.2852749444449
"ESCO1",518.040470788104,0.168060246862595,0.120136292583191,1.39891321139462,0.161839010318489,0.28376559041275,30.6555056234836,31.1905566472597
