name	BT5_hTSC_1	BT5_hTSC_2	mean_RPKM_BT5_hTSC	bagel_BF	bagel_FDR	Class	NSC_vs_TSC_LFC	NSC_vs_TSC_padj	AN_naive_TSC_rep1	AN_naive_rep1	H9_naive_TSC_rep1	H9_naive_rep1	AN_naive_TSC_rep2	H9_naive_TSC_rep2	AN_naive_TSC_rep1.1	H9_naive_TSC_rep1.1	AN_naive_TSC_rep2.1	H9_naive_TSC_rep2.1
KPNB1	33.6747470189187	31.7969126712998	32.7358298451093	9.571	0		-0.0567973868228656	0.835240267370469	198.614521202644	208.321954026597	187.497155599238	238.881963270947	235.229176894662	231.257177246238	198.614521202644	187.497155599238	235.229176894662	231.257177246238
KPTN	4.38009313328518	3.99251525802648	4.18630419565583	3.269	0.029		1.27597524847848	2.53091227410413e-05	14.7638297817369	37.0409874385356	14.0694649683961	26.9155819687133	10.1081606830897	10.0855124633079	14.7638297817369	14.0694649683961	10.1081606830897	10.0855124633079
KRI1	4.23189159915862	3.87779266088506	4.05484213002184	2.599	0.043		0.973273071524951	0.00665509474358821	34.448936157386	52.6852941796298	29.2396023662926	52.9422089366251	20.5863372314505	15.8227800322555	34.448936157386	29.2396023662926	20.5863372314505	15.8227800322555
KRR1	6.51232727893188	6.32535513693997	6.41884120793592	6.025	0.015	RBP,	-0.743275499716836	0.00581211078541988	56.3076063620131	32.256302558957	57.7135195642371	48.0529564322166	66.4514856221085	65.6313213742507	56.3076063620131	57.7135195642371	66.4514856221085	65.6313213742507
KRT1	0.00649179800200527	0	0.00324589900100263	4.513	0.02		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRT18	429.206762115157	381.351546500268	405.279154307712	5.554	0.017		-2.47249715079458	3.67104154994412e-05	1776.04771210466	81.6622059784261	1643.06466062895	451.68791318505	1047.11126091147	980.906675491993	1776.04771210466	1643.06466062895	1047.11126091147	980.906675491993
KRT2	0.21134123043483	0.216210843322354	0.213776036878592	2.587	0.045		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRTAP2-2	0	0	0	4.534	0.02		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRTAP4-5	0	0	0	2.633	0.04		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRTCAP2	2.5878010381522	2.63908801902834	2.61344452859027	4.029	0.021		0.352969605553791	0.33539441519873	8.28414893308569	10.1069748018065	9.76248589643811	16.3962811258951	9.51949907924916	10.3572777692054	8.28414893308569	9.76248589643811	9.51949907924916	10.3572777692054
KTI12	3.74106335548931	3.93829447395431	3.83967891472181	9.579	0		1.71835307423832	1.0311764145412e-08	12.0571276550851	36.772184917211	15.457269336027	46.7195239310143	9.5531368851829	9.82884522996025	12.0571276550851	15.457269336027	9.5531368851829	9.82884522996025
KXD1	33.7879393667715	30.0837059790119	31.9358226728917	4.81	0.021		-0.0626860699568497	0.73342635944728	113.558457404526	110.101512734573	113.082128300408	111.761398156327	103.116694089888	97.246685293662	113.558457404526	113.082128300408	103.116694089888	97.246685293662
L3HYPDH	1.27682402392408	1.03029522316292	1.1535596235435	3.662	0.024		0.899013430943629	0.0290898837597903	4.75723404078188	7.84903362267953	5.21623020937135	8.14875417401413	3.07785924293745	2.95922221977298	4.75723404078188	5.21623020937135	3.07785924293745	2.95922221977298
LAGE3	2.02533152586902	1.98133696762101	2.00333424674502	5.378	0.017		2.28102247746095	3.47592880024335e-06	1.80446808443451	15.5905462368292	3.5412939036099	11.4082558436198	1.66507139372026	3.17059523547105	1.80446808443451	3.5412939036099	1.66507139372026	3.17059523547105
LAMTOR2	62.4161367766985	64.9078825813622	63.6620096790303	4.799	0.021		0.289866475615869	0.267345337984643	82.5544148628787	114.348592571503	101.979693359361	138.52882095824	88.5010674116768	105.611017486286	82.5544148628787	101.979693359361	88.5010674116768	105.611017486286
LAMTOR3	25.7943928187997	27.7593982787437	26.7768955487717	5.376	0.017		-1.34615380002923	2.64676505385872e-10	80.9549999698572	34.6755252508788	77.2384913571133	39.2621792020681	96.6582353506094	89.8486297442296	80.9549999698572	77.2384913571133	96.6582353506094	89.8486297442296
LARP7	9.81833330657628	9.1826985840094	9.50051594529284	3.261	0.029	RBP,	1.43795921299751	5.34053577617682e-17	27.026010628235	79.9418698419484	26.7511255691613	83.0679061860107	28.22211917841	28.369278321191	27.026010628235	26.7511255691613	28.22211917841	28.369278321191
LARS2	13.7826131949208	13.9252241728087	13.8539186838647	5.602	0.017		0.678879535362988	0.0145654779401867	35.6382446675815	83.3287816106389	40.3420373073399	57.0906656070323	44.5532739592421	40.628913231679	35.6382446675815	40.3420373073399	44.5532739592421	40.628913231679
LAS1L	38.4933305554008	39.0019464177549	38.7476384865778	6.552	0.017	Epi,	1.11779764958717	1.52141155524928e-06	122.006648890742	293.371071773714	122.222494997563	350.890293371942	145.870345431675	153.3058286713	122.006648890742	122.222494997563	145.870345431675	153.3058286713
LCAT	4.90393141443974	4.4052480041809	4.65458970931032	3.03	0.033		-0.534623252744745	0.293931418234696	12.7543085058894	5.10724790516819	14.5001628755919	13.1367794562894	8.81310515464056	12.4257137085365	12.7543085058894	14.5001628755919	8.81310515464056	12.4257137085365
LCN8	0	0	0	4.033	0.021		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LDLRAD3	2.73253187192078	2.27278622206908	2.50265904699493	3.8	0.02		-0.668812510274403	0.127111712099192	14.5997872286065	9.46184875062739	10.6717370338515	5.7288211162766	12.5300827103191	7.11119217098507	14.5997872286065	10.6717370338515	12.5300827103191	7.11119217098507
LENG9	0	0.00981361577386397	0.00490680788693199	5.584	0.017	RBP,	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEO1	48.4366933962294	52.6326449356486	50.534669165939	8.069	0.007	Epi,	-0.605123418560794	0.00898837899465073	95.308723368768	68.222079912194	95.8063566895544	82.0801784073423	115.058115196367	112.646719294521	95.308723368768	95.8063566895544	115.058115196367	112.646719294521
LGALS9	0.27418700780748	0.352101679564473	0.313144343685977	2.404	0.048		-0.932275479938842	0.037425191169851	9.18638297530294	4.78468487957862	6.46046860793699	2.8644105581383	6.81165570158288	4.69550056300713	9.18638297530294	6.46046860793699	6.81165570158288	4.69550056300713
LIG3	6.49614362234131	6.39085691071896	6.44350026653014	4.841	0.021		0.758180220214641	0.00213473712253179	54.2980850861656	119.832164006525	62.0204986361951	116.848196216469	65.5096270559637	74.2221246551223	54.2980850861656	62.0204986361951	65.5096270559637	74.2221246551223
LIMS4	0	0	0	2.359	0.048		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LIN52	5.71342931155465	6.23367678629832	5.97355304892648	6.651	0.018		-0.352762701244737	0.334741515800303	19.1109574396927	14.3002941344709	23.3533976346167	24.7919672445763	23.6810153773548	25.0477023602213	19.1109574396927	23.3533976346167	23.6810153773548	25.0477023602213
LMO4	7.63414076525338	9.9188215036036	8.77648113442849	2.302	0.048		-1.27132868056122	3.58588790625301e-07	268.578670112763	116.929096776219	220.086630577053	81.8826328516086	218.612100763393	181.222164815995	268.578670112763	220.086630577053	218.612100763393	181.222164815995
LNP1	0.955163150758359	0.668844386757612	0.812003768757986	2.806	0.034		0.474151177879006	0.422886729367701	2.21457446726053	2.15042017059713	2.00992356691373	4.09907028147377	2.62374886283192	1.44941496478677	2.21457446726053	2.00992356691373	2.62374886283192	1.44941496478677
LRFN3	0.00798792949010341	0	0.00399396474505171	3.561	0.026		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRP1	1.28660900677201	0.901390898550825	1.09399995266142	3.735	0.022		-0.414332046836918	0.448541345281209	222.810797789379	175.796848946316	206.543574161897	78.1786536816022	100.644315353758	101.338262954675	222.810797789379	206.543574161897	100.644315353758	101.338262954675
LRP4	0.424596965796387	0.413370454634723	0.418983710215555	2.934	0.033		0.905999720317488	0.044707483984492	11.2369148894331	21.1816386803818	5.35979617843661	14.1738936238912	11.369578405605	6.94511337293658	11.2369148894331	5.35979617843661	11.369578405605	6.94511337293658
LRR1	21.5947968101024	20.0383467513042	20.8165717807033	5.69	0.014		0.399808776224975	0.177162574967653	24.1962765867354	40.8042227370806	28.1389299367922	44.0526589286097	29.7862771543291	35.3294897666774	24.1962765867354	28.1389299367922	29.7862771543291	35.3294897666774
LRRC37A2	0.138660808004939	0.116891842592419	0.127776325298679	8.209	0.007		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRRC37A3	0.0803246368671098	0.0713628774844886	0.0758437571757992	2.661	0.04		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRRC37A	0.0695119299126491	0.069362020864642	0.0694369753886455	12.674	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRRIQ3	0.0313479950100257	0.0107334671895898	0.0210407310998077	3.053	0.033		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LSG1	17.0064411509468	17.6711241306126	17.3387826407797	8.234	0.007		0.548675171114813	0.0339182884891788	68.9798935913373	118.810714425492	87.288109191682	123.515358722481	63.255894058403	84.217048683131	68.9798935913373	87.288109191682	63.255894058403	84.217048683131
LSM10	53.4103828163162	46.0896989611809	49.7500408887485	5.555	0.017	RBP,	-0.53736261567519	0.00473777759116275	90.7565425193992	63.1148320070258	89.3937434046392	60.7452583881053	72.405377272381	78.7968406377305	90.7565425193992	89.3937434046392	72.405377272381	78.7968406377305
LSM11	1.02542011745405	0.968131678600125	0.996775898027086	4.656	0.02	RBP,	-0.498900390912119	0.165176946913529	9.55547871984636	5.96741597340704	6.74760054606752	7.45734472894626	10.6968222869301	7.85099772592831	9.55547871984636	6.74760054606752	10.6968222869301	7.85099772592831
LSM12	8.35447059614022	9.56532535983437	8.95989797798729	4.057	0.021		0.0101948681049389	0.975960227282159	16.5272872278888	17.8484874159562	16.4622311194839	21.5818519639041	19.3081006059683	19.3255328638235	16.5272872278888	16.4622311194839	19.3081006059683	19.3255328638235
LSM2	192.094484895006	174.184226376333	183.13935563567	9.829	0		-0.323877539976743	0.0599309613845296	155.635372282476	126.874790065231	158.544685171076	127.762588170755	133.878467616296	138.962659748931	155.635372282476	158.544685171076	133.878467616296	138.962659748931
LSM4	19.798899439365	20.9693479911388	20.3841237152519	6.768	0.018	RBP,	-0.284319481515458	0.498850970236823	151.903404198759	94.2421639764193	153.567731576813	111.613238989527	81.4875848744915	77.7701717043399	151.903404198759	153.567731576813	81.4875848744915	77.7701717043399
LSM6	10.3666735853482	8.83787604208266	9.60227481371541	3.147	0.033	RBP,	0.634969929159091	0.0164331265837215	30.9630319033648	60.2117647767197	39.1935095548177	57.3375975516994	29.6180881246604	38.9983213962939	30.9630319033648	39.1935095548177	29.6180881246604	38.9983213962939
LSM7	35.0997525046936	39.5547204374369	37.3272364710653	9.583	0	RBP,	0.276708055579273	0.462669090621752	118.930851019547	128.917689227298	131.602138309828	128.55277039369	74.5077401432399	68.6358378116733	118.930851019547	131.602138309828	74.5077401432399	68.6358378116733
LSM8	12.7106017854219	12.8168476897887	12.7637247376053	5.547	0.017		-1.16326398755885	4.39931693266016e-09	97.2362233680503	37.0947479428005	83.2682620578545	48.7443658772845	92.4198718029578	80.9860611574605	97.2362233680503	83.2682620578545	92.4198718029578	80.9860611574605
LSS	4.68614896392334	4.77995490381473	4.73305193386903	8.403	0		-0.381937635127883	0.496669673681694	99.9429254947021	72.6842017661831	61.4940900829558	30.4714019719195	54.7959858660667	35.4351762745264	99.9429254947021	61.4940900829558	54.7959858660667	35.4351762745264
LTBP3	0.108221008603636	0.0858162485597202	0.0970186285816783	3.532	0.028		-0.292208338003994	0.652027831506385	2.62468085008656	3.2256302558957	3.58914922663166	1.48159166800257	2.2873708034945	2.18922051973001	2.62468085008656	3.58914922663166	2.2873708034945	2.18922051973001
LUC7L3	14.7902703170132	14.3230438585805	14.5566570877968	9.79	0		-0.153917673713887	0.480987151985115	145.423723350108	143.164222857504	138.301883532873	152.208850692797	155.288931093123	163.768792948355	145.423723350108	138.301883532873	155.288931093123	163.768792948355
LY6E	308.250713381131	313.424197548017	310.837455464574	3.025	0.033		-0.864058874382159	0.0162867526708276	1605.07436110449	690.768719300064	1409.09998637559	679.853030057445	858.705909876581	759.780304926712	1605.07436110449	1409.09998637559	858.705909876581	759.780304926712
LYZL2	0	0	0	2.474	0.047		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAD1L1	0.451261669800249	0.64236698370853	0.546814326754389	5.368	0.017		0.34914931520312	0.664750769392716	20.5873404178664	20.3214706121429	18.7592866245281	13.1861658452229	5.31477333753133	4.77099092575644	20.5873404178664	18.7592866245281	5.31477333753133	4.77099092575644
MAD2L2	8.35762355531325	7.41594041383584	7.88678198457455	6.039	0.015		1.59569870180904	0.00288002066135306	52.2475531720355	157.30323547918	36.7050327576864	57.5845294963665	25.48063799481	18.7820022520285	52.2475531720355	36.7050327576864	25.48063799481	18.7820022520285
MAF	0	0	0	4.369	0.019	TF,	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA12	1.61266553022331	1.52900477405573	1.57083515213952	2.994	0.033		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAIP1	12.0042938847228	11.9602112813259	11.9822525830243	2.42	0.046		0.465321356542665	0.0579853715965851	20.6693616944316	26.7189706196694	18.5200100094194	27.2612866912473	14.7838157078799	18.1327851323844	20.6693616944316	18.5200100094194	14.7838157078799	18.1327851323844
MAK16	18.1647099025981	18.7446865603749	18.4546982314865	7.131	0.01		0.697798501094754	0.00270865985025743	48.0234574289274	77.9527311841461	50.4395104649303	104.402826205248	52.1217802943342	55.3193378226949	48.0234574289274	50.4395104649303	52.1217802943342	55.3193378226949
MALSU1	5.67046333835192	6.0739528567821	5.87220809756701	5.017	0.016		0.386553804365229	0.351765782008213	40.846595729472	44.6749790441554	39.9591947231658	42.0278169823395	21.5113768946284	20.9259285541089	40.846595729472	39.9591947231658	21.5113768946284	20.9259285541089
MAMDC4	0.124038567200136	0.0859521293779638	0.10499534828905	6.584	0.018		-0.204948150688635	0.815560045638646	1.51739361645629	1.55905462368292	1.67493630576144	0.740795834001284	1.04277198394602	0.739805554943245	1.51739361645629	1.67493630576144	1.04277198394602	0.739805554943245
MANF	29.587025954477	18.7850736229861	24.1860497887315	2.58	0.045		0.77148726891978	0.00210931793603283	45.5218084936887	97.7365967536397	47.9988889908207	70.2274450633217	40.1130835759881	47.4532420242167	45.5218084936887	47.9988889908207	40.1130835759881	47.4532420242167
MAP2K2	1.73361258729791	1.63394078673398	1.68377668701595	4.775	0.021		-0.621753748348063	0.284973699319939	35.1871276464729	17.3646428775718	40.3420373073399	18.6186686278989	13.0010119933915	14.5092477204175	35.1871276464729	40.3420373073399	13.0010119933915	14.5092477204175
MAP2K4	3.34960416754499	2.61937324236748	2.98448870495624	4.263	0.019		-0.259167495492499	0.429081281746994	17.5935638232364	18.2785714500756	15.7444012741575	16.4950539037619	24.1351257574603	18.8121983971282	17.5935638232364	15.7444012741575	24.1351257574603	18.8121983971282
MAP2K7	0.772262776196563	0.632244818917618	0.70225379755709	3.563	0.026		0.192947387860209	0.734199628445596	9.47345744328116	10.1069748018065	11.4852775252213	9.18586834161592	4.4570092862209	5.96373865719555	9.47345744328116	11.4852775252213	4.4570092862209	5.96373865719555
MAP3K1	3.9520747011316	2.84870086375889	3.40038778244525	5.771	0.015		-0.69360321076531	0.00463768173788777	30.7989893502344	22.9557353211244	28.7131938130533	16.3962811258951	30.4085765641033	27.3577074603502	30.7989893502344	28.7131938130533	30.4085765641033	27.3577074603502
MAP3K2	1.28982571786939	1.08654157126443	1.18818364456691	6.828	0.019		0.311968488680009	0.266882591654549	17.6755850998016	26.1276050727552	17.4671929029407	27.5082186359144	21.7636604391315	22.0733820678984	17.6755850998016	17.4671929029407	21.7636604391315	22.0733820678984
MAP4K3	1.15007225339102	0.932861255091434	1.04146675424123	2.3	0.048		0.43706417785562	0.138860734084877	9.26840425186815	16.0206302709486	10.0496178345686	15.3591669582933	12.7319095459216	10.3723758417553	9.26840425186815	10.0496178345686	12.7319095459216	10.3723758417553
MAPK1	4.6819103747052	4.08203131013781	4.38197084242151	5.563	0.017		-0.40171180518957	0.0809861279569224	50.9352127469922	45.9652311465137	48.142454959886	42.2253625380732	61.8599251121526	52.9942346500161	50.9352127469922	48.142454959886	61.8599251121526	52.9942346500161
MAPK7	0.425859949917534	0.477671515126922	0.451765732522228	4.773	0.021		1.50042347783676	0.0218224371310093	7.38191489086844	17.6334453988965	5.45550682448012	8.5932316744149	2.65738666876567	1.9929455765818	7.38191489086844	5.45550682448012	2.65738666876567	1.9929455765818
MAPRE1	115.906001949623	127.283292481996	121.59464721581	5.001	0.019		0.227493578674	0.44994618965922	143.045106329717	196.010798549929	141.125347591157	228.905912706397	184.183806390208	195.323764577566	143.045106329717	141.125347591157	184.183806390208	195.323764577566
MARS2	7.1636249093794	6.81986159850351	6.99174325394145	9.942	0		0.39523168300159	0.0832342733236985	18.4547872271711	24.4610294405424	14.9308607827877	21.2855336303036	15.557485244356	15.2037590577112	18.4547872271711	14.9308607827877	15.557485244356	15.2037590577112
MARS	64.03412744905	60.9381582154482	62.4861428322491	5.95	0.015		-0.429346693613191	0.00327497673674165	719.326595476846	556.958824184657	655.378648782941	560.634287172172	728.443506398163	666.217549335217	719.326595476846	655.378648782941	728.443506398163	666.217549335217
MASTL	7.06826823427807	6.94945619886939	7.00886221657373	5.063	0.016	Epi,	0.24889680832184	0.311808094775766	31.6192021158865	36.8259454214759	27.9475086447052	45.386091429812	34.5292077909868	32.747719360651	31.6192021158865	27.9475086447052	34.5292077909868	32.747719360651
MAT2A	29.7150442960341	30.4567391788619	30.085891737448	7.828	0.006		0.295860581500529	0.382334428873401	94.8576063476594	177.087101048674	109.253702458668	105.291781206049	100.173386070685	118.338692645819	94.8576063476594	109.253702458668	100.173386070685	118.338692645819
MAU2	1.44197716122424	1.10337269053935	1.2726749258818	4.712	0.021		-0.0607597390089787	0.876899966971852	30.224840414278	31.2348529779234	32.9244622389678	23.8536258548414	20.0481323365106	23.1151490738389	30.224840414278	32.9244622389678	20.0481323365106	23.1151490738389
MBD3L2	0	0	0	3.211	0.033		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MBD3L4	0	0	0	3.911	0.02		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MBD6	0.254603580442797	0.319709038431003	0.2871563094369	3.164	0.033	Epi,	-0.590844540201531	0.204734996172175	8.20212765652049	8.81672269944825	13.495201092135	5.08679806014215	7.56850633509209	9.31551076326494	8.20212765652049	13.495201092135	7.56850633509209	9.31551076326494
MBTPS1	5.98388297286146	5.81093349004656	5.89740823145401	3.938	0.02		0.211102547830096	0.555033631348537	93.2992020929205	104.72546230808	67.0931628765012	70.4249906190554	69.3106991264766	51.3334466695313	93.2992020929205	67.0931628765012	69.3106991264766	51.3334466695313
MCAT	1.52182098891229	1.4881682573261	1.50499462311919	8.364	0.008		-0.326106798021674	0.447379627860431	3.85499999856463	3.38691176869048	3.5412939036099	3.01256972493856	4.40655257732028	2.97432029232284	3.85499999856463	3.5412939036099	4.40655257732028	2.97432029232284
MCHR1	0.190917180011691	0.209555993971588	0.20023658699164	2.344	0.048		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCL1	16.6319656883734	11.6318939996898	14.1319298440316	3.098	0.033		0.316797149654958	0.527797841578784	70.7433510374892	114.294832067238	133.803483168828	197.594942122609	92.1171315495541	157.774858146059	70.7433510374892	133.803483168828	92.1171315495541	157.774858146059
MCM2	6.2965514163195	8.02057087664516	7.15856114648233	2.665	0.04		0.723648661587626	0.0839383041571972	75.8286701845319	125.369495945813	100.783310283817	116.453105105002	40.0962646730212	53.990707438307	75.8286701845319	100.783310283817	40.0962646730212	53.990707438307
MCM3	157.944883359153	165.419049554923	161.681966457038	3.84	0.02		0.20229221690868	0.377191269065882	424.173031756957	567.173319994994	375.042166521498	517.470583244364	485.645823168409	447.552164595563	424.173031756957	375.042166521498	485.645823168409	447.552164595563
MCM5	26.1709520129028	27.2203703108191	26.6956611618609	5.568	0.017		0.893239922253569	0.000489146520070413	214.444627579728	480.726429136989	266.649859877221	392.918110354281	175.757536003805	209.22908939599	214.444627579728	266.649859877221	175.757536003805	209.22908939599
MCM6	17.1752859702631	17.4330805505483	17.3041832604057	4.707	0.021		1.16955540844113	3.20154229116887e-07	52.7396808314267	118.380630391372	61.3983794369123	153.147192082532	48.9766454395292	58.2785600424679	52.7396808314267	61.3983794369123	48.9766454395292	58.2785600424679
MCM7	142.44040899072	160.536192498295	151.488300744508	2.982	0.033		0.476990465081155	0.0111569882477651	455.874255149409	763.022837032128	509.611334858674	752.253476233837	510.605075171246	521.834681540885	455.874255149409	509.611334858674	510.605075171246	521.834681540885
MCMBP	5.67728509028967	4.96082857056185	5.31905683042576	4.934	0.018		-0.230218659288544	0.438903256478163	31.7012233924517	32.5788655845466	33.5944367612723	33.7309036415251	33.5368925159414	43.3767624357539	31.7012233924517	33.5944367612723	33.5368925159414	43.3767624357539
MDGA2	0.0208327014432982	0.0145514416272849	0.0176920715352916	2.334	0.048		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MDH2	355.241898760471	355.69011306726	355.466005913866	5.702	0.014		0.0905826038763118	0.682370725766442	1037.61015918812	1160.90432909686	1035.34991357568	1368.44745095611	1172.748466074	1113.43755633468	1037.61015918812	1035.34991357568	1172.748466074	1113.43755633468
MDM4	5.64308033501927	5.29172842249246	5.46740437875586	5.432	0.017		0.220067581163736	0.522176936737335	94.4474999648334	82.4148530381351	95.3278034593369	155.418965973469	90.4856979617676	94.0307958405414	94.4474999648334	95.3278034593369	90.4856979617676	94.0307958405414
MDN1	2.74981702986821	1.69612115721588	2.22296909354205	6.64	0.018		0.332230666542408	0.226935176576893	45.8088829616669	65.7490967160073	42.8783694274929	73.6844922886611	59.9762079798631	54.1567862363555	45.8088829616669	42.8783694274929	59.9762079798631	54.1567862363555
MEAF6	14.4887250490043	13.6316892503139	14.0602071496591	5.615	0.018	Epi,	0.769544305038829	1.42792042997946e-05	43.5532978561238	78.3290547140006	40.1506160152528	83.1172925749441	46.2183453529623	43.920293047549	43.5532978561238	40.1506160152528	46.2183453529623	43.920293047549
MECR	12.4081466092667	12.8820396684492	12.645093138858	5.685	0.014		0.615390899641583	0.000212108181600855	61.1058510410776	92.0917438058222	55.7514513203451	89.6856823030888	50.4567089006139	51.4995254675798	61.1058510410776	55.7514513203451	50.4567089006139	51.4995254675798
MED11	20.5585617105616	21.6163192437267	21.0874404771441	6.867	0.019		0.0751906121201712	0.781105968039132	22.1457446726053	23.4933403637737	20.0513803461155	27.6069914137812	24.4546849138309	22.2998531561464	22.1457446726053	20.0513803461155	24.4546849138309	22.2998531561464
MED14	2.25814531163373	1.69412928808713	1.97613729986043	6.905	0.019		-0.201963332677725	0.479200098102521	28.6664361595391	22.0418067486206	24.8369126482911	31.2121978059208	29.5508125127929	29.2600646016328	28.6664361595391	24.8369126482911	29.5508125127929	29.2600646016328
MED18	17.0315712780177	14.2674710967866	15.6495211874022	5.168	0.016		-0.390914658661066	0.168846132688975	39.2061701981679	32.8476681058712	37.6142838950998	39.9042022582025	52.9459065397109	44.9469619809396	39.2061701981679	37.6142838950998	52.9459065397109	44.9469619809396
MED19	11.4962859995362	11.3097817537851	11.4030338766607	2.368	0.048		0.271343701497696	0.398425096662205	29.6917021166042	31.8799790291025	24.3105040950518	27.2612866912473	19.4090140237695	17.5590583754897	29.6917021166042	24.3105040950518	19.4090140237695	17.5590583754897
MED29	4.24110940886363	4.54995564523788	4.39553252705076	2.796	0.034		0.958307647360965	0.0089892994684794	41.051648920885	68.4908824335187	33.5944367612723	53.5842319927596	22.3018653340713	20.0049461285673	41.051648920885	33.5944367612723	22.3018653340713	20.0049461285673
MED30	6.25874245373328	5.20996683421293	5.7343546439731	4.954	0.018		-0.209013516882824	0.569398911939361	19.7261170139318	13.6014075790269	20.9606314835289	18.1741911274982	13.9765083654701	13.3164999889784	19.7261170139318	20.9606314835289	13.9765083654701	13.3164999889784
MED4	45.4066636305211	47.0630381381312	46.2348508843261	6.205	0.016		-0.397479903064329	0.0539308928124832	87.8037765630518	71.6627521851495	85.0867643326812	80.6973595172066	98.4578579680646	96.7182527544169	87.8037765630518	85.0867643326812	98.4578579680646	96.7182527544169
MED6	8.69789529999129	8.93126029787571	8.8145777989335	6.526	0.017		-0.351565529702174	0.13042596400023	28.1332978618653	23.7621428850983	27.1818234763571	26.2241725236455	29.5508125127929	31.977717660608	28.1332978618653	27.1818234763571	29.5508125127929	31.977717660608
MEN1	1.52158204700792	1.27094413686331	1.39626309193562	2.325	0.048	Epi,	0.661273285240207	0.044707483984492	12.5082446761937	20.7515546462623	10.576026387808	14.0751208460244	9.7886015267191	8.00197845142693	12.5082446761937	10.576026387808	9.7886015267191	8.00197845142693
MEPCE	1.81823493279556	1.40746762649625	1.6128512796459	5.531	0.017		1.57083607950153	4.26108204350517e-09	5.61845744471653	18.3860924586055	6.26904731584997	18.6680550168324	4.87748186039268	6.16001360034375	5.61845744471653	6.26904731584997	4.87748186039268	6.16001360034375
METTL17	27.3114042180906	28.4050818288433	27.8582430234669	9.117	0		-0.514963185304382	0.0139648873522474	86.5324467762911	62.7385084771714	69.1030864434149	60.7946447770387	91.478013236813	77.7248774866903	86.5324467762911	69.1030864434149	91.478013236813	77.7248774866903
METTL2B	6.08347169899101	5.44389432591517	5.76368301245309	5.562	0.017		0.375095734016417	0.137110908998771	22.2687765874531	30.0521218840949	23.5448189267037	38.4719969791334	25.1274410325057	25.7875079151645	22.2687765874531	23.5448189267037	25.1274410325057	25.7875079151645
METTL3	15.0143502540603	13.9825343276207	14.4984422908405	6.391	0.017		-0.414828388742858	0.0956853748338158	72.9989361430323	60.0504832639249	59.6277324851073	58.7698028307686	86.9873661446584	71.4742754510474	72.9989361430323	59.6277324851073	86.9873661446584	71.4742754510474
MFAP1	50.4967010744501	49.9429422446799	50.219821659565	7.161	0.01		-0.40355059913326	0.0335246794101525	118.602765913286	103.757773231312	114.804919929191	98.2295275885703	130.649238246656	126.597338330594	118.602765913286	114.804919929191	130.649238246656	126.597338330594
MFHAS1	12.9086031458476	10.3261537076702	11.6173784267589	4.576	0.02		-1.26029115024967	1.51791664799307e-06	53.7649467884918	27.740420200703	48.142454959886	25.1870583560437	71.6317077359049	59.1089540327103	53.7649467884918	48.142454959886	71.6317077359049	59.1089540327103
MFN2	20.3413291063259	23.4346066208002	21.8879678635631	3.472	0.028		0.127586676211008	0.625065613337002	152.06744675189	173.646428775719	141.938888082527	136.948456512371	117.866871991834	113.643192082812	152.06744675189	141.938888082527	117.866871991834	113.643192082812
MGAT1	2.00778705462295	1.64703941363524	1.82741323412909	3.288	0.029		-0.277761874100819	0.513912382946897	57.3328723190782	48.4919748469653	52.9279872620615	29.4836741932511	33.452798001107	31.9928157331579	57.3328723190782	52.9279872620615	33.452798001107	31.9928157331579
MIS12	7.49000088059552	6.48601356951085	6.98800722505318	7.813	0.006		0.608713221383648	0.0161435099003379	17.3885106318234	33.008949618666	20.7213548684201	32.4468575292562	18.4335176516909	22.0582839953486	17.3885106318234	20.7213548684201	18.4335176516909	22.0582839953486
MIS18A	21.2979804240646	20.4070808058576	20.8525306149611	3.89	0.02		0.643607478293756	0.0185995198239211	55.0362765752525	68.974726971903	48.2860209289513	77.6354034033346	37.0688621389844	33.4271326253948	55.0362765752525	48.2860209289513	37.0688621389844	33.4271326253948
